step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
111,ramp,57.885560,58.284925,399.365,147.063,90.238,159.545,2.489,256,2,0.761682
112,ramp,58.284981,58.698446,413.465,147.988,90.322,172.638,2.485,256,2,0.684967
113,ramp,58.698505,59.103047,404.542,151.519,90.364,160.180,2.446,256,2,0.708955
114,ramp,59.103102,59.505720,402.618,147.472,90.448,162.218,2.449,256,2,0.749938
115,ramp,59.505774,59.913552,407.777,144.824,90.387,170.042,2.494,256,2,0.681683
116,ramp,59.913605,60.314616,401.011,146.611,90.373,161.640,2.353,256,2,0.694132
117,ramp,60.314673,60.722987,408.315,157.110,90.480,158.154,2.538,256,2,0.772306
118,ramp,60.723046,61.124755,401.710,145.156,90.330,163.723,2.470,256,2,0.801939
119,ramp,61.124812,61.531185,406.373,154.527,90.348,158.963,2.506,256,2,0.722103
120,ramp,61.531241,61.933516,402.275,150.809,90.278,158.715,2.442,256,2,0.641147
121,ramp,61.933570,62.344018,410.448,150.679,90.311,166.918,2.509,256,2,0.744579
122,ramp,62.344073,62.748126,404.053,149.757,90.393,161.397,2.477,256,2,0.777298
123,ramp,62.748180,63.154118,405.937,154.367,90.424,158.630,2.484,256,2,0.640533
124,ramp,63.154182,63.552588,398.406,146.387,90.350,159.146,2.490,256,2,0.734591
125,ramp,63.552647,63.956014,403.367,151.949,90.386,158.509,2.490,256,2,0.736512
126,ramp,63.956070,64.357613,401.543,149.799,90.507,158.675,2.528,256,2,0.739696
127,ramp,64.357669,64.768736,411.067,159.296,90.651,158.598,2.489,256,2,0.749985
128,ramp,64.768794,65.181537,412.743,157.790,90.531,161.915,2.475,256,2,0.699448
129,ramp,65.181592,65.585262,403.670,151.608,90.531,159.166,2.335,256,2,0.681262
130,ramp,65.585320,65.993626,408.307,150.018,90.345,165.592,2.320,256,2,0.675112
131,ramp,65.993681,66.397079,403.398,152.022,90.477,158.528,2.341,256,2,0.730751
132,ramp,66.397135,66.808126,410.991,159.067,90.430,159.128,2.334,256,2,0.693549
133,ramp,66.808180,67.219752,411.572,159.212,90.386,159.591,2.351,256,2,0.658549
134,ramp,67.219807,67.624015,404.208,152.399,90.349,158.931,2.502,256,2,0.726836
135,ramp,67.624070,68.033354,409.285,151.413,90.483,164.878,2.480,256,2,0.685669
136,ramp,68.033409,68.436795,403.385,152.452,90.477,158.117,2.309,256,2,0.728748
137,ramp,68.436850,68.838303,401.453,150.475,90.438,158.033,2.476,256,2,0.672392
138,ramp,68.838362,69.251119,412.757,161.596,90.438,158.202,2.488,256,2,0.693272
139,ramp,69.251177,69.657724,406.547,149.819,90.572,163.631,2.494,256,2,0.659524
140,ramp,69.657781,70.069517,411.736,149.757,90.415,169.054,2.479,256,2,0.678756
141,ramp,70.069571,70.480863,411.292,159.650,90.425,158.885,2.302,256,2,0.719880
142,ramp,70.480915,70.891737,410.821,153.260,90.363,164.681,2.488,256,2,0.687536
143,ramp,70.891792,71.292827,401.035,147.958,90.408,160.143,2.497,256,2,0.623372
144,ramp,71.292883,71.699861,406.978,155.683,90.328,158.453,2.484,256,2,0.701395
145,ramp,71.699915,72.104202,404.287,152.635,90.499,158.675,2.447,256,2,0.643107
146,ramp,72.104261,72.512780,408.519,157.140,90.484,158.351,2.511,256,2,0.632070
147,ramp,72.512842,72.918038,405.196,150.951,90.427,161.277,2.508,256,2,0.842510
148,ramp,72.918096,73.328486,410.390,158.238,90.285,159.348,2.486,256,2,0.716783
149,ramp,73.328543,73.743595,415.052,147.036,90.329,175.180,2.477,256,2,0.719829
150,ramp,73.743649,74.147710,404.061,151.640,90.343,159.560,2.490,256,2,0.701647
151,ramp,74.148024,74.557837,409.813,149.003,90.372,167.967,2.434,256,2,0.674363
152,ramp,74.557892,74.962064,404.172,152.172,90.278,159.255,2.437,256,2,0.673758
153,ramp,74.962119,75.363837,401.719,149.778,90.459,158.957,2.495,256,2,0.767534
154,ramp,75.363894,75.767836,403.943,149.016,90.453,161.958,2.483,256,2,0.822422
155,ramp,75.767894,76.173601,405.707,149.395,90.578,163.238,2.463,256,2,0.651484
156,ramp,76.173660,76.586157,412.497,151.461,90.354,168.196,2.450,256,2,0.702606
157,ramp,76.586212,76.995661,409.449,154.688,90.367,161.741,2.623,256,2,0.602075
158,ramp,76.995722,77.400470,404.748,149.882,90.421,161.954,2.462,256,2,0.575018
159,ramp,77.400525,77.813807,413.282,162.009,90.308,158.489,2.445,256,2,0.542215
160,ramp,77.813865,78.233714,419.849,157.962,90.457,168.557,2.844,256,2,0.481024
161,ramp,78.233790,78.640049,406.259,152.622,90.552,160.525,2.527,256,2,0.415628
162,ramp,78.640107,79.043630,403.523,152.001,90.431,158.733,2.328,256,2,1.177462
163,ramp,79.043686,79.449851,406.166,154.970,90.312,158.519,2.334,256,2,0.981568
164,ramp,79.449905,79.853694,403.789,152.567,90.630,158.211,2.348,256,2,0.548453
165,ramp,79.853761,80.260241,406.480,155.175,90.328,158.588,2.352,256,2,0.926520
166,ramp,80.260299,80.674156,413.856,162.318,90.468,158.696,2.334,256,2,0.931999
167,ramp,80.674213,81.078249,404.036,152.191,90.580,158.887,2.345,256,2,0.685881
168,ramp,81.078313,81.488506,410.193,159.185,90.341,158.171,2.463,256,2,0.673317
169,ramp,81.488562,81.890900,402.338,150.433,90.435,158.971,2.468,256,2,0.800516
170,ramp,81.890957,82.290943,399.986,146.948,90.512,160.051,2.443,256,2,0.877411
171,ramp,82.290998,82.701278,410.280,158.241,90.381,158.957,2.671,256,2,0.733103
172,ramp,82.701344,83.106327,404.983,150.130,90.361,162.135,2.324,256,2,0.677245
173,ramp,83.106383,83.509703,403.320,151.742,90.454,158.772,2.321,256,2,0.861315
174,ramp,83.509760,83.914729,404.969,149.777,90.456,162.367,2.337,256,2,0.553933
175,ramp,83.914785,84.318442,403.656,151.864,90.543,158.895,2.319,256,2,0.602900
176,ramp,84.318499,84.724732,406.232,152.992,90.431,160.284,2.491,256,2,0.805342
177,ramp,84.724788,85.135377,410.588,148.429,90.390,169.287,2.452,256,2,0.717003
178,ramp,85.135435,85.546799,411.363,150.861,90.483,167.454,2.536,256,2,0.557423
179,ramp,85.546858,85.949658,402.800,149.753,90.388,160.124,2.503,256,2,0.746691
180,ramp,85.949714,86.351130,401.416,147.702,90.480,160.675,2.527,256,2,0.730359
181,ramp,86.351190,86.756059,404.870,147.639,90.305,164.417,2.478,256,2,0.864109
182,ramp,86.756114,87.169424,413.310,161.923,90.450,158.423,2.484,256,2,0.916891
183,ramp,87.169478,87.570224,400.746,150.051,90.369,157.832,2.463,256,2,0.822640
184,ramp,87.570279,87.971892,401.613,147.783,90.425,160.919,2.457,256,2,0.758421
185,ramp,87.971948,88.375533,403.585,151.033,90.541,159.460,2.518,256,2,0.909728
186,ramp,88.375591,88.778719,403.128,151.237,90.598,158.752,2.510,256,2,0.575494
187,ramp,88.778774,89.194323,415.548,149.571,90.509,172.956,2.481,256,2,0.701893
188,ramp,89.194379,89.600188,405.809,147.243,90.476,165.546,2.514,256,2,0.857428
189,ramp,89.600242,90.009394,409.152,151.770,90.572,164.426,2.354,256,2,0.503698
190,ramp,90.009450,90.417866,408.416,155.656,90.588,159.636,2.506,256,2,0.519911
191,ramp,90.417926,90.818540,400.614,149.393,90.357,158.309,2.522,256,2,0.749534
192,ramp,90.818599,91.224233,405.633,153.827,90.374,159.080,2.321,256,2,0.527364
193,ramp,91.224285,91.630078,405.793,141.439,90.435,171.565,2.324,256,2,0.689061
194,ramp,91.630130,92.040902,410.772,159.012,90.378,158.798,2.546,256,2,0.597742
195,ramp,92.040958,92.444581,403.623,151.123,90.473,159.531,2.466,256,2,0.747193
196,ramp,92.444635,92.863999,419.364,166.831,90.474,159.191,2.838,256,2,0.702269
197,ramp,92.864073,93.268095,404.022,152.772,90.574,158.155,2.489,256,2,0.651404
198,ramp,93.268152,93.677699,409.547,158.103,90.559,158.335,2.517,256,2,0.815887
199,ramp,93.677755,94.080572,402.817,149.181,90.400,160.749,2.457,256,2,0.796592
200,ramp,94.080627,94.486092,405.465,151.808,90.539,160.595,2.493,256,2,0.642248
201,ramp,94.486231,94.890543,404.313,152.329,90.665,158.954,2.330,256,2,0.665877
202,ramp,94.890600,95.302377,411.777,146.634,90.460,172.172,2.479,256,2,0.833994
203,ramp,95.302431,95.712825,410.394,148.951,90.569,168.338,2.504,256,2,0.569592
204,ramp,95.712884,96.122477,409.593,156.430,90.612,160.102,2.416,256,2,0.778557
205,ramp,96.122531,96.532566,410.036,158.705,90.356,158.427,2.517,256,2,0.691300
206,ramp,96.532623,96.938511,405.887,152.065,90.617,160.686,2.488,256,2,0.697822
207,ramp,96.938567,97.350612,412.044,153.759,90.392,165.393,2.468,256,2,0.679501
208,ramp,97.350667,97.756785,406.118,153.769,90.508,159.269,2.539,256,2,0.724472
209,ramp,97.756843,98.159641,402.798,150.769,90.422,159.062,2.513,256,2,0.745295
210,ramp,98.159696,98.567687,407.991,156.419,90.590,158.456,2.494,256,2,0.653217
211,ramp,98.567739,98.978342,410.603,158.715,90.515,158.849,2.491,256,2,0.697974
212,ramp,98.978398,99.383298,404.900,152.118,90.497,159.784,2.469,256,2,0.633397
213,ramp,99.383354,99.795408,412.054,159.960,90.452,159.153,2.459,256,2,0.729533
214,ramp,99.795466,100.204931,409.465,158.310,90.416,158.239,2.470,256,2,0.803948
215,ramp,100.204987,100.610008,405.021,152.628,90.750,159.069,2.544,256,2,0.702127
216,ramp,100.610064,101.020685,410.621,158.166,90.447,159.493,2.485,256,2,0.619134
217,ramp,101.020739,101.422588,401.850,150.175,90.397,158.707,2.541,256,2,0.652294
218,ramp,101.422647,101.828618,405.971,153.772,90.503,159.161,2.501,256,2,0.696569
219,ramp,101.828677,102.231103,402.425,150.768,90.333,158.808,2.484,256,2,0.656342
220,ramp,102.231159,102.634465,403.306,152.460,90.298,158.014,2.502,256,2,0.713033
221,ramp,102.634521,103.038016,403.495,151.951,90.413,158.640,2.459,256,2,0.694815
222,ramp,103.038072,103.456097,418.025,153.013,90.404,172.012,2.564,256,2,0.667065
223,ramp,103.456158,103.860623,404.465,152.324,90.289,159.378,2.442,256,2,0.713505
224,ramp,103.860678,104.264930,404.253,152.807,90.387,158.713,2.316,256,2,0.619751
225,ramp,104.264987,104.670136,405.149,153.671,90.440,158.552,2.454,256,2,0.710793
226,ramp,104.670202,105.068224,398.022,145.440,90.523,159.703,2.322,256,2,0.495030
227,ramp,105.068281,105.473926,405.645,154.168,90.360,158.787,2.298,256,2,0.578682
228,ramp,105.473978,105.882457,408.479,156.835,90.337,158.949,2.328,256,2,0.636035
229,ramp,105.882509,106.282816,400.307,149.105,90.337,158.516,2.318,256,2,0.637889
230,ramp,106.282871,106.691896,409.025,157.474,90.332,158.862,2.323,256,2,1.080389
231,ramp,106.691951,107.101446,409.495,158.103,90.426,158.616,2.320,256,2,0.800217
232,ramp,107.101499,107.518414,416.915,163.139,90.496,160.444,2.806,256,2,0.559020
233,ramp,107.518485,107.929017,410.531,158.636,90.380,158.995,2.488,256,2,0.679405
234,ramp,107.929073,108.339959,410.886,159.519,90.628,158.239,2.471,256,2,0.846786
235,ramp,108.340013,108.746538,406.525,150.229,90.449,163.371,2.446,256,2,0.656727
236,ramp,108.746592,109.153228,406.636,151.100,90.554,162.419,2.531,256,2,0.787704
237,ramp,109.153288,109.555868,402.580,148.856,90.309,160.888,2.495,256,2,0.609515
238,ramp,109.555925,109.959463,403.538,146.164,90.455,164.409,2.480,256,2,0.867927
239,ramp,109.959519,110.366086,406.567,154.430,90.333,159.263,2.512,256,2,0.651311
240,ramp,110.366152,110.770338,404.186,153.070,90.358,158.231,2.496,256,2,0.697158
241,ramp,110.770397,111.175735,405.338,149.786,90.333,162.701,2.485,256,2,0.619644
242,ramp,111.175790,111.576509,400.719,148.844,90.322,159.060,2.464,256,2,0.721920
243,ramp,111.576563,111.985390,408.826,141.661,90.425,174.194,2.515,256,2,1.028769
244,ramp,111.985445,112.392822,407.377,155.805,90.508,158.556,2.478,256,2,0.552027
245,ramp,112.392876,112.803367,410.490,152.589,90.372,165.035,2.463,256,2,0.794250
246,ramp,112.803419,113.205990,402.571,150.775,90.344,158.942,2.480,256,2,0.587427
247,ramp,113.206046,113.613101,407.055,155.372,90.341,158.818,2.490,256,2,0.707329
248,ramp,113.613172,114.021687,408.515,151.644,90.450,163.921,2.465,256,2,0.829206
249,ramp,114.021743,114.436062,414.318,151.316,90.487,170.003,2.482,256,2,0.672218
250,ramp,114.436119,114.848430,412.311,148.446,90.485,170.835,2.515,256,2,0.720589
251,ramp,114.848559,115.254026,405.467,153.714,90.480,158.769,2.470,256,2,0.780012
252,ramp,115.254082,115.659950,405.868,151.200,90.485,161.658,2.495,256,2,0.646997
253,ramp,115.660008,116.071788,411.780,160.110,90.334,158.821,2.484,256,2,0.580178
254,ramp,116.071843,116.475006,403.163,149.765,90.522,160.331,2.516,256,2,0.667859
255,ramp,116.475065,116.877366,402.301,150.340,90.539,158.921,2.466,256,2,0.995192
256,ramp,116.877421,117.281342,403.921,149.549,90.371,161.502,2.470,256,2,1.003801
257,ramp,117.281399,117.684885,403.486,148.955,90.355,161.701,2.447,256,2,0.703957
258,ramp,117.684938,118.091994,407.056,154.891,90.655,158.890,2.589,256,2,1.080754
259,ramp,118.092053,118.496275,404.222,152.556,90.497,158.657,2.482,256,2,1.092409
260,ramp,118.496332,118.905452,409.120,148.007,90.487,168.273,2.322,256,2,0.860756
261,ramp,118.905508,119.318217,412.708,161.238,90.399,158.719,2.321,256,2,0.632964
262,ramp,119.318272,119.721245,402.973,146.117,90.339,164.023,2.462,256,2,0.738454
263,ramp,119.721299,120.122404,401.105,150.139,90.337,158.138,2.460,256,2,0.708870
264,ramp,120.122461,120.535444,412.983,160.887,90.472,159.280,2.313,256,2,0.726979
265,ramp,120.535496,120.937586,402.090,150.015,90.483,159.229,2.332,256,2,0.726703
266,ramp,120.937641,121.345249,407.608,149.166,90.416,165.659,2.335,256,2,0.666285
267,ramp,121.345307,121.749922,404.615,150.476,90.310,161.474,2.323,256,2,0.687650
268,ramp,121.749975,122.157748,407.773,154.594,90.379,160.426,2.343,256,2,0.620589
269,ramp,122.157803,122.570131,412.328,148.500,90.485,170.787,2.505,256,2,0.760451
270,ramp,122.570194,122.979182,408.988,157.738,90.492,158.240,2.486,256,2,0.717818
271,ramp,122.979241,123.383055,403.814,150.712,90.409,160.182,2.477,256,2,0.622245
272,ramp,123.383109,123.790391,407.282,151.048,90.438,163.297,2.468,256,2,0.510887
273,ramp,123.790447,124.192169,401.722,150.341,90.515,158.373,2.463,256,2,0.499370
274,ramp,124.192223,124.593885,401.662,147.933,90.646,160.560,2.492,256,2,0.589242
275,ramp,124.593942,124.997981,404.040,148.103,90.364,163.085,2.456,256,2,1.380910
276,ramp,124.998039,125.403524,405.485,153.128,90.457,159.396,2.472,256,2,0.645152
277,ramp,125.403578,125.807849,404.271,152.163,90.352,159.279,2.446,256,2,0.487919
278,ramp,125.807906,126.205994,398.088,146.779,90.469,158.334,2.474,256,2,0.417726
279,ramp,126.206051,126.608272,402.221,150.905,90.431,158.368,2.486,256,2,0.907005
280,ramp,126.608328,127.012859,404.531,150.922,90.364,160.743,2.471,256,2,0.887674
281,ramp,127.012914,127.412358,399.443,147.904,90.230,158.811,2.469,256,2,0.638402
282,ramp,127.412416,127.822131,409.715,157.756,90.451,159.030,2.448,256,2,0.672506
283,ramp,127.822195,128.233905,411.711,149.180,90.447,169.607,2.445,256,2,0.765494
284,ramp,128.233959,128.640240,406.280,155.367,90.431,157.991,2.460,256,2,0.500155
285,ramp,128.640296,129.044581,404.285,148.370,90.358,163.066,2.461,256,2,0.730506
286,ramp,129.044636,129.447405,402.769,150.925,90.548,158.766,2.501,256,2,0.668126
287,ramp,129.447463,129.858151,410.689,149.392,90.527,168.105,2.626,256,2,0.711126
288,ramp,129.858215,130.269175,410.961,158.982,90.546,159.074,2.326,256,2,0.753355
289,ramp,130.269231,130.674731,405.500,150.015,90.406,162.719,2.330,256,2,0.768730
290,ramp,130.674788,131.074567,399.779,148.446,90.498,158.467,2.338,256,2,0.660320
291,ramp,131.074622,131.480821,406.199,153.991,90.537,159.293,2.346,256,2,0.661880
292,ramp,131.480875,131.886508,405.632,145.765,90.455,167.074,2.307,256,2,0.589820
293,ramp,131.886559,132.289063,402.503,150.656,90.391,159.119,2.306,256,2,0.634018
294,ramp,132.289117,132.701866,412.749,161.302,90.410,158.504,2.504,256,2,0.705040
295,ramp,132.701923,133.105608,403.685,151.939,90.351,158.851,2.514,256,2,0.704239
296,ramp,133.105664,133.510074,404.410,152.178,90.476,159.228,2.497,256,2,0.682340
297,ramp,133.510129,133.927677,417.548,150.928,90.382,173.731,2.469,256,2,0.718745
298,ramp,133.927730,134.324128,396.399,144.906,90.317,158.651,2.495,256,2,0.693595
299,ramp,134.324184,134.730801,406.617,145.791,90.360,167.977,2.458,256,2,0.654383
300,ramp,134.730856,135.137040,406.185,148.212,90.430,164.994,2.517,256,2,0.732929
301,ramp,135.137172,135.551877,414.705,153.317,90.447,168.406,2.500,256,2,0.760507
302,ramp,135.551934,135.954065,402.132,151.103,90.388,158.146,2.465,256,2,0.833165
303,ramp,135.954118,136.357677,403.558,151.786,90.496,158.935,2.311,256,2,0.635307
304,ramp,136.357730,136.764704,406.974,155.424,90.463,158.724,2.333,256,2,0.819418
305,ramp,136.764760,137.167802,403.042,151.097,90.449,158.972,2.493,256,2,0.810603
306,ramp,137.167875,137.578406,410.531,154.074,90.461,163.459,2.505,256,2,0.671361
