step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
64,ramp,3.358789,3.382520,23.731,3.765,0.490,0.367,19.242,1,16,0.437744,9373
65,ramp,3.382967,3.389683,6.716,5.272,0.783,0.572,0.421,1,16,0.520020,13227
66,ramp,3.389956,3.394263,4.307,3.407,0.410,0.336,0.353,1,16,0.566895,8474
67,ramp,3.394505,3.398462,3.958,3.112,0.371,0.295,0.349,1,16,0.798340,7769
68,ramp,3.432215,3.442276,10.061,41.151,1.268,0.948,0.375,1,16,1.152344,19827
69,ramp,3.502677,3.512219,9.542,65.558,0.840,0.666,2.796,1,16,1.041992,14111
70,ramp,3.512604,3.518925,6.321,3.055,0.335,0.284,2.894,1,16,1.374023,7492
71,ramp,3.600419,3.610680,10.262,87.493,0.992,0.775,2.344,1,16,1.430664,16239
72,ramp,3.648835,3.665723,16.888,44.416,1.051,0.813,8.534,1,16,0.967773,17064
73,ramp,3.666235,3.668407,2.172,1.171,0.112,0.763,0.507,1,16,0.848145,2230
74,ramp,3.668638,3.679095,10.457,4.467,0.648,0.481,4.991,1,16,0.512695,11350
75,ramp,3.679475,3.681450,1.975,1.104,0.119,0.602,0.421,1,16,1.272461,2471
76,ramp,3.681681,3.683539,1.858,0.727,0.098,0.772,0.426,1,16,1.075195,1517
77,ramp,3.683762,3.686863,3.101,2.460,0.266,0.220,0.314,1,16,0.957520,6087
78,ramp,3.708524,3.714964,6.440,26.233,0.738,0.528,0.525,1,16,0.749512,12425
79,ramp,3.715262,3.717365,2.103,1.090,0.117,0.600,0.506,1,16,1.071289,2350
80,ramp,3.717626,3.735338,17.712,0.775,15.370,1.110,0.642,1,16,0.532715,1559
81,ramp,3.735632,3.745547,9.915,2.691,0.287,0.239,6.896,1,16,0.669922,6531
82,ramp,3.745954,3.748058,2.104,1.624,0.171,0.167,0.435,1,16,0.664551,3652
83,ramp,3.748283,3.750820,2.537,2.008,0.172,0.194,0.319,1,16,0.729004,4880
84,ramp,3.751106,3.764204,13.098,4.068,0.580,0.409,8.203,1,16,1.104492,10164
85,ramp,3.817882,3.823457,5.576,57.636,0.604,0.452,0.474,1,16,0.639160,10843
86,ramp,3.823746,3.841986,18.240,3.890,0.530,0.383,13.501,1,16,0.507812,9719
87,ramp,3.842619,3.846899,4.280,3.103,0.318,0.609,0.734,1,16,0.550293,6970
88,ramp,3.847163,3.855879,8.716,3.739,0.504,0.369,4.192,1,16,0.754395,9371
89,ramp,3.856385,3.860702,4.318,1.823,0.179,0.172,2.516,1,16,0.649902,4235
90,ramp,3.861116,3.863594,2.478,0.737,0.773,0.856,0.418,1,16,0.633301,1185
91,ramp,3.886933,3.892134,5.201,27.162,0.575,0.415,0.322,1,16,0.651855,10294
92,ramp,3.892358,3.894249,1.891,1.410,0.150,0.156,0.333,1,16,0.736328,3331
93,ramp,3.956495,3.969852,13.358,70.474,1.405,1.072,2.566,1,16,0.703125,22123
94,ramp,3.970325,3.972525,2.200,0.828,0.360,0.894,0.485,1,16,0.952148,1413
95,ramp,3.972775,3.979008,6.232,2.948,1.951,0.990,0.519,1,16,0.633301,7296
96,ramp,4.007936,4.014385,6.449,33.638,0.753,0.551,0.362,1,16,0.531738,12780
97,ramp,4.124858,4.139655,14.797,121.362,1.883,1.522,0.428,1,16,0.818848,29176
98,ramp,4.139918,4.169276,29.357,3.539,0.418,0.343,25.190,1,16,0.411133,8861
99,ramp,4.169728,4.173789,4.061,2.144,0.209,1.298,0.756,1,16,0.765625,5003
100,ramp,4.174247,4.176164,1.916,1.254,0.123,0.502,0.405,1,16,0.852539,2718
101,ramp,4.176453,4.183293,6.840,5.226,0.807,0.629,0.332,1,16,1.009766,13375
102,ramp,4.183545,4.201995,18.450,7.578,1.261,9.057,0.739,1,16,0.615234,19668
103,ramp,4.202298,4.213519,11.221,4.333,0.594,0.447,6.061,1,16,0.840332,10825
104,ramp,4.294863,4.303332,8.469,87.372,1.011,0.794,0.512,1,16,0.924805,16493
105,ramp,4.303607,4.306031,2.424,1.878,0.167,0.176,0.388,1,16,0.722656,4485
106,ramp,4.382572,4.393134,10.561,82.786,1.047,0.810,2.355,1,16,0.769043,16908
107,ramp,4.393534,4.401955,8.421,0.736,4.471,2.711,0.794,1,16,0.499023,1373
108,ramp,4.402404,4.408865,6.461,5.138,0.755,0.542,0.352,1,16,0.783691,12643
109,ramp,4.409104,4.413608,4.504,3.530,0.452,0.341,0.346,1,16,0.636719,8888
110,ramp,4.592091,4.620685,28.594,188.180,1.714,1.317,15.752,1,16,0.750488,26155
111,ramp,4.621092,4.623192,2.100,0.801,0.322,0.852,0.445,1,16,0.778320,1343
112,ramp,4.623419,4.632866,9.448,3.005,0.367,0.285,5.872,1,16,1.011719,7514
113,ramp,4.633301,4.643354,10.054,7.833,1.264,0.945,0.358,1,16,0.663086,19743
114,ramp,4.643589,4.662038,18.449,5.702,11.657,0.925,0.333,1,16,0.619141,14611
115,ramp,4.662264,4.672875,10.612,8.089,1.327,1.020,0.335,1,16,0.631836,20840
