slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,tiff5x,7342472,1588.724246,1590.439897,1715.650
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,tiff5x,11234857,1652.057007,1654.922603,2865.595
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,tiff5x,10068663,1711.967393,1714.240203,2272.809
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,tiff5x,4999988,1736.395683,1737.900683,1505.000
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,tiff5x,7825463,1781.349410,1782.977110,1627.699
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,tiff5x,4767453,1815.759382,1816.905291,1145.908
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,tiff5x,7509565,1856.949134,1858.792555,1843.421
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,tiff5x,3873309,1882.374470,1883.394598,1020.128
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,tiff5x,10734064,1956.997096,1959.322456,2325.359
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,tiff5x,9796476,2020.950238,2023.117195,2166.956
