step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.196897,1.709125,1512.228,15.834,1496.278,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
1,ramp,1.721915,2.796328,1074.413,1.774,1072.548,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
2,ramp,2.807977,3.882983,1075.006,1.775,1073.150,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
3,ramp,3.894285,4.970248,1075.963,1.751,1074.140,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
4,ramp,4.981588,6.058222,1076.635,1.758,1074.799,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
5,ramp,6.069631,7.149248,1079.618,1.759,1077.789,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
6,ramp,7.175276,8.254970,1079.694,1.757,1077.861,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
7,ramp,8.266241,9.347081,1080.840,1.757,1079.011,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
8,ramp,9.360146,10.434084,1073.938,1.759,1072.108,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
9,ramp,10.445438,11.520571,1075.133,1.759,1073.301,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
10,steady,11.532184,12.606919,1074.735,1.765,1072.888,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
11,steady,12.618626,13.694245,1075.619,1.754,1073.791,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
12,steady,13.706454,14.783822,1077.368,1.762,1075.533,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
13,steady,14.795059,15.873471,1078.412,1.758,1076.576,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
14,steady,15.885299,16.964740,1079.440,1.762,1077.606,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
15,steady,16.976383,18.058452,1082.070,1.766,1080.232,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
16,steady,18.069911,19.152489,1082.579,1.757,1080.747,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
17,steady,19.164357,20.246659,1082.302,1.763,1080.456,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
18,steady,20.258519,21.342426,1083.907,1.765,1082.067,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
19,steady,21.354102,22.435095,1080.993,1.765,1079.157,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
20,steady,22.449062,23.529227,1080.165,1.765,1078.321,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
21,steady,23.541085,24.623344,1082.259,1.769,1080.406,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
22,steady,24.634866,25.717494,1082.628,1.759,1080.792,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
23,steady,25.729494,26.811460,1081.966,1.766,1080.119,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
24,steady,26.822946,27.908813,1085.867,1.764,1084.024,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
25,steady,27.920583,29.006948,1086.365,1.760,1084.534,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
26,steady,29.018560,30.107119,1088.560,1.763,1086.725,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
27,steady,30.118762,31.207436,1088.674,1.758,1086.847,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
28,steady,31.219113,32.308473,1089.360,1.762,1087.525,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
29,steady,32.319794,33.410252,1090.458,1.751,1088.632,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
30,steady,33.422066,34.514365,1092.299,1.757,1090.469,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
31,steady,34.526143,35.616691,1090.548,1.764,1088.710,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
32,steady,35.628579,36.722502,1093.923,1.759,1092.090,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
33,steady,36.734180,37.829834,1095.654,1.766,1093.817,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
34,steady,37.841182,38.938180,1096.998,1.753,1095.175,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
35,steady,38.950075,40.045214,1095.139,1.764,1093.300,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
36,steady,40.052734,40.840345,787.611,1.064,786.484,157,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
37,steady,40.989523,42.079717,1090.194,1.793,1088.316,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
38,steady,42.091539,43.187061,1095.522,1.760,1093.692,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
39,steady,43.199231,44.297124,1097.892,1.755,1096.073,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
40,steady,44.310617,45.409360,1098.743,1.753,1096.932,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
41,steady,45.420909,46.520802,1099.893,1.748,1098.078,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
42,steady,46.532688,47.637407,1104.718,1.754,1102.896,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
43,steady,47.649343,48.754915,1105.572,1.752,1103.754,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
44,steady,48.766863,49.873167,1106.303,1.750,1104.488,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
45,steady,49.885144,50.993345,1108.202,1.752,1106.384,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
46,steady,51.005074,52.116603,1111.529,1.762,1109.701,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
47,steady,52.128558,53.241379,1112.821,1.753,1110.999,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
48,steady,53.253241,54.366775,1113.535,1.758,1111.711,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
49,steady,54.378447,55.493756,1115.308,1.748,1113.495,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
