slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
17,TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,0,1,473.076675,4478,256,17.909,17054.443,0.654,66.286,17139.293,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C.png,345113
18,TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,0,1,490.216093,10735,256,40.508,40997.188,0.738,30.413,41068.847,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD.png,219458
19,TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,0,1,531.285058,6236,256,26.972,23715.562,0.579,26.358,23769.471,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F.png,163430
20,TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,1,555.054636,18572,256,70.017,70520.514,1.354,24.131,70616.017,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC.png,246035
21,TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,0,1,625.670759,8980,256,33.882,34318.903,0.578,72.697,34426.060,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B.png,443905
22,TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,0,1,660.096945,9856,256,40.988,37451.623,0.666,50.435,37543.712,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD.png,372260
23,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,0,1,697.640775,14876,256,55.738,56415.920,1.096,41.357,56514.111,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468.png,336278
24,TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,1,754.155664,5213,256,20.009,19834.077,0.588,52.974,19907.646,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.png,308339
25,TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,0,1,774.063433,13502,256,50.281,51210.527,0.975,53.326,51315.110,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8.png,392529
26,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,0,1,825.378671,10086,256,38.329,38296.762,0.697,88.898,38424.686,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.png,516042
