step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
198,ramp,67.565651,67.844038,278.387,23.665,90.309,161.850,2.534,256,4,0.560818
199,ramp,67.844094,68.121334,277.239,22.980,90.202,161.546,2.482,256,4,0.519157
200,ramp,68.121390,68.399477,278.087,23.124,90.195,162.246,2.492,256,4,0.508122
201,ramp,68.399610,68.677399,277.789,23.318,90.256,161.724,2.457,256,4,0.509563
202,ramp,68.677454,68.955173,277.719,23.378,90.370,161.464,2.479,256,4,0.509166
203,ramp,68.955229,69.233496,278.268,23.414,90.246,161.982,2.596,256,4,0.476530
204,ramp,69.233567,69.511829,278.262,22.930,90.358,162.420,2.521,256,4,0.537743
205,ramp,69.511886,69.789769,277.883,23.113,90.266,161.971,2.505,256,4,0.520579
206,ramp,69.789826,70.067458,277.632,22.819,90.208,162.154,2.420,256,4,0.441340
207,ramp,70.067511,70.344823,277.312,23.277,89.903,161.697,2.406,256,4,0.480728
208,ramp,70.344876,70.621700,276.824,23.104,89.874,161.412,2.406,256,4,0.510715
209,ramp,70.621753,70.899004,277.251,22.985,89.960,161.912,2.366,256,4,0.473410
210,ramp,70.899054,71.176663,277.610,23.244,90.125,161.799,2.413,256,4,0.438263
211,ramp,71.176719,71.454171,277.452,23.028,89.902,162.059,2.434,256,4,0.560104
212,ramp,71.454223,71.732231,278.009,23.478,89.901,161.794,2.808,256,4,0.525902
213,ramp,71.732298,72.009655,277.357,22.680,90.289,161.872,2.466,256,4,0.468301
214,ramp,72.009712,72.288074,278.362,23.208,90.462,162.139,2.521,256,4,0.487993
215,ramp,72.288136,72.566018,277.882,23.049,90.390,161.907,2.507,256,4,0.501534
216,ramp,72.566076,72.843882,277.805,23.126,90.157,161.988,2.500,256,4,0.492492
217,ramp,72.843939,73.122003,278.064,22.996,90.456,162.129,2.452,256,4,0.479468
218,ramp,73.122056,73.399513,277.457,22.993,90.229,161.691,2.514,256,4,0.394129
219,ramp,73.399570,73.677524,277.953,23.045,90.378,162.010,2.490,256,4,0.458805
220,ramp,73.677583,73.955299,277.716,22.963,90.310,161.967,2.440,256,4,0.480229
221,ramp,73.955356,74.233777,278.421,23.232,90.346,162.334,2.479,256,4,0.469328
222,ramp,74.233834,74.511654,277.820,23.127,90.175,162.003,2.486,256,4,0.443907
223,ramp,74.511709,74.790012,278.302,23.317,90.354,162.078,2.523,256,4,0.470746
224,ramp,74.790074,75.067880,277.806,22.910,90.315,162.072,2.479,256,4,0.442057
225,ramp,75.067938,75.345402,277.464,23.218,90.248,161.478,2.489,256,4,0.467190
226,ramp,75.345458,75.623448,277.990,23.271,90.188,162.023,2.477,256,4,0.494435
227,ramp,75.623507,75.900667,277.160,22.661,90.296,161.691,2.483,256,4,0.463461
228,ramp,75.900724,76.178634,277.911,22.864,90.481,162.015,2.521,256,4,0.416153
229,ramp,76.178692,76.456719,278.027,23.125,90.377,162.014,2.480,256,4,0.469289
230,ramp,76.456781,76.734126,277.345,22.819,90.263,161.718,2.514,256,4,0.475790
231,ramp,76.734185,77.011486,277.301,22.884,90.245,161.625,2.516,256,4,0.502680
232,ramp,77.011545,77.290740,279.195,24.451,90.387,161.801,2.524,256,4,0.370047
233,ramp,77.290798,77.569047,278.250,23.046,90.344,162.356,2.472,256,4,0.506864
234,ramp,77.569104,77.847199,278.095,23.123,90.309,162.109,2.522,256,4,0.460120
235,ramp,77.847257,78.124936,277.678,22.905,90.194,161.876,2.673,256,4,0.417419
236,ramp,78.125005,78.402265,277.260,22.958,90.290,161.476,2.501,256,4,0.423277
237,ramp,78.402339,78.680333,277.994,22.770,90.361,162.067,2.764,256,4,0.396000
238,ramp,78.680415,78.957907,277.492,23.073,90.221,161.644,2.520,256,4,0.418516
239,ramp,78.957967,79.235689,277.722,23.095,90.170,161.922,2.502,256,4,0.412645
240,ramp,79.235748,79.513258,277.510,22.890,90.103,162.051,2.435,256,4,0.371467
241,ramp,79.513314,79.791150,277.836,23.045,90.158,162.127,2.475,256,4,0.420362
242,ramp,79.791205,80.068654,277.450,22.719,90.153,162.030,2.510,256,4,0.426161
243,ramp,80.068718,80.346277,277.559,22.723,90.196,162.082,2.526,256,4,0.370240
244,ramp,80.346338,80.623501,277.163,22.844,90.242,161.573,2.473,256,4,0.383573
245,ramp,80.623558,80.900893,277.336,23.035,90.115,161.680,2.474,256,4,0.677629
246,ramp,80.900950,81.178724,277.774,22.923,90.254,162.065,2.500,256,4,0.388728
247,ramp,81.178782,81.456052,277.271,22.801,90.228,161.735,2.475,256,4,0.447007
248,ramp,81.456110,81.733640,277.530,22.977,90.114,161.889,2.519,256,4,0.417216
249,ramp,81.733700,82.011682,277.982,23.090,90.162,162.222,2.478,256,4,0.454496
250,ramp,82.011736,82.291691,279.955,25.725,89.840,161.878,2.480,256,4,0.446673
251,ramp,82.292037,82.569361,277.325,22.762,90.138,161.901,2.487,256,4,0.492063
252,ramp,82.569419,82.847096,277.677,22.886,90.257,161.993,2.510,256,4,0.447593
253,ramp,82.847155,83.124916,277.761,23.038,90.143,162.102,2.447,256,4,0.538195
254,ramp,83.124972,83.402804,277.832,23.177,90.218,161.905,2.499,256,4,0.444126
255,ramp,83.402864,83.680577,277.713,23.057,90.260,161.864,2.501,256,4,0.383980
256,ramp,83.680638,83.958455,277.818,23.220,90.179,161.881,2.498,256,4,0.447880
257,ramp,83.958514,84.236065,277.551,23.018,90.112,161.891,2.499,256,4,0.474394
258,ramp,84.236122,84.513943,277.820,23.126,90.139,162.049,2.475,256,4,0.393777
259,ramp,84.514000,84.791532,277.532,22.980,90.177,161.824,2.520,256,4,0.525885
260,ramp,84.791591,85.068830,277.239,23.049,90.172,161.491,2.496,256,4,0.434182
261,ramp,85.068891,85.346290,277.400,23.117,90.276,161.461,2.513,256,4,0.440353
262,ramp,85.346349,85.623968,277.619,23.013,90.119,161.964,2.492,256,4,0.457734
263,ramp,85.624025,85.900780,276.755,22.791,90.019,161.427,2.486,256,4,0.420647
264,ramp,85.900837,86.178264,277.427,23.090,90.324,161.473,2.508,256,4,0.419811
265,ramp,86.178322,86.455732,277.410,22.989,90.153,161.754,2.483,256,4,0.411384
266,ramp,86.455789,86.732968,277.179,23.131,90.051,161.481,2.485,256,4,0.414274
267,ramp,86.733029,87.010484,277.454,23.115,90.187,161.654,2.466,256,4,0.451233
268,ramp,87.010541,87.288020,277.479,22.913,90.203,161.831,2.503,256,4,0.400373
269,ramp,87.288079,87.565528,277.449,23.005,90.013,161.954,2.448,256,4,0.396106
270,ramp,87.565584,87.843267,277.683,22.938,90.165,162.057,2.493,256,4,0.426539
271,ramp,87.843327,88.120777,277.450,22.905,90.079,161.977,2.457,256,4,0.420092
272,ramp,88.120844,88.398376,277.532,23.042,90.049,161.859,2.552,256,4,0.356069
273,ramp,88.398432,88.675357,276.925,22.804,90.004,161.493,2.596,256,4,0.446637
274,ramp,88.675416,88.952973,277.557,23.016,90.178,161.854,2.477,256,4,0.441146
275,ramp,88.953033,89.230259,277.226,22.857,90.050,161.949,2.339,256,4,0.381859
276,ramp,89.230312,89.506499,276.187,22.828,89.502,161.552,2.278,256,4,0.393348
277,ramp,89.506549,89.783212,276.663,23.116,89.517,161.722,2.279,256,4,0.372703
278,ramp,89.783265,90.060101,276.837,22.822,89.665,162.044,2.277,256,4,0.382195
279,ramp,90.060153,90.336889,276.736,23.054,89.613,161.769,2.272,256,4,0.379940
280,ramp,90.336942,90.613409,276.467,22.918,89.271,161.979,2.268,256,4,0.371507
281,ramp,90.613459,90.889780,276.321,22.893,89.337,161.828,2.233,256,4,0.403650
282,ramp,90.889827,91.166254,276.427,22.994,89.501,161.652,2.254,256,4,0.375561
283,ramp,91.166301,91.443235,276.934,24.032,89.310,161.321,2.243,256,4,0.356094
284,ramp,91.443283,91.720180,276.897,23.180,89.315,162.123,2.251,256,4,0.453453
285,ramp,91.720228,91.996728,276.500,23.043,89.350,161.826,2.253,256,4,0.434565
286,ramp,91.996776,92.273809,277.033,23.127,89.394,162.227,2.256,256,4,0.510011
287,ramp,92.273856,92.550896,277.040,23.219,89.316,162.236,2.240,256,4,0.338616
288,ramp,92.550941,92.827347,276.406,23.036,89.295,161.807,2.241,256,4,0.394729
289,ramp,92.827392,93.103683,276.291,22.970,89.354,161.680,2.258,256,4,0.454038
290,ramp,93.103732,93.381382,277.650,22.688,89.330,163.352,2.255,256,4,0.486668
291,ramp,93.381430,93.658140,276.709,23.015,89.329,162.110,2.226,256,4,0.380473
292,ramp,93.658186,93.935160,276.974,23.651,89.249,161.807,2.238,256,4,0.475212
293,ramp,93.935206,94.211944,276.738,23.062,89.388,162.007,2.254,256,4,0.433195
294,ramp,94.211991,94.488688,276.698,23.176,89.244,162.007,2.244,256,4,0.414482
295,ramp,94.488737,94.765081,276.345,23.194,89.218,161.670,2.234,256,4,0.392052
296,ramp,94.765128,95.041563,276.435,23.156,89.230,161.774,2.247,256,4,0.469079
297,ramp,95.041610,95.317872,276.262,22.940,89.264,161.787,2.242,256,4,0.407360
298,ramp,95.317917,95.594135,276.219,22.732,89.026,162.177,2.256,256,4,0.429736
299,ramp,95.594182,95.870777,276.595,23.309,89.448,161.572,2.237,256,4,0.423656
300,ramp,95.870825,96.147140,276.315,23.047,89.414,161.586,2.240,256,4,0.338565
301,ramp,96.147259,96.423759,276.500,23.114,89.543,161.544,2.267,256,4,0.392157
302,ramp,96.423805,96.700449,276.643,23.042,89.322,162.007,2.244,256,4,0.363261
303,ramp,96.700496,96.976608,276.112,22.946,89.229,161.665,2.244,256,4,0.416879
304,ramp,96.976663,97.253479,276.816,23.717,89.527,161.292,2.251,256,4,0.462403
305,ramp,97.253528,97.530194,276.666,23.180,89.369,161.830,2.260,256,4,0.380186
306,ramp,97.530242,97.806759,276.517,23.042,89.182,162.001,2.263,256,4,0.339723
