step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
146,ramp,6.562552,6.569797,7.245,0.991,0.112,5.335,0.996,1,16,0.581055,1717
147,ramp,6.570233,6.572827,2.594,2.149,0.196,0.180,0.388,1,16,0.715332,4043
148,ramp,6.573115,6.586685,13.570,7.972,1.268,0.918,3.562,1,16,0.791992,17061
149,ramp,6.587178,6.601492,14.315,5.879,0.890,0.628,7.200,1,16,0.811523,12425
150,ramp,6.602087,6.608503,6.416,5.241,0.726,0.534,0.398,1,16,0.598145,10726
151,ramp,6.608843,6.614132,5.289,4.092,0.568,0.404,0.399,1,16,0.480957,8616
152,ramp,6.647490,6.657760,10.270,40.906,1.250,0.905,0.476,1,16,0.610352,16853
153,ramp,6.658036,6.661498,3.462,2.799,0.263,0.236,0.352,1,16,0.909668,5719
154,ramp,6.661720,6.663736,2.016,1.005,0.114,0.606,0.445,1,16,1.431641,1894
155,ramp,6.664018,6.666970,2.952,2.387,0.233,0.203,0.345,1,16,1.115234,4761
156,ramp,6.667211,6.669160,1.949,1.338,0.129,0.224,0.434,1,16,0.539551,2580
157,ramp,6.669391,6.679192,9.801,0.354,0.595,8.420,0.595,1,16,0.761230,430
158,ramp,6.768954,6.779687,10.733,97.608,1.298,0.924,0.579,1,16,0.599121,17573
159,ramp,6.780007,6.809841,29.834,6.296,0.977,0.695,21.992,1,16,0.606445,13551
160,ramp,6.810185,6.818444,8.258,6.369,0.976,0.688,0.475,1,16,0.891113,13459
161,ramp,6.935418,6.949174,13.756,127.081,1.675,1.248,0.639,1,16,0.861816,22564
162,ramp,6.949527,6.958264,8.737,6.728,1.046,0.746,0.474,1,16,0.635254,14400
163,ramp,6.958588,7.001008,42.420,0.763,40.122,1.016,0.757,1,16,0.548340,1399
164,ramp,7.001343,7.014981,13.638,10.418,1.659,1.237,0.561,1,16,0.661621,22336
165,ramp,7.015270,7.017605,2.335,1.814,0.163,0.171,0.394,1,16,0.677734,3551
166,ramp,7.017891,7.064534,46.643,4.197,0.585,0.413,41.618,1,16,0.895996,8753
167,ramp,7.065114,7.068363,3.249,0.475,1.397,1.102,0.723,1,16,0.711426,142
168,ramp,7.068737,7.097993,29.255,10.147,1.626,1.182,16.548,1,16,0.845703,21669
169,ramp,7.168857,7.192445,23.588,77.303,1.082,0.761,15.099,1,16,0.619629,14693
170,ramp,7.192966,7.199101,6.134,4.882,0.662,0.489,0.499,1,16,0.650391,9937
171,ramp,7.237376,7.247069,9.692,45.310,1.172,0.847,0.548,1,16,0.706055,15829
172,ramp,7.247357,7.277529,30.172,4.479,0.620,0.460,24.753,1,16,0.740723,9399
173,ramp,7.278010,7.285963,7.953,6.206,0.923,0.675,0.510,1,16,0.715332,12928
174,ramp,7.286349,7.290977,4.628,3.691,0.465,0.335,0.431,1,16,0.615234,7514
175,ramp,7.326459,7.336967,10.508,43.070,1.248,0.907,0.675,1,16,0.647461,16891
176,ramp,7.368046,7.372577,4.531,34.279,0.447,0.327,0.439,1,16,0.712891,7329
177,ramp,7.372888,7.382233,9.345,2.127,5.927,0.995,0.530,1,16,1.208008,4184
178,ramp,7.385213,7.387786,2.574,2.919,1.105,0.921,0.537,1,16,0.708496,3881
179,ramp,7.399741,7.402737,2.997,13.941,0.224,0.196,0.511,1,16,0.812500,4583
180,ramp,7.402994,7.421016,18.022,1.405,15.224,0.985,0.583,1,16,0.873535,2718
181,ramp,7.454416,7.459712,5.296,37.044,0.555,0.400,0.605,1,16,0.696289,8545
182,ramp,7.479356,7.484586,5.230,23.281,0.558,0.407,0.522,1,16,0.865723,8621
183,ramp,7.484912,7.500329,15.418,0.886,0.229,13.525,1.013,1,16,0.856445,1454
184,ramp,7.680541,7.695091,14.550,191.001,1.793,1.323,0.538,1,16,0.733887,24132
185,ramp,7.695410,7.722669,27.259,3.548,22.128,1.073,0.729,1,16,0.564453,7320
186,ramp,7.722985,7.726526,3.541,2.848,0.282,0.240,0.402,1,16,0.678711,5767
187,ramp,7.726782,7.742096,15.314,1.250,0.128,13.258,0.834,1,16,0.653809,2369
188,ramp,7.742582,7.757546,14.964,5.232,0.732,0.542,8.821,1,16,0.708984,10854
189,ramp,7.757974,7.760896,2.922,1.228,0.119,1.342,0.523,1,16,0.950195,2118
190,ramp,7.761157,7.769810,8.654,6.641,1.024,0.746,0.430,1,16,0.724121,14146
191,ramp,7.770072,7.776143,6.071,4.541,0.635,0.465,0.605,1,16,0.571777,9561
192,ramp,7.776500,7.815211,38.711,6.747,1.033,0.749,30.374,1,16,0.572754,14243
193,ramp,7.877319,7.890514,13.195,71.858,1.636,1.184,0.499,1,16,0.960938,21923
194,ramp,7.890804,7.919130,28.326,3.738,0.486,23.162,1.133,1,16,0.484863,7768
195,ramp,7.919501,7.930815,11.314,8.675,1.424,0.966,0.514,1,16,0.424561,18475
196,ramp,7.971492,7.983050,11.559,49.269,1.439,1.011,0.432,1,16,0.683105,19078
197,ramp,8.023282,8.035062,11.780,48.971,1.458,1.048,0.454,1,16,0.747070,19431
198,ramp,8.076201,8.088067,11.866,49.798,1.474,1.059,0.588,1,16,0.820801,19489
199,ramp,8.088422,8.103546,15.124,6.656,1.020,0.748,6.956,1,16,0.514648,14248
200,ramp,8.104006,8.107148,3.142,2.644,0.245,0.220,0.409,1,16,0.717773,5202
201,ramp,8.136247,8.143572,7.325,34.127,0.781,0.573,0.782,1,16,0.708008,11551
202,ramp,8.224209,8.236571,12.362,89.653,1.522,1.116,0.615,1,16,0.620117,20174
203,ramp,8.236888,8.264582,27.694,3.232,0.391,22.820,1.448,1,16,0.843750,6627
204,ramp,8.265061,8.270863,5.803,4.608,0.618,0.458,0.462,1,16,0.781250,9371
205,ramp,8.271133,8.274120,2.987,1.434,0.140,0.999,0.602,1,16,0.645020,2742
206,ramp,8.274424,8.294037,19.613,6.587,11.062,1.623,0.562,1,16,0.494385,13972
207,ramp,8.294345,8.297249,2.904,1.184,0.128,1.185,0.634,1,16,0.638672,2112
208,ramp,8.297556,8.303343,5.787,4.479,0.628,0.458,0.448,1,16,0.746094,9356
209,ramp,8.333490,8.341498,8.007,35.818,0.921,0.670,0.643,1,16,0.609375,12878
210,ramp,8.374810,8.383174,8.364,39.188,0.950,0.696,0.676,1,16,0.636230,13294
211,ramp,8.414737,8.422764,8.027,37.361,0.946,0.682,0.487,1,16,0.933105,13140
212,ramp,8.451487,8.459696,8.209,34.591,0.958,0.695,0.597,1,16,1.134766,13278
213,ramp,8.484666,8.491344,6.679,29.806,0.739,0.538,0.467,1,16,0.611816,10874
214,ramp,8.519663,8.527303,7.640,33.858,0.890,0.630,0.494,1,16,1.126953,12471
215,ramp,8.562586,8.571893,9.308,42.108,1.117,0.808,0.471,1,16,0.391602,15198
216,ramp,8.606665,8.613051,6.386,39.397,0.699,0.511,0.468,1,16,1.003906,10477
217,ramp,8.613409,8.629133,15.724,1.308,0.123,13.515,1.030,1,16,0.431152,2285
218,ramp,8.663794,8.671668,7.873,40.405,0.926,0.662,0.427,1,16,1.252930,12873
219,ramp,8.788828,8.800218,11.390,125.616,1.436,0.995,0.426,1,16,0.504395,18883
220,ramp,8.800473,8.803092,2.619,1.406,0.154,0.779,0.460,1,16,1.029297,2714
221,ramp,8.803366,8.839204,35.838,5.334,0.773,0.553,29.307,1,16,0.655273,11325
222,ramp,8.839668,8.844408,4.740,3.754,0.485,0.343,0.456,1,16,0.483398,7641
223,ramp,8.844739,8.858354,13.615,8.413,1.345,3.236,0.865,1,16,0.449463,18175
224,ramp,8.858684,8.866430,7.746,5.961,0.906,0.638,0.483,1,16,1.025391,12593
225,ramp,8.914326,8.924953,10.627,55.691,1.289,0.934,0.526,1,16,0.524902,17457
226,ramp,8.925258,8.948939,23.681,2.725,0.252,0.227,20.665,1,16,0.726562,5522
