step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
728,ramp,206.410998,206.677518,266.521,15.863,89.173,159.109,2.350,256,2,0.332941
729,ramp,206.677570,206.944306,266.736,16.154,89.189,158.996,2.369,256,2,0.584764
730,ramp,206.944351,207.210246,265.895,15.991,89.100,158.432,2.345,256,2,0.292652
731,ramp,207.210289,207.476564,266.275,15.771,89.030,159.088,2.361,256,2,0.314405
732,ramp,207.476607,207.743567,266.960,15.493,89.270,159.811,2.358,256,2,0.367497
733,ramp,207.743612,208.010096,266.484,15.485,89.315,159.251,2.405,256,2,0.325010
734,ramp,208.010140,208.277476,267.335,15.867,89.419,159.662,2.361,256,2,0.488809
735,ramp,208.277522,208.543112,265.590,15.508,89.265,158.424,2.365,256,2,0.405193
736,ramp,208.543157,208.810476,267.319,16.061,89.216,159.645,2.372,256,2,0.340729
737,ramp,208.810521,209.077171,266.650,16.484,89.202,158.567,2.371,256,2,0.343471
738,ramp,209.077214,209.343180,265.965,15.266,89.380,158.907,2.387,256,2,0.282373
739,ramp,209.343244,209.609533,266.289,16.059,89.187,158.643,2.372,256,2,0.290955
740,ramp,209.609584,209.875661,266.077,15.940,89.183,158.537,2.390,256,2,0.355397
741,ramp,209.875704,210.141173,265.469,15.353,89.304,158.409,2.377,256,2,0.329180
742,ramp,210.141217,210.406794,265.577,15.383,89.314,158.481,2.373,256,2,0.376988
743,ramp,210.406839,210.672389,265.550,15.681,89.161,158.319,2.364,256,2,0.296542
744,ramp,210.672435,210.939404,266.969,16.061,89.210,159.329,2.343,256,2,0.518229
745,ramp,210.939447,211.206091,266.644,15.742,89.265,159.256,2.356,256,2,0.355429
746,ramp,211.206136,211.471882,265.746,15.623,89.238,158.489,2.370,256,2,0.251886
747,ramp,211.471925,211.737898,265.973,15.690,89.244,158.644,2.367,256,2,0.341526
748,ramp,211.737942,212.004865,266.923,15.616,89.352,159.543,2.384,256,2,0.355695
749,ramp,212.004909,212.274112,269.203,15.609,89.291,161.898,2.378,256,2,0.374123
750,ramp,212.274158,212.540832,266.674,15.660,89.286,159.356,2.346,256,2,0.370956
751,ramp,212.540949,212.807037,266.088,15.751,89.117,158.859,2.332,256,2,0.387955
752,ramp,212.807080,213.073054,265.974,15.516,89.286,158.793,2.354,256,2,0.308511
753,ramp,213.073098,213.339592,266.494,15.780,89.187,159.123,2.377,256,2,0.352227
754,ramp,213.339635,213.606659,267.024,16.156,89.241,159.269,2.333,256,2,0.370489
755,ramp,213.606703,213.873487,266.783,15.498,89.103,159.780,2.374,256,2,0.327635
756,ramp,213.873533,214.139415,265.882,15.356,89.276,158.823,2.399,256,2,0.399935
757,ramp,214.139459,214.406375,266.916,15.712,89.341,159.443,2.393,256,2,0.337864
758,ramp,214.406420,214.673226,266.805,15.238,89.378,159.813,2.348,256,2,0.298437
759,ramp,214.673272,214.939448,266.177,15.751,89.290,158.734,2.375,256,2,0.385195
760,ramp,214.939495,215.205531,266.036,15.529,89.315,158.777,2.389,256,2,0.253280
761,ramp,215.205586,215.473617,268.032,15.472,89.546,160.603,2.383,256,2,0.363138
762,ramp,215.473665,215.739731,266.066,15.672,89.445,158.537,2.386,256,2,0.324916
763,ramp,215.739778,216.006913,267.134,15.479,89.409,159.854,2.367,256,2,0.333309
764,ramp,216.006958,216.273590,266.632,14.995,89.505,159.735,2.372,256,2,0.690106
765,ramp,216.273638,216.539482,265.844,15.195,89.270,158.974,2.378,256,2,0.372527
766,ramp,216.539527,216.808050,268.522,17.209,89.382,159.526,2.380,256,2,0.333477
767,ramp,216.808096,217.074593,266.497,16.032,89.266,158.810,2.363,256,2,0.287731
768,ramp,217.074639,217.340846,266.207,15.488,89.264,159.063,2.366,256,2,0.264388
769,ramp,217.340889,217.606497,265.608,15.420,89.328,158.455,2.381,256,2,0.345509
770,ramp,217.606542,217.872878,266.336,15.310,89.331,159.285,2.385,256,2,0.314339
771,ramp,217.872923,218.138792,265.869,15.386,89.279,158.810,2.368,256,2,0.340364
772,ramp,218.138838,218.405786,266.948,15.182,89.309,160.061,2.371,256,2,0.279029
773,ramp,218.405830,218.672217,266.387,15.652,89.249,159.095,2.366,256,2,0.321033
774,ramp,218.672261,218.938037,265.776,15.189,89.149,159.048,2.364,256,2,0.274036
775,ramp,218.938083,219.203462,265.379,15.409,89.314,158.236,2.394,256,2,0.314172
776,ramp,219.203508,219.470293,266.785,16.078,89.230,159.078,2.373,256,2,0.300788
777,ramp,219.470340,219.736757,266.417,15.274,89.379,159.393,2.346,256,2,0.276703
778,ramp,219.736802,220.002894,266.092,15.312,89.479,158.906,2.370,256,2,0.306164
779,ramp,220.002939,220.269218,266.278,15.175,89.370,159.346,2.362,256,2,0.298579
780,ramp,220.269264,220.534618,265.355,15.412,89.252,158.294,2.372,256,2,0.255204
781,ramp,220.534666,220.802943,268.278,17.574,89.270,159.031,2.377,256,2,0.363157
782,ramp,220.802990,221.069207,266.217,15.595,89.343,158.877,2.377,256,2,0.331921
783,ramp,221.069253,221.335273,266.020,15.289,89.483,158.824,2.399,256,2,0.307956
784,ramp,221.335319,221.602091,266.772,15.346,89.342,159.699,2.360,256,2,0.317666
785,ramp,221.602137,221.868429,266.292,15.550,89.252,159.099,2.365,256,2,0.285682
786,ramp,221.868474,222.133958,265.484,15.338,89.292,158.441,2.386,256,2,0.279528
787,ramp,222.134005,222.400099,266.095,15.317,89.228,159.117,2.405,256,2,0.285775
788,ramp,222.400145,222.666685,266.540,15.060,89.312,159.750,2.391,256,2,0.327337
789,ramp,222.666734,222.933019,266.285,15.709,89.307,158.875,2.369,256,2,0.321714
790,ramp,222.933065,223.199320,266.255,15.473,89.283,159.102,2.373,256,2,0.235628
791,ramp,223.199365,223.466804,267.438,16.267,89.216,159.564,2.367,256,2,0.250186
792,ramp,223.466850,223.733380,266.531,15.133,89.438,159.571,2.361,256,2,0.279923
793,ramp,223.733429,224.000376,266.947,15.627,89.371,159.529,2.392,256,2,0.357152
794,ramp,224.000424,224.266873,266.449,15.471,89.414,159.203,2.336,256,2,0.324558
795,ramp,224.266921,224.532417,265.496,15.505,89.191,158.418,2.356,256,2,0.307822
796,ramp,224.532464,224.801771,269.307,17.869,89.307,159.719,2.385,256,2,0.330592
797,ramp,224.801820,225.068279,266.459,15.712,89.395,158.954,2.370,256,2,0.328000
798,ramp,225.068328,225.334543,266.216,15.221,89.494,159.093,2.382,256,2,0.371420
799,ramp,225.334591,225.600661,266.070,15.173,89.335,159.156,2.379,256,2,0.546003
800,ramp,225.600706,225.867096,266.390,15.056,89.404,159.505,2.399,256,2,0.405490
801,ramp,225.867212,226.133903,266.690,15.394,89.411,159.470,2.385,256,2,0.312890
802,ramp,226.133951,226.399581,265.631,15.426,89.344,158.420,2.412,256,2,0.328306
803,ramp,226.399629,226.666623,266.994,15.917,89.316,159.364,2.371,256,2,0.285132
804,ramp,226.666668,226.932480,265.812,15.418,89.255,158.725,2.388,256,2,0.288734
805,ramp,226.932526,227.199203,266.677,15.962,89.246,159.058,2.386,256,2,0.297319
806,ramp,227.199250,227.465522,266.272,16.002,89.291,158.579,2.375,256,2,0.290576
807,ramp,227.465575,227.732388,266.813,15.600,89.431,159.370,2.384,256,2,0.327950
808,ramp,227.732437,227.998386,265.948,15.489,89.209,158.833,2.391,256,2,0.253915
809,ramp,227.998431,228.265366,266.934,15.544,89.386,159.585,2.392,256,2,0.287518
810,ramp,228.265411,228.531548,266.137,15.377,89.396,158.937,2.399,256,2,0.241417
811,ramp,228.531590,228.799634,268.045,17.078,89.245,159.330,2.365,256,2,0.274760
812,ramp,228.799679,229.066050,266.371,15.062,89.231,159.663,2.388,256,2,0.334204
813,ramp,229.066095,229.332246,266.150,15.370,89.438,158.880,2.434,256,2,0.329478
814,ramp,229.332291,229.598788,266.497,15.631,89.271,159.186,2.382,256,2,0.290882
815,ramp,229.598836,229.864628,265.793,15.562,89.319,158.503,2.382,256,2,0.283063
816,ramp,229.864676,230.130577,265.902,15.219,89.171,159.126,2.359,256,2,0.314294
817,ramp,230.130623,230.395790,265.167,15.457,89.138,158.170,2.375,256,2,0.365282
818,ramp,230.395838,230.662145,266.307,15.686,89.161,159.052,2.381,256,2,0.315816
819,ramp,230.662189,230.927605,265.416,15.448,89.118,158.450,2.374,256,2,0.329222
820,ramp,230.927650,231.193872,266.221,15.490,89.394,158.917,2.394,256,2,0.262602
821,ramp,231.193920,231.460994,267.074,15.610,89.161,159.891,2.385,256,2,0.342611
822,ramp,231.461041,231.727300,266.259,15.187,89.283,159.368,2.395,256,2,0.341162
823,ramp,231.727346,231.994012,266.666,15.575,89.260,159.432,2.374,256,2,0.282367
824,ramp,231.994059,232.260943,266.883,15.659,89.363,159.494,2.341,256,2,0.333470
825,ramp,232.260988,232.529677,268.689,15.370,89.222,161.695,2.377,256,2,0.344289
826,ramp,232.529724,232.797620,267.896,17.213,89.320,158.960,2.377,256,2,0.269407
827,ramp,232.797666,233.064507,266.841,15.532,89.196,159.715,2.372,256,2,0.301664
828,ramp,233.064552,233.331164,266.612,15.208,89.363,159.626,2.388,256,2,0.328586
829,ramp,233.331209,233.597792,266.583,15.502,89.303,159.360,2.393,256,2,0.349673
830,ramp,233.597838,233.863117,265.278,15.404,89.338,158.122,2.386,256,2,0.345580
831,ramp,233.863161,234.132295,269.134,18.697,89.238,158.771,2.402,256,2,0.298468
832,ramp,234.132339,234.399730,267.392,15.648,89.406,159.926,2.385,256,2,0.362532
833,ramp,234.399777,234.665809,266.032,15.515,89.264,158.839,2.389,256,2,0.290033
834,ramp,234.665856,234.932005,266.149,15.296,89.275,159.196,2.355,256,2,0.305593
835,ramp,234.932050,235.197840,265.790,15.057,89.261,159.096,2.350,256,2,0.321840
836,ramp,235.197886,235.465170,267.284,15.809,89.378,159.699,2.372,256,2,0.303416
837,ramp,235.465215,235.731105,265.890,15.661,89.240,158.547,2.417,256,2,0.278052
838,ramp,235.731150,235.997426,266.276,15.327,89.311,159.249,2.361,256,2,0.272806
839,ramp,235.997472,236.264177,266.705,15.571,89.275,159.452,2.379,256,2,0.278205
840,ramp,236.264224,236.529831,265.607,15.404,89.222,158.606,2.348,256,2,0.270791
841,ramp,236.529876,236.797744,267.868,17.309,89.275,158.903,2.354,256,2,0.303960
842,ramp,236.797789,237.064906,267.117,16.008,89.231,159.482,2.369,256,2,0.258720
843,ramp,237.064950,237.331033,266.083,15.271,89.203,159.221,2.362,256,2,0.300167
844,ramp,237.331077,237.597207,266.129,15.570,89.381,158.803,2.350,256,2,0.325703
845,ramp,237.597251,237.863702,266.451,15.593,89.239,159.239,2.354,256,2,0.279423
846,ramp,237.863747,238.129087,265.340,14.970,89.148,158.843,2.350,256,2,0.317733
847,ramp,238.129135,238.394928,265.794,15.696,89.251,158.446,2.372,256,2,0.326990
848,ramp,238.394974,238.661505,266.531,15.370,89.179,159.616,2.340,256,2,0.339284
849,ramp,238.661559,238.927240,265.681,15.181,89.223,158.906,2.345,256,2,0.303775
850,ramp,238.927283,239.193359,266.077,15.358,89.269,159.074,2.348,256,2,0.272280
851,ramp,239.193474,239.459808,266.334,15.515,89.093,159.355,2.341,256,2,0.245540
852,ramp,239.459851,239.725359,265.508,14.981,89.198,158.969,2.335,256,2,0.325794
853,ramp,239.725402,239.992221,266.818,15.854,89.443,159.161,2.335,256,2,0.241713
854,ramp,239.992265,240.258691,266.426,15.495,89.260,159.280,2.364,256,2,0.279126
855,ramp,240.258736,240.524483,265.748,15.417,89.257,158.699,2.347,256,2,0.252523
856,ramp,240.524531,240.792486,267.956,17.707,89.157,158.718,2.345,256,2,0.238733
857,ramp,240.792531,241.058726,266.195,15.772,89.190,158.847,2.359,256,2,0.309879
858,ramp,241.058770,241.324879,266.109,15.411,89.203,159.110,2.360,256,2,0.300054
859,ramp,241.324924,241.590251,265.327,15.308,89.204,158.441,2.349,256,2,0.274063
860,ramp,241.590296,241.857751,267.456,15.689,89.349,160.017,2.374,256,2,0.347199
861,ramp,241.857796,242.124195,266.399,15.762,89.321,158.928,2.361,256,2,0.272921
862,ramp,242.124242,242.389940,265.698,15.612,89.272,158.438,2.348,256,2,0.275622
863,ramp,242.389985,242.655879,265.894,15.285,89.176,159.071,2.336,256,2,0.273970
864,ramp,242.655922,242.921508,265.587,15.185,89.106,158.935,2.334,256,2,0.266907
865,ramp,242.921561,243.187399,265.837,14.919,89.223,159.328,2.339,256,2,0.256290
866,ramp,243.187442,243.454204,266.762,15.566,89.086,159.730,2.353,256,2,0.275000
867,ramp,243.454250,243.719815,265.565,15.298,89.176,158.723,2.342,256,2,0.340500
868,ramp,243.719860,243.986965,267.106,15.488,89.190,160.060,2.341,256,2,0.302831
869,ramp,243.987010,244.252572,265.563,15.207,89.214,158.757,2.359,256,2,0.246054
870,ramp,244.252616,244.518098,265.482,15.583,89.178,158.352,2.344,256,2,0.338683
871,ramp,244.518141,244.784261,266.120,15.363,89.163,159.204,2.362,256,2,0.390148
872,ramp,244.784305,245.050339,266.034,15.525,89.229,158.885,2.367,256,2,0.325977
873,ramp,245.050383,245.318078,267.695,17.369,89.170,158.789,2.342,256,2,0.288520
874,ramp,245.318121,245.584252,266.131,15.166,89.200,159.363,2.376,256,2,0.327610
875,ramp,245.584298,245.850420,266.122,15.232,89.177,159.330,2.353,256,2,0.344662
876,ramp,245.850465,246.117534,267.069,15.731,89.203,159.768,2.339,256,2,0.247243
877,ramp,246.117591,246.383603,266.012,15.522,89.253,158.853,2.357,256,2,0.306561
878,ramp,246.383649,246.649086,265.437,15.222,89.269,158.574,2.345,256,2,0.236600
879,ramp,246.649131,246.922705,273.573,22.496,89.097,159.612,2.342,256,2,0.298474
880,ramp,246.922749,247.188567,265.818,15.413,89.253,158.791,2.336,256,2,0.299209
881,ramp,247.188609,247.475577,286.968,36.844,89.285,158.468,2.347,256,2,0.348830
882,ramp,247.475620,247.741363,265.743,15.734,89.279,158.316,2.388,256,2,0.267286
883,ramp,247.741409,248.007527,266.118,15.515,89.274,158.953,2.348,256,2,0.267376
884,ramp,248.007571,248.274200,266.629,15.658,89.238,159.374,2.333,256,2,0.330447
885,ramp,248.274245,248.539668,265.422,15.219,89.287,158.541,2.350,256,2,0.239718
886,ramp,248.539713,248.805127,265.414,15.410,89.128,158.506,2.344,256,2,0.244475
887,ramp,248.805169,249.070917,265.748,15.295,89.040,159.062,2.327,256,2,0.231961
888,ramp,249.070960,249.336691,265.731,15.333,89.240,158.801,2.332,256,2,0.381580
889,ramp,249.336734,249.602313,265.580,15.114,89.071,159.023,2.346,256,2,0.299118
890,ramp,249.602358,249.868641,266.283,15.434,89.200,159.275,2.348,256,2,0.321941
891,ramp,249.868683,250.134524,265.841,15.399,89.224,158.859,2.333,256,2,0.270852
892,ramp,250.134567,250.399560,264.992,15.180,89.141,158.289,2.356,256,2,0.312998
893,ramp,250.399602,250.665383,265.780,15.269,89.317,158.841,2.329,256,2,0.351709
894,ramp,250.665427,250.930886,265.460,15.302,89.113,158.682,2.338,256,2,0.360688
895,ramp,250.930930,251.196465,265.534,15.312,89.182,158.685,2.331,256,2,0.347263
896,ramp,251.196507,251.462290,265.784,15.422,89.161,158.833,2.342,256,2,0.271675
897,ramp,251.462336,251.728203,265.868,15.403,89.293,158.764,2.381,256,2,0.278287
898,ramp,251.728248,251.993941,265.693,15.212,89.246,158.874,2.335,256,2,0.275320
899,ramp,251.993984,252.260820,266.835,15.324,89.242,159.882,2.360,256,2,0.264752
900,ramp,252.260863,252.526812,265.949,15.681,89.411,158.498,2.334,256,2,0.288788
901,ramp,252.526915,252.792770,265.855,15.653,89.205,158.627,2.341,256,2,0.240737
902,ramp,252.792813,253.059606,266.793,15.424,89.319,159.648,2.377,256,2,0.297080
903,ramp,253.059648,253.325804,266.156,15.415,89.174,159.197,2.344,256,2,0.323623
904,ramp,253.325847,253.592366,266.519,15.427,89.179,159.535,2.351,256,2,0.216761
905,ramp,253.592409,253.860750,268.341,15.137,89.194,161.631,2.354,256,2,0.269905
906,ramp,253.860794,254.127818,267.024,15.716,89.169,159.740,2.373,256,2,0.312536
907,ramp,254.127862,254.394007,266.146,15.644,89.366,158.762,2.348,256,2,0.328344
908,ramp,254.394053,254.660451,266.397,15.805,89.121,159.110,2.335,256,2,0.247314
909,ramp,254.660493,254.927685,267.192,16.067,89.355,159.378,2.366,256,2,0.282342
910,ramp,254.927727,255.194184,266.457,15.072,89.305,159.691,2.362,256,2,0.211264
911,ramp,255.194229,255.459969,265.740,15.869,89.163,158.338,2.343,256,2,0.283604
912,ramp,255.460011,255.726053,266.042,15.286,89.201,159.175,2.354,256,2,0.292792
913,ramp,255.726096,255.992821,266.725,15.505,89.488,159.329,2.377,256,2,0.288007
914,ramp,255.992864,256.258305,265.441,15.468,89.100,158.476,2.371,256,2,0.244019
915,ramp,256.258349,256.524438,266.089,15.834,89.218,158.653,2.358,256,2,0.325026
916,ramp,256.524482,256.791064,266.582,15.354,89.198,159.641,2.364,256,2,0.239074
917,ramp,256.791106,257.057045,265.939,15.463,89.289,158.783,2.379,256,2,0.300990
918,ramp,257.057087,257.323484,266.396,16.024,89.300,158.667,2.378,256,2,0.248952
919,ramp,257.323528,257.588944,265.416,15.027,89.198,158.783,2.381,256,2,0.352081
920,ramp,257.588987,257.855855,266.868,15.603,89.281,159.611,2.348,256,2,0.534175
921,ramp,257.855900,258.122104,266.204,15.231,89.377,159.194,2.376,256,2,0.254358
922,ramp,258.122149,258.388427,266.279,15.299,89.269,159.320,2.365,256,2,0.348169
923,ramp,258.388470,258.654540,266.070,15.485,89.251,158.962,2.347,256,2,0.296994
924,ramp,258.654583,258.921211,266.628,15.407,89.220,159.624,2.349,256,2,0.332486
925,ramp,258.921254,259.187477,266.223,15.204,89.119,159.500,2.374,256,2,0.284494
926,ramp,259.187519,259.453885,266.365,15.846,89.214,158.916,2.362,256,2,0.271613
927,ramp,259.453930,259.719882,265.952,15.394,89.281,158.913,2.338,256,2,0.305377
928,ramp,259.719927,259.986218,266.291,15.543,89.311,159.063,2.347,256,2,0.265895
929,ramp,259.986263,260.252230,265.968,15.717,89.350,158.526,2.348,256,2,0.296671
930,ramp,260.252273,260.521268,268.995,15.424,89.230,161.965,2.350,256,2,0.289372
931,ramp,260.521311,260.788907,267.596,16.319,89.257,159.666,2.328,256,2,0.231021
932,ramp,260.788951,261.055766,266.815,15.591,89.158,159.658,2.383,256,2,0.420346
933,ramp,261.055810,261.322133,266.322,15.279,89.296,159.372,2.349,256,2,0.307854
934,ramp,261.322177,261.588745,266.569,15.577,89.255,159.345,2.364,256,2,0.583505
935,ramp,261.588789,261.854905,266.116,15.559,89.200,158.967,2.366,256,2,0.264427
936,ramp,261.854950,262.120658,265.708,15.490,89.295,158.544,2.353,256,2,0.321564
937,ramp,262.120701,262.386204,265.503,15.569,89.364,158.206,2.338,256,2,0.391531
938,ramp,262.386247,262.652963,266.715,15.606,89.254,159.504,2.327,256,2,0.305735
939,ramp,262.653005,262.918901,265.896,15.685,89.281,158.549,2.356,256,2,0.337961
940,ramp,262.918945,263.184538,265.593,15.401,89.247,158.567,2.353,256,2,0.321473
941,ramp,263.184581,263.449957,265.376,15.183,89.151,158.656,2.360,256,2,0.264455
942,ramp,263.450001,263.716340,266.339,15.188,89.367,159.433,2.326,256,2,0.277289
943,ramp,263.716384,263.982483,266.099,15.547,89.224,158.958,2.345,256,2,0.404121
944,ramp,263.982525,264.249200,266.675,16.065,89.304,158.950,2.330,256,2,0.278877
945,ramp,264.249242,264.518651,269.409,15.300,89.266,162.467,2.351,256,2,0.349031
946,ramp,264.518696,264.784604,265.908,15.243,89.249,159.038,2.353,256,2,0.284261
947,ramp,264.784646,265.050802,266.156,15.476,89.302,158.997,2.355,256,2,0.240521
948,ramp,265.050845,265.317193,266.348,15.485,89.189,159.298,2.351,256,2,0.357146
949,ramp,265.317237,265.583496,266.259,15.667,89.326,158.874,2.367,256,2,0.252175
950,ramp,265.583543,265.849715,266.173,15.462,89.251,159.077,2.355,256,2,0.324948
951,ramp,265.849822,266.115837,266.015,15.506,89.309,158.817,2.353,256,2,0.428008
952,ramp,266.115880,266.381878,265.998,15.635,89.228,158.754,2.355,256,2,0.282102
953,ramp,266.381920,266.648392,266.472,15.533,89.283,159.291,2.339,256,2,0.267859
954,ramp,266.648435,266.915912,267.476,15.425,89.240,160.449,2.338,256,2,0.330485
955,ramp,266.915955,267.181702,265.747,15.670,89.171,158.540,2.341,256,2,0.321419
956,ramp,267.181745,267.448330,266.586,15.454,89.291,159.496,2.320,256,2,0.275491
957,ramp,267.448372,267.714525,266.153,15.375,89.114,159.295,2.344,256,2,0.262876
958,ramp,267.714567,267.981273,266.706,15.495,89.239,159.610,2.336,256,2,0.282672
959,ramp,267.981316,268.248620,267.305,15.644,89.184,160.110,2.342,256,2,0.264164
960,ramp,268.248663,268.518269,269.606,15.552,89.278,162.393,2.356,256,2,0.320796
961,ramp,268.518311,268.785542,267.231,15.032,89.374,160.455,2.345,256,2,0.265426
962,ramp,268.785585,269.051668,266.083,15.098,89.393,159.201,2.365,256,2,0.232796
963,ramp,269.051709,269.317441,265.732,15.105,89.207,159.047,2.349,256,2,0.329929
964,ramp,269.317484,269.583551,266.066,15.586,89.245,158.867,2.342,256,2,0.294102
965,ramp,269.583595,269.851093,267.498,15.924,89.231,159.952,2.364,256,2,0.294184
966,ramp,269.851135,270.116849,265.714,15.545,89.169,158.624,2.351,256,2,0.248348
967,ramp,270.116893,270.383575,266.682,15.467,89.201,159.646,2.343,256,2,0.268214
968,ramp,270.383620,270.649705,266.085,15.334,89.386,158.989,2.350,256,2,0.268205
969,ramp,270.649749,270.915586,265.838,15.400,89.243,158.804,2.365,256,2,0.345118
970,ramp,270.915631,271.181619,265.988,15.917,89.320,158.353,2.373,256,2,0.262118
971,ramp,271.181664,271.448619,266.956,16.004,89.394,159.160,2.373,256,2,0.281656
972,ramp,271.448663,271.715354,266.690,15.325,89.477,159.473,2.389,256,2,0.276888
973,ramp,271.715398,271.980759,265.361,15.198,89.346,158.425,2.366,256,2,0.229656
974,ramp,271.980804,272.247440,266.637,15.714,89.362,159.174,2.361,256,2,0.312654
975,ramp,272.247484,272.514529,267.045,15.813,89.369,159.489,2.349,256,2,0.313123
976,ramp,272.514574,272.780715,266.141,15.326,89.165,159.265,2.358,256,2,0.331293
977,ramp,272.780756,273.046435,265.678,15.336,89.244,158.699,2.375,256,2,0.258036
978,ramp,273.046480,273.315343,268.862,17.471,89.252,159.706,2.406,256,2,0.320817
979,ramp,273.315388,273.581931,266.543,15.186,89.310,159.652,2.371,256,2,0.269355
980,ramp,273.581976,273.848728,266.752,15.709,89.271,159.392,2.355,256,2,0.298452
981,ramp,273.848772,274.118131,269.359,15.911,89.263,161.754,2.405,256,2,0.259311
982,ramp,274.118177,274.383579,265.402,15.409,89.411,158.178,2.377,256,2,0.241168
983,ramp,274.383626,274.649285,265.659,15.222,89.401,158.667,2.343,256,2,0.293433
984,ramp,274.649332,274.915725,266.393,15.374,89.242,159.395,2.357,256,2,0.337454
985,ramp,274.915770,275.181994,266.224,15.356,89.311,159.169,2.363,256,2,0.284267
986,ramp,275.182038,275.448573,266.535,15.826,89.342,158.977,2.365,256,2,0.262119
987,ramp,275.448618,275.714787,266.169,15.398,89.399,158.972,2.374,256,2,0.376714
988,ramp,275.714831,275.981969,267.138,15.474,89.387,159.895,2.357,256,2,0.274678
989,ramp,275.982014,276.248756,266.742,16.458,89.433,158.476,2.350,256,2,0.271088
990,ramp,276.248802,276.515482,266.680,15.513,89.336,159.460,2.346,256,2,0.224629
991,ramp,276.515527,276.782387,266.860,15.912,89.250,159.330,2.343,256,2,0.297428
992,ramp,276.782433,277.049054,266.621,15.477,89.304,159.482,2.334,256,2,0.311556
993,ramp,277.049100,277.316405,267.305,16.877,89.307,158.754,2.342,256,2,0.230090
994,ramp,277.316450,277.583369,266.918,15.959,89.311,159.253,2.369,256,2,0.262826
995,ramp,277.583415,277.849710,266.295,15.760,89.376,158.787,2.346,256,2,0.230613
996,ramp,277.849755,278.116554,266.799,15.996,89.395,158.991,2.390,256,2,0.317048
997,ramp,278.116600,278.383962,267.363,15.823,89.427,159.718,2.367,256,2,0.226464
998,ramp,278.384008,278.653497,269.488,15.524,89.322,162.266,2.349,256,2,0.249212
999,ramp,278.653548,278.919538,265.990,15.536,89.351,158.732,2.342,256,2,0.254356
1000,ramp,278.919581,279.186233,266.652,15.157,89.463,159.665,2.341,256,2,0.299627
1001,ramp,279.186339,279.452562,266.223,15.364,89.450,159.031,2.349,256,2,0.238322
1002,ramp,279.452605,279.718745,266.140,15.460,89.169,159.149,2.337,256,2,0.326093
1003,ramp,279.718792,279.985239,266.447,15.618,89.344,159.087,2.374,256,2,0.307984
1004,ramp,279.985284,280.252151,266.867,15.672,89.442,159.355,2.373,256,2,0.270440
1005,ramp,280.252194,280.518811,266.617,15.728,89.379,159.149,2.335,256,2,0.301412
1006,ramp,280.518857,280.785455,266.598,15.601,89.367,159.259,2.346,256,2,0.227723
1007,ramp,280.785501,281.052258,266.757,15.575,89.245,159.566,2.346,256,2,0.290593
1008,ramp,281.052301,281.318739,266.439,15.393,89.491,159.187,2.340,256,2,0.246665
1009,ramp,281.318784,281.584704,265.920,15.285,89.404,158.850,2.354,256,2,0.241607
1010,ramp,281.584748,281.851313,266.565,15.400,89.211,159.544,2.384,256,2,0.233665
1011,ramp,281.851358,282.118283,266.925,15.278,89.311,159.937,2.373,256,2,0.270380
1012,ramp,282.118330,282.386006,267.676,15.319,89.393,160.579,2.357,256,2,0.242840
1013,ramp,282.386050,282.652118,266.068,15.211,89.363,159.140,2.327,256,2,0.276003
1014,ramp,282.652162,282.918085,265.923,15.167,89.212,159.162,2.356,256,2,0.294722
1015,ramp,282.918131,283.183613,265.482,15.228,89.305,158.532,2.390,256,2,0.362388
1016,ramp,283.183660,283.450641,266.981,16.122,89.303,159.176,2.351,256,2,0.218989
1017,ramp,283.450686,283.717706,267.020,15.456,89.351,159.839,2.346,256,2,0.171235
1018,ramp,283.717753,283.983703,265.950,15.649,89.349,158.583,2.340,256,2,0.240660
1019,ramp,283.983761,284.250149,266.388,16.011,89.295,158.672,2.377,256,2,0.280186
1020,ramp,284.250195,284.516570,266.375,15.697,89.304,158.971,2.376,256,2,0.241226
1021,ramp,284.516614,284.783433,266.819,15.732,89.330,159.340,2.391,256,2,0.212563
1022,ramp,284.783481,285.050268,266.786,15.424,89.391,159.589,2.354,256,2,0.254688
1023,ramp,285.050314,285.317677,267.363,16.382,89.190,159.402,2.361,256,2,0.313207
1024,ramp,285.317723,285.584040,266.317,15.177,89.332,159.400,2.381,256,2,0.249741
1025,ramp,285.584086,285.850637,266.552,15.353,89.364,159.452,2.355,256,2,0.408148
1026,ramp,285.850683,286.117297,266.614,15.783,89.363,159.083,2.358,256,2,0.365488
1027,ramp,286.117340,286.383909,266.569,15.759,89.337,159.083,2.363,256,2,0.365838
1028,ramp,286.383955,286.650179,266.224,15.471,89.226,159.150,2.349,256,2,0.310259
1029,ramp,286.650224,286.917601,267.377,15.162,89.218,160.619,2.351,256,2,0.291894
1030,ramp,286.917645,287.184145,266.500,15.411,89.276,159.435,2.350,256,2,0.271741
1031,ramp,287.184190,287.451118,266.928,15.279,89.407,159.845,2.371,256,2,0.424346
1032,ramp,287.451163,287.717260,266.097,15.396,89.268,159.054,2.354,256,2,0.359243
1033,ramp,287.717305,287.982973,265.668,15.248,89.279,158.748,2.365,256,2,0.279019
1034,ramp,287.983017,288.250420,267.403,15.711,89.185,160.137,2.343,256,2,0.295680
1035,ramp,288.250465,288.519721,269.256,15.497,89.192,162.191,2.349,256,2,0.220614
