slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,tiff5x,7930300,1571.905531,1573.618310,1712.778
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,tiff5x,10234491,1633.683562,1636.552643,2869.081
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,tiff5x,9407048,1692.347881,1694.628606,2280.724
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,tiff5x,4676713,1716.012552,1717.529593,1517.041
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,tiff5x,6451927,1760.197841,1761.821788,1623.946
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,tiff5x,4909222,1794.423494,1795.571816,1148.321
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,tiff5x,7086092,1834.528291,1836.368338,1840.046
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,tiff5x,3843165,1859.639921,1860.663058,1023.137
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,tiff5x,11360387,1933.523780,1935.839429,2315.648
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,tiff5x,9816093,1997.320624,1999.601725,2281.100
