worker_id,time_since_start_s,file_idx_in_corpus,file_size_bytes,load_latency_ms,pattern,dtype_inferred
0,311.970602,4073,52430573,883.191,random,float32
0,327.559419,4092,52430573,2690.697,random,float32
0,337.062579,2724,52430573,492.363,random,float32
0,347.310902,6396,52430573,471.607,random,float32
0,364.561778,3566,52430573,1588.012,random,float32
0,387.121891,8238,52430573,862.132,random,float32
0,398.323127,3853,52430573,900.682,random,float32
0,409.944986,9562,52430573,718.620,random,float32
0,422.980525,2144,52430573,2623.756,random,float32
0,441.474253,8808,52430573,2825.272,random,float32
0,460.199240,2584,52430573,2619.106,random,float32
0,472.224326,4333,52430573,490.985,random,float32
0,492.616770,3335,52430573,1016.426,random,float32
0,499.474897,58,52430573,522.860,random,float32
0,511.325623,1832,52430573,992.666,random,float32
0,519.160516,2088,52430573,532.942,random,float32
0,531.129273,9173,52430573,1997.662,random,float32
0,554.423729,6745,52430573,2906.629,random,float32
0,566.748692,7541,52430573,1008.381,random,float32
0,578.795072,1137,52430573,498.467,random,float32
0,586.790905,2925,52430573,489.903,random,float32
0,602.156720,9932,52430573,618.742,random,float32
0,620.898656,8518,52430573,948.988,random,float32
0,632.356096,8308,52430573,815.769,random,float32
0,651.290176,6211,52430573,2369.557,random,float32
0,681.386404,7043,52430573,4008.229,random,float32
0,694.743863,2780,52430573,603.650,random,float32
0,709.184545,2414,52430573,816.614,random,float32
0,719.140059,6291,52430573,2765.365,random,float32
0,733.989011,8486,52430573,518.921,random,float32
0,741.729155,9157,52430573,1213.479,random,float32
0,756.911359,7373,52430573,450.964,random,float32
0,776.890543,4681,52430573,1760.570,random,float32
0,787.700768,6275,52430573,442.931,random,float32
0,806.410049,1020,52430573,2729.671,random,float32
0,821.990749,5763,52430573,3015.308,random,float32
0,836.945416,4471,52430573,476.000,random,float32
0,848.336529,8751,52430573,1292.295,random,float32
0,862.679409,2977,52430573,1018.197,random,float32
0,870.446387,6906,52430573,484.455,random,float32
0,884.966201,659,52430573,3429.272,random,float32
0,890.335153,9240,52430573,449.631,random,float32
0,898.694662,5096,52430573,1311.337,random,float32
1,316.077600,2984,52430573,1404.467,random,float32
1,323.963041,4963,52430573,556.130,random,float32
1,336.594594,8188,52430573,2622.076,random,float32
1,348.374764,7137,52430573,2581.248,random,float32
1,360.786343,6161,52430573,823.369,random,float32
1,377.248147,7889,52430573,592.903,random,float32
1,393.195039,2414,52430573,2069.476,random,float32
1,403.971776,5266,52430573,1415.992,random,float32
1,418.916696,187,52430573,2930.863,random,float32
1,428.378813,1817,52430573,506.068,random,float32
1,445.644943,9961,52430573,2393.882,random,float32
1,450.688973,6106,52430573,469.157,random,float32
1,462.136092,533,52430573,1188.573,random,float32
1,477.102021,324,52430573,486.491,random,float32
1,487.685297,5996,52430573,2933.529,random,float32
1,497.836051,7085,52430573,509.533,random,float32
1,507.404884,5853,52430573,3349.052,random,float32
1,525.162251,470,52430573,652.578,random,float32
1,538.804973,5839,52430573,658.956,random,float32
1,551.068397,5784,52430573,726.153,random,float32
1,563.576623,4627,52430573,462.979,random,float32
1,574.028191,7846,52430573,503.787,random,float32
1,585.741421,5249,52430573,527.355,random,float32
1,592.399761,6596,52430573,452.003,random,float32
1,599.072906,8481,52430573,488.060,random,float32
1,604.170705,5130,52430573,461.214,random,float32
1,620.978676,7412,52430573,1555.038,random,float32
1,633.995100,9393,52430573,746.954,random,float32
1,643.145018,2217,52430573,544.859,random,float32
1,655.507389,1103,52430573,708.257,random,float32
1,674.224586,6468,52430573,1176.973,random,float32
1,692.324947,2458,52430573,1317.703,random,float32
1,708.585436,4856,52430573,3879.525,random,float32
1,731.404866,5380,52430573,1935.722,random,float32
1,748.605006,7897,52430573,731.009,random,float32
1,759.456746,166,52430573,1679.612,random,float32
1,771.887301,2038,52430573,1963.819,random,float32
1,788.578353,1958,52430573,1710.209,random,float32
1,806.243327,5780,52430573,468.206,random,float32
1,814.375152,1441,52430573,1680.677,random,float32
1,829.625182,9747,52430573,480.681,random,float32
1,838.852428,5345,52430573,506.105,random,float32
1,848.604795,1923,52430573,1265.249,random,float32
1,866.334735,5411,52430573,521.967,random,float32
1,871.365900,1658,52430573,576.049,random,float32
1,891.572766,9870,52430573,660.434,random,float32
2,315.132213,7988,52430573,2082.400,random,float32
2,327.405404,1838,52430573,793.411,random,float32
2,346.444291,5958,52430573,472.448,random,float32
2,364.112861,3774,52430573,451.254,random,float32
2,381.152127,89,52430573,2140.663,random,float32
2,399.392323,5699,52430573,1227.502,random,float32
2,415.833127,7216,52430573,1079.339,random,float32
2,427.232613,301,52430573,880.804,random,float32
2,443.515260,8737,52430573,1786.369,random,float32
2,449.677821,9896,52430573,638.731,random,float32
2,461.959050,9679,52430573,926.348,random,float32
2,475.685530,1567,52430573,2209.790,random,float32
2,481.880230,8988,52430573,597.404,random,float32
2,488.362819,6476,52430573,1077.719,random,float32
2,511.281794,641,52430573,2824.275,random,float32
2,525.789022,688,52430573,467.294,random,float32
2,538.786122,9814,52430573,548.949,random,float32
2,560.688172,8650,52430573,3577.748,random,float32
2,578.753126,7728,52430573,3013.290,random,float32
2,592.705568,9315,52430573,2196.279,random,float32
2,603.988805,6102,52430573,946.972,random,float32
2,618.882710,9019,52430573,481.888,random,float32
2,630.867694,4329,52430573,591.223,random,float32
2,648.452135,4196,52430573,599.012,random,float32
2,668.562278,7081,52430573,699.769,random,float32
2,678.848253,7342,52430573,1175.973,random,float32
2,694.300233,8478,52430573,517.392,random,float32
2,707.273600,4668,52430573,1119.934,random,float32
2,722.941780,1983,52430573,1963.770,random,float32
2,737.982375,2118,52430573,1153.494,random,float32
2,753.683994,3902,52430573,1985.770,random,float32
2,768.812714,3379,52430573,1582.873,random,float32
2,774.767299,4417,52430573,456.132,random,float32
2,793.761665,5988,52430573,719.331,random,float32
2,800.799621,9104,52430573,522.841,random,float32
2,809.902076,1523,52430573,1121.457,random,float32
2,822.212411,9927,52430573,2305.657,random,float32
2,837.732265,2356,52430573,489.500,random,float32
2,855.152576,3761,52430573,1248.175,random,float32
2,862.111254,599,52430573,766.564,random,float32
2,881.108956,5172,52430573,986.387,random,float32
3,309.818335,5997,52430573,1218.825,random,float32
3,327.878808,4672,52430573,2849.763,random,float32
3,343.509675,1606,52430573,531.299,random,float32
3,353.788541,6828,52430573,471.069,random,float32
3,367.199317,1553,52430573,695.678,random,float32
3,380.333084,8726,52430573,2364.005,random,float32
3,396.131960,9766,52430573,1970.192,random,float32
3,408.993411,3079,52430573,2163.251,random,float32
3,414.947508,5731,52430573,475.675,random,float32
3,427.258409,36,52430573,1735.581,random,float32
3,451.047756,9151,52430573,639.186,random,float32
3,463.938324,3673,52430573,1531.317,random,float32
3,483.414869,121,52430573,983.562,random,float32
3,498.563365,5583,52430573,965.956,random,float32
3,518.140067,4979,52430573,2211.483,random,float32
3,525.384838,3783,52430573,690.367,random,float32
3,543.656085,6781,52430573,4211.157,random,float32
3,563.472421,911,52430573,2074.027,random,float32
3,575.958804,7068,52430573,1075.983,random,float32
3,589.929612,3110,52430573,1013.873,random,float32
3,607.238925,4514,52430573,3177.277,random,float32
3,621.650056,8862,52430573,2048.473,random,float32
3,635.072920,4403,52430573,1866.398,random,float32
3,642.288121,6380,52430573,590.623,random,float32
3,649.106686,6249,52430573,748.148,random,float32
3,662.014157,2741,52430573,575.240,random,float32
3,670.231170,206,52430573,3678.695,random,float32
3,686.091751,3782,52430573,462.448,random,float32
3,702.528807,1980,52430573,1234.952,random,float32
3,721.940187,6177,52430573,1020.308,random,float32
3,739.413447,3619,52430573,475.067,random,float32
3,755.461700,6746,52430573,969.528,random,float32
3,764.115407,8655,52430573,469.018,random,float32
3,780.949746,908,52430573,1269.343,random,float32
3,801.876595,7692,52430573,448.203,random,float32
3,820.138952,4207,52430573,1840.710,random,float32
3,837.078297,1030,52430573,2697.328,random,float32
3,848.320093,9608,52430573,450.006,random,float32
3,861.424465,6613,52430573,479.915,random,float32
3,872.959739,3777,52430573,1654.773,random,float32
3,880.926942,4167,52430573,490.203,random,float32
3,888.068562,640,52430573,1517.130,random,float32
4,312.426871,38,52430573,1798.291,random,float32
4,325.889872,6492,52430573,1171.981,random,float32
