slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,0,4,1625,0.024518,6.290630,6.266,259.3,1536
TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,1,4,2471,0.031338,9.384727,9.353,264.2,1536
TCGA-A8-A07S-01Z-00-DX1.34AFF327-E7FD-49E1-B918-0C09129581FB,2,4,1671,0.025631,6.722989,6.697,249.5,1536
TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F,3,4,4399,0.039786,15.796255,15.756,279.2,1536
TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,0,4,3841,6.333649,19.756096,13.422,286.2,1536
TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51,1,4,2468,9.424117,18.338668,8.915,276.9,1536
TCGA-A8-A081-01Z-00-DX1.06D727F7-4B41-419B-A251-3D804235ACE5,2,4,1322,6.746901,11.646618,4.900,269.8,1536
TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,3,4,2435,15.853932,24.362867,8.509,286.2,1536
TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,0,4,3517,19.808039,32.171482,12.363,284.5,1536
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,1,4,3734,18.381543,31.800447,13.419,278.3,1536
TCGA-A8-A085-01Z-00-DX1.0DA29016-AEA4-4E5F-B679-83095A79F5B3,2,4,3235,11.676226,23.693034,12.017,269.2,1536
TCGA-A8-A086-01Z-00-DX1.E5FD8C53-2068-4018-B3C0-08EED253ACD2,3,4,4761,24.405899,40.886622,16.481,288.9,1536
