slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,0,4,10757,0.084152,37.369852,37.286,288.5,1536
TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,1,4,4308,0.039378,15.442279,15.403,279.7,1536
TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,2,4,13571,0.100248,48.162485,48.062,282.4,1536
TCGA-LL-A442-01Z-00-DX1.9275EDBD-1C89-4AF3-B02B-19F613A4E083,3,4,18354,0.128264,64.084023,63.956,287.0,1536
TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,0,4,8474,37.519759,67.076385,29.557,286.7,1536
TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80,1,4,16734,15.584559,73.921276,58.337,286.9,1536
TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,2,4,17743,48.382210,112.002967,63.621,278.9,1536
TCGA-LL-A5YN-01Z-00-DX1.F221939B-3680-4B95-93A9-BE8599550E87,3,4,15538,64.328678,119.985283,55.657,279.2,1536
TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F,0,4,13445,67.225187,114.869307,47.644,282.2,1536
TCGA-LL-A5YP-01Z-00-DX1.ADA978DF-6625-4C4D-AE0C-F589B2BA4897,1,4,12983,74.111865,121.640565,47.529,273.2,1536
TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40,2,4,7071,112.189471,137.898186,25.709,275.0,1536
TCGA-LL-A6FQ-01Z-00-DX1.D4FEEC16-FC67-4C4A-A4B1-F8BA34ECBCBD,3,4,13417,120.178819,167.129541,46.951,285.8,1536
TCGA-LL-A6FR-01Z-00-DX1.107010FD-8EDD-406D-B4DE-DEC9E85576FF,0,4,12043,115.048941,157.458259,42.409,284.0,1536
TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8,1,4,10827,121.805903,160.212881,38.407,281.9,1536
TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,2,4,4696,137.992470,154.790670,16.798,279.6,1536
TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA,3,4,14146,167.307713,216.071192,48.763,290.1,1536
TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,0,4,16945,157.658280,216.583049,58.925,287.6,1536
TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C,1,4,23644,160.417667,243.208514,82.791,285.6,1536
TCGA-LL-A8F5-01Z-00-DX1.7579425E-1425-4160-A9DD-3D50F4C5428D,2,4,26168,154.967454,248.896847,93.929,278.6,1536
TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6,3,4,15605,216.259909,270.413575,54.154,288.2,1536
TCGA-LQ-A4E4-01Z-00-DX1.CF422C39-614F-4F14-813B-95BB7B171977,0,4,18809,216.820941,282.193263,65.372,287.7,1536
TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F,1,4,16483,243.475938,302.214645,58.739,280.6,1536
TCGA-OK-A5Q2-01Z-00-DX2.C828A160-87DF-4625-A8C5-2057F61D54F4,2,4,20926,249.195624,324.521130,75.326,277.8,1536
TCGA-OK-A5Q2-01Z-00-DX3.5F9215C3-E407-46F8-968E-503D7D14605C,3,4,18935,270.635622,338.078498,67.443,280.8,1536
TCGA-OK-A5Q2-01Z-00-DX4.83B45D6C-E350-4436-812F-4155D9F7D331,0,4,12810,282.414274,328.204418,45.790,279.8,1536
TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC,1,4,13375,302.420421,352.771728,50.351,265.6,1536
TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934,2,4,10449,324.756245,363.200411,38.444,271.8,1536
TCGA-OL-A5D8-01Z-00-DX1.C0A75731-1DDC-4FAF-A2C5-2E2ECB23DC13,3,4,19406,338.315601,408.205568,69.890,277.7,1536
TCGA-OL-A5DA-01Z-00-DX1.1B1E9CC4-7B42-43BB-A1D7-A26F1D1F8557,0,4,14273,328.384386,379.867232,51.483,277.2,1536
TCGA-OL-A6VQ-01Z-00-DX1.E3B81163-0239-47C3-B53F-064405B58685,1,4,16880,352.965181,416.835972,63.871,264.3,1536
TCGA-OL-A97C-01Z-00-DX1.BDEEDEE2-6D07-4046-A8A9-D6FF8F337393,2,4,10962,363.347527,403.762008,40.414,271.2,1536
TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,3,4,6251,408.405484,430.926582,22.521,277.6,1536
