slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
7,TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8,tiff5x,7809576,1587.881117,1589.868899,1987.782
8,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535,tiff5x,2894747,1645.163819,1646.967850,1804.030
9,TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A,tiff5x,3332167,1713.436567,1714.486841,1050.274
10,TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D,tiff5x,1016763,1736.553533,1736.767257,213.724
11,TCGA-A8-A06T-01Z-00-DX1.BA8B8FC3-6169-48C1-BE1F-37F140CB4D3B,tiff5x,1594624,1770.185262,1770.470501,285.239
0,TCGA-5T-A9QA-01Z-00-DX1.B4212117-E0A7-4EF2-B324-8396042ACEC1,tiff5x,12034033,376.033488,378.659238,2625.749
1,TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,tiff5x,6214503,552.130647,553.562729,1432.082
2,TCGA-A2-A0CU-01Z-00-DX1.5B77D21C-A497-478B-9752-3730322AD9ED,tiff5x,14548697,942.268726,945.335284,3066.557
3,TCGA-A2-A0ET-01Z-00-DX1.41E86BB9-EA52-4615-94E7-0F09DDB094F4,tiff5x,7299835,1149.269941,1151.272165,2002.224
4,TCGA-A2-A0T4-01Z-00-DX1.AC61ED08-2E42-4D4A-BB81-746D3FEBB653,tiff5x,4681464,1257.734392,1259.274454,1540.061
5,TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,tiff5x,11122374,1570.441913,1573.471900,3029.986
6,TCGA-A2-A3KD-01Z-00-DX1.E400D529-A0D1-4C78-AD5C-33EB0508B128,tiff5x,6430278,1745.325827,1747.063879,1738.051
0,TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1,tiff5x,5675737,117.456166,119.520447,2064.280
1,TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,tiff5x,7516159,300.968989,303.282441,2313.451
2,TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB,tiff5x,14152368,657.036695,660.558199,3521.503
3,TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129,tiff5x,4004513,736.658295,737.734290,1075.994
4,TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E,tiff5x,10834382,1034.058174,1036.619914,2561.739
5,TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D,tiff5x,6116769,1188.077420,1189.422426,1345.005
6,TCGA-A2-A3XS-01Z-00-DX1.867925C0-91D8-40A0-9FEA-25A635AC31E7,tiff5x,3925278,1285.545332,1286.428394,883.062
7,TCGA-A7-A0CD-01Z-00-DX1.F045B9C8-049C-41BF-8432-EF89F236D34D,tiff5x,1735217,1319.869070,1320.772269,903.198
8,TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029,tiff5x,3051780,1374.403485,1376.686668,2283.182
9,TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F,tiff5x,1448457,1405.815911,1406.719757,903.846
10,TCGA-A7-A5ZV-01Z-00-DX1.21F2EA4A-4F31-43D6-A036-E20E326AF37E,tiff5x,3534940,1494.408532,1496.243076,1834.543
11,TCGA-A8-A06X-01Z-00-DX1.21F19EDD-ABCB-4398-B210-D795BB7A34E3,tiff5x,2369365,1552.000283,1552.473368,473.085
12,TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,tiff5x,1705989,1592.128618,1592.392650,264.031
13,TCGA-A8-A08H-01Z-00-DX1.6AA6A530-3BD3-4582-9D6B-8AE3B4A73948,tiff5x,1860347,1635.992308,1636.373210,380.902
14,TCGA-A8-A095-01Z-00-DX1.97072E53-7323-4836-9D58-22B7C346A7CE,tiff5x,1145175,1659.041139,1659.361148,320.009
15,TCGA-A8-A09T-01Z-00-DX1.4183BBA4-AF11-4602-9EC2-35083C34A393,tiff5x,1430063,1690.304067,1690.536630,232.562
16,TCGA-AC-A2B8-01Z-00-DX1.14F3A9B2-1382-436A-B53C-92FC8495AD48,tiff5x,3576861,1767.459674,1768.566325,1106.651
0,TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,tiff5x,6371093,142.672645,144.912845,2240.200
1,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,tiff5x,8474822,345.380709,348.090665,2709.954
2,TCGA-A2-A0CW-01Z-00-DX1.8E313A22-B0E8-44CF-ADEA-8BF29BA23FFE,tiff5x,5476249,501.924962,503.025986,1101.024
3,TCGA-A2-A0EV-01Z-00-DX1.EA8C5594-BA4F-47A8-949B-D536E00E62C9,tiff5x,11959585,809.141936,812.892765,3750.829
4,TCGA-A2-A0T6-01Z-00-DX1.207A3883-5B41-40EB-95A1-D64C9610650B,tiff5x,8879783,1104.086242,1106.343777,2257.533
5,TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F,tiff5x,3813040,1213.402162,1214.658733,1256.570
6,TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C,tiff5x,8223490,1442.025015,1443.814735,1789.719
7,TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A,tiff5x,8477287,1633.391486,1636.611592,3220.105
8,TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B,tiff5x,2947144,1713.567677,1714.497698,930.021
0,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,tiff5x,9954796,295.096928,297.375859,2278.930
1,TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,tiff5x,13008536,623.221307,626.066258,2844.951
2,TCGA-A2-A0CX-01Z-00-DX1.F07C75AB-E568-45CB-B497-37C712490393,tiff5x,4119557,712.554648,713.857411,1302.762
3,TCGA-A2-A0EW-01Z-00-DX1.F24495CB-63D8-483F-9834-F761E3F16BF0,tiff5x,4638652,836.944128,838.093053,1148.924
4,TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C,tiff5x,6384332,1030.519476,1032.239378,1719.901
5,TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6,tiff5x,6512798,1189.869585,1191.569418,1699.833
6,TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65,tiff5x,8511127,1410.732564,1412.400637,1668.073
7,TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA,tiff5x,4700009,1531.277609,1533.147749,1870.139
8,TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1,tiff5x,4918244,1667.501314,1669.551070,2049.755
9,TCGA-A7-A3IY-01Z-00-DX1.B4E75265-3B2A-456C-996A-F95B5A645BF8,tiff5x,1598899,1701.789759,1702.461898,672.138
10,TCGA-A7-A5ZX-01Z-00-DX1.A4C651F0-DB8E-4534-84A2-AD875F62209F,tiff5x,2028215,1744.970346,1746.699811,1729.464
0,TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499,tiff5x,5888316,156.728576,158.283922,1555.345
1,TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7,tiff5x,12019743,482.853763,486.000078,3146.314
2,TCGA-A2-A0CY-01Z-00-DX1.8815F011-317B-4BB7-A48F-64EABD0E558B,tiff5x,12940104,836.658123,840.169778,3511.654
3,TCGA-A2-A0EX-01Z-00-DX1.F4C293E9-9BB2-48A1-8080-5F3082E219C5,tiff5x,6297808,1005.358412,1006.764827,1406.414
4,TCGA-A2-A0YC-01Z-00-DX1.F01F2268-17D8-45FD-8917-FD89454D0709,tiff5x,8069018,1220.307613,1223.364557,3056.944
5,TCGA-A2-A1G0-01Z-00-DX1.9ECB0B8A-EF4E-45A9-82AC-EF36375DEF65,tiff5x,6970911,1405.637121,1407.598202,1961.080
6,TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C,tiff5x,6049548,1580.874594,1582.103483,1228.888
7,TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852,tiff5x,4264296,1694.527103,1695.813102,1285.999
8,TCGA-A7-A13E-01Z-00-DX1.891954FF-316A-4562-AA14-429631944F22,tiff5x,2053869,1750.652748,1751.450715,797.966
9,TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0,tiff5x,1486191,1787.003172,1787.330532,327.359
10,TCGA-A7-A5ZX-01Z-00-DX2.02F586FE-4775-480B-8035-D6AD3386F45D,tiff5x,605003,1795.502114,1795.969133,467.018
0,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,tiff5x,5504975,150.134194,151.876049,1741.854
1,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,tiff5x,7847139,329.094605,332.082259,2987.653
2,TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042,tiff5x,11872562,655.660750,658.415051,2754.300
3,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,tiff5x,14993744,1082.855152,1085.799274,2944.122
4,TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2,tiff5x,10573942,1402.835579,1406.026273,3190.693
5,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,tiff5x,3349723,1483.949335,1485.058613,1109.277
6,TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE,tiff5x,6769738,1669.271107,1670.852445,1581.337
7,TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5,tiff5x,4183954,1767.635150,1769.047127,1411.976
0,TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,tiff5x,8881437,222.805009,225.052710,2247.700
1,TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,tiff5x,3268998,300.692451,301.678459,986.008
2,TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874,tiff5x,8634904,523.704859,526.238267,2533.407
3,TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96,tiff5x,4347797,632.414882,634.590470,2175.587
4,TCGA-A2-A0YE-01Z-00-DX1.8A2E3094-5755-42BC-969D-7F0A2ECA0F39,tiff5x,9877685,876.111106,879.205178,3094.072
5,TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2,tiff5x,9397060,1119.549457,1121.626703,2077.244
6,TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92,tiff5x,6651899,1286.448360,1288.404246,1955.885
7,TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F,tiff5x,2861695,1363.599998,1364.567136,967.137
8,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,tiff5x,3625227,1464.383049,1465.367211,984.161
9,TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF,tiff5x,3304293,1532.933950,1534.212418,1278.467
10,TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26,tiff5x,2001174,1567.313744,1567.925077,611.332
11,TCGA-A8-A079-01Z-00-DX1.DC32BC20-A3BC-43B3-B69F-1E71E289EA34,tiff5x,6372493,1713.759658,1714.868966,1109.308
12,TCGA-A8-A081-01Z-00-DX1.06D727F7-4B41-419B-A251-3D804235ACE5,tiff5x,1142238,1736.410616,1736.621045,210.428
0,TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,tiff5x,5793330,118.451428,120.288095,1836.666
1,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,tiff5x,3200549,182.640959,183.534374,893.414
2,TCGA-A2-A0D3-01Z-00-DX1.D18CE1C0-291D-41C1-8F71-2A0551F8C661,tiff5x,5607132,302.680342,304.481811,1801.468
3,TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,tiff5x,13831415,608.868373,612.237997,3369.623
4,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF,tiff5x,8531287,858.535226,861.155936,2620.708
5,TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54,tiff5x,8772617,1083.770793,1085.978544,2207.750
6,TCGA-A2-A3XY-01Z-00-DX1.E57FC9BF-411E-4028-AC10-8BCA5D0C8472,tiff5x,6892920,1260.544862,1261.886329,1341.467
7,TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D,tiff5x,2003277,1305.573196,1306.280439,707.242
8,TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D,tiff5x,3135824,1373.518809,1374.535675,1016.865
9,TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE,tiff5x,3477389,1441.403346,1443.874619,2471.272
10,TCGA-A7-A6VW-01Z-00-DX1.1BC4790C-DB45-4A3D-9C97-92C92C03FF60,tiff5x,3097219,1520.842729,1522.031423,1188.693
11,TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,tiff5x,1639458,1556.523043,1556.829319,306.274
12,TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,tiff5x,1506396,1594.753867,1595.128624,374.756
13,TCGA-A8-A08R-01Z-00-DX1.72FBD9A3-5EB9-4855-89EB-697883C2EA9B,tiff5x,920519,1610.284784,1610.860180,575.395
14,TCGA-A8-A09C-01Z-00-DX1.19E0C0E9-0ED6-4E3A-95FE-A5778F5DDBCD,tiff5x,1319216,1640.143143,1640.372476,229.332
15,TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,tiff5x,1576262,1671.088141,1671.954515,866.374
16,TCGA-AC-A2FG-01Z-00-DX1.0F13DE40-9F7A-42C6-AB3D-02E8521B690A,tiff5x,859848,1691.756002,1691.945984,189.981
17,TCGA-AC-A3W7-01Z-00-DX1.189BB448-ECBA-4042-8A35-4B787271E8FE,tiff5x,1010173,1713.200493,1713.558811,358.316
18,TCGA-AC-A7VC-01Z-00-DX1.EB247544-EADE-419C-B7A7-BB9CC978336F,tiff5x,3075617,1793.760928,1794.363649,602.721
