step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.255037,1.574986,1319.950,12.123,1307.707,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
1,ramp,1.587671,2.457718,870.047,1.768,868.191,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
2,ramp,2.470582,3.344308,873.726,1.766,871.885,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
3,ramp,3.356795,4.229935,873.140,1.754,871.313,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
4,ramp,4.241878,5.115317,873.439,1.765,871.591,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
5,ramp,5.126442,6.000962,874.520,1.765,872.663,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
6,ramp,6.012706,6.887758,875.052,1.766,873.199,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
7,ramp,6.899247,7.774553,875.306,1.762,873.464,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
8,ramp,7.785922,8.658451,872.528,1.765,870.687,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
9,ramp,8.670360,9.544091,873.731,1.767,871.885,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
10,steady,9.555949,10.431091,875.142,1.762,873.309,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
11,steady,10.442685,11.318563,875.878,1.752,874.057,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
12,steady,11.329997,12.205158,875.161,1.763,873.320,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
13,steady,12.218715,13.092769,874.054,1.760,872.221,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
14,steady,13.104465,13.979307,874.842,1.759,873.011,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
15,steady,13.990754,14.865661,874.907,1.751,873.092,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
16,steady,14.877369,15.751170,873.801,1.752,871.976,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
17,steady,15.762845,16.638357,875.512,1.763,873.676,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
18,steady,16.649744,17.525008,875.264,1.756,873.449,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
19,steady,17.538126,18.413533,875.408,1.749,873.598,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
20,steady,18.424830,19.300143,875.313,1.744,873.513,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
21,steady,19.311350,20.187789,876.440,1.750,874.634,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
