step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.108039,1.467250,1359.211,23.724,1335.364,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
1,ramp,1.480330,2.355364,875.034,1.767,873.169,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
2,ramp,2.366728,3.238971,872.243,1.758,870.389,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
3,ramp,3.250767,4.124078,873.311,1.788,871.432,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
4,ramp,4.135714,5.008771,873.057,1.764,871.222,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
5,ramp,5.020193,5.895869,875.676,1.757,873.859,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
6,ramp,5.900578,6.290471,389.892,0.365,389.478,89,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
7,ramp,6.349423,7.221116,871.693,1.801,869.810,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
8,ramp,7.232519,8.107779,875.260,1.754,873.447,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
9,ramp,8.119421,8.996610,877.190,1.763,875.360,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
10,steady,9.008144,9.887691,879.547,1.758,877.729,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
11,steady,9.899506,10.772826,873.320,1.767,871.484,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
12,steady,10.784433,11.656120,871.687,1.756,869.869,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
13,steady,11.669229,12.541680,872.450,1.759,870.623,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
14,steady,12.553183,13.425501,872.319,1.767,870.467,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
15,steady,13.442042,14.315178,873.136,1.790,871.263,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
16,steady,14.326509,15.200874,874.364,1.757,872.547,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
17,steady,15.212476,16.087559,875.083,1.755,873.269,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
18,steady,16.098806,16.973809,875.003,1.760,873.176,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
19,steady,16.985306,17.858650,873.344,1.756,871.520,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
20,steady,17.870289,18.744734,874.445,1.750,872.629,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
21,steady,18.756398,19.629420,873.022,1.769,871.179,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
22,steady,19.630233,19.755941,125.708,0.121,125.525,1,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
23,steady,19.822410,20.700621,878.212,1.791,876.343,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
24,steady,20.712966,21.589186,876.220,1.748,874.420,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
25,steady,21.600747,22.478280,877.533,1.756,875.716,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
26,steady,22.490047,23.368898,878.851,1.774,876.992,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
27,steady,23.380797,24.259431,878.634,1.780,876.771,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
28,steady,24.270874,25.149786,878.912,1.764,877.084,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
29,steady,25.162112,26.039977,877.864,1.768,876.031,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
30,steady,26.051386,26.931116,879.730,1.758,877.918,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
31,steady,26.942514,27.821607,879.092,1.765,877.266,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
32,steady,27.833206,28.705910,872.703,1.766,870.876,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
33,steady,28.717254,29.589263,872.009,1.755,870.197,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
34,steady,29.600572,30.472709,872.137,1.760,870.322,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
35,steady,30.484693,31.356239,871.545,1.755,869.732,256,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
36,steady,31.364518,32.171296,806.778,1.280,805.447,189,TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,4
37,steady,32.229023,33.102418,873.395,1.779,871.542,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
38,steady,33.113927,33.987624,873.697,1.763,871.869,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
39,steady,33.999310,34.871957,872.646,1.766,870.826,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
40,steady,34.883761,35.756372,872.611,1.760,870.794,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
41,steady,35.767802,36.641925,874.124,1.755,872.308,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
42,steady,36.653594,37.527896,874.301,1.764,872.475,256,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,4
