step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.145762,1.460692,1314.930,18.127,1296.691,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
1,ramp,1.472171,2.322440,850.269,1.768,848.414,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
2,ramp,2.333588,3.184961,851.373,1.767,849.520,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
3,ramp,3.196890,4.049263,852.372,1.762,850.531,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
4,ramp,4.061392,4.913351,851.959,1.763,850.123,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
5,ramp,4.925575,5.780695,855.120,1.823,853.179,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
6,ramp,5.792435,6.646844,854.409,1.761,852.570,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
7,ramp,6.658787,7.514341,855.555,1.765,853.716,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
8,ramp,7.525853,8.382299,856.445,1.759,854.618,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
9,ramp,8.393768,9.250191,856.423,1.765,854.588,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
10,steady,9.261534,10.118801,857.267,1.761,855.435,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
11,steady,10.130253,10.987462,857.209,1.769,855.351,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
12,steady,10.998802,11.856503,857.701,1.766,855.830,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
13,steady,11.868816,12.726543,857.727,1.772,855.863,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
14,steady,12.737833,13.596458,858.626,1.764,856.786,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
15,steady,13.607956,14.468262,860.306,1.760,858.473,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
16,steady,14.480213,15.339732,859.519,1.758,857.687,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
17,steady,15.351121,16.211287,860.167,1.761,858.322,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
18,steady,16.222686,17.082673,859.987,1.778,858.119,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
19,steady,17.094293,17.955778,861.484,1.758,859.650,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
20,steady,17.967306,18.828467,861.161,1.795,859.288,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
21,steady,18.839971,19.702164,862.193,1.768,860.344,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
22,steady,19.714058,20.575337,861.279,1.764,859.436,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
23,steady,20.586660,21.449823,863.163,1.767,861.322,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
24,steady,21.461200,22.323369,862.170,1.765,860.327,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
25,steady,22.335318,23.199218,863.900,1.789,862.030,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
26,steady,23.211125,24.076186,865.061,1.760,863.228,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
27,steady,24.087941,24.953025,865.084,1.766,863.242,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
28,steady,24.964873,25.829099,864.227,1.762,862.389,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
29,steady,25.840958,26.705988,865.030,1.756,863.199,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
30,steady,26.717456,27.583666,866.210,1.761,864.378,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
31,steady,27.595413,28.462119,866.706,1.768,864.853,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
32,steady,28.473558,29.339523,865.965,1.783,864.097,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
33,steady,29.351345,30.218994,867.648,1.766,865.796,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
34,steady,30.230421,31.098692,868.271,1.769,866.428,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
35,steady,31.110230,31.977691,867.461,1.764,865.615,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
36,steady,31.989469,32.857145,867.676,1.762,865.834,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
37,steady,32.868891,33.736827,867.935,1.764,866.092,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
38,steady,33.748829,34.617210,868.381,1.761,866.542,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
39,steady,34.628642,35.498468,869.825,1.767,867.975,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
40,steady,35.509912,36.379989,870.077,1.765,868.225,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
41,steady,36.391540,37.260054,868.515,1.773,866.655,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
42,steady,37.261113,37.369672,108.558,0.157,108.338,5,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
43,steady,37.538935,38.410786,871.851,1.799,869.956,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
44,steady,38.422404,39.297217,874.814,1.764,872.966,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
45,steady,39.309021,40.186180,877.158,1.767,875.309,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
46,steady,40.197619,41.073898,876.279,1.762,874.417,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
47,steady,41.085501,41.964097,878.596,1.760,876.740,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
48,steady,41.975825,42.851972,876.147,1.774,874.285,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
49,steady,42.863362,43.739422,876.060,1.765,874.207,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
50,steady,43.751286,44.629159,877.874,1.755,876.038,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
51,steady,44.641277,45.519504,878.227,1.772,876.368,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
52,steady,45.531251,46.411542,880.292,1.770,878.436,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
53,steady,46.423304,47.303103,879.798,1.793,877.927,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
54,steady,47.315179,48.194272,879.093,1.756,877.263,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
55,steady,48.205792,49.087506,881.713,1.754,879.878,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
56,steady,49.099474,49.981521,882.046,1.763,880.175,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
57,steady,49.993234,50.873878,880.645,1.763,878.804,256,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,4
