slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
32,TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,1,1187.343945,12548,256,53.418,46999.114,0.974,1813.778,48867.284,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.tiff,8084349
33,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,0,1,1236.211376,13459,256,56.295,50272.833,0.893,2327.745,52657.767,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.tiff,9012202
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1288.869303,9195,256,39.076,34084.534,0.633,1026.466,35150.709,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.tiff,5739399
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1324.020464,12354,256,49.543,45818.858,0.845,1298.020,47167.267,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.tiff,7762006
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1371.187887,5410,256,24.950,20057.570,0.586,616.629,20699.734,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.tiff,3603974
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1391.887778,8616,256,34.300,32326.668,0.639,1161.137,33522.744,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.tiff,5705444
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1425.410703,11874,256,45.262,45015.582,0.787,1418.010,46479.641,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,6553417
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1471.890496,15831,256,63.257,59214.372,1.116,3905.074,63183.819,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.tiff,10634909
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1535.074526,11410,256,51.546,42586.199,0.769,1713.970,44352.484,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.tiff,7195107
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1579.427160,16165,256,67.200,59277.408,1.115,2875.073,62220.795,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.tiff,9909697
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1641.648123,15013,256,69.741,55924.547,1.032,2283.950,58279.269,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,9341702
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,1699.927557,5719,256,31.829,21818.692,0.577,1508.601,23359.699,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.tiff,4484726
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,1723.287410,11469,256,45.287,42910.705,0.785,1629.242,44586.018,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.tiff,6361431
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,1767.873580,8753,256,37.563,32497.621,0.586,1145.824,33681.595,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.tiff,5117118
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,1801.555327,10425,256,41.453,38131.133,0.655,1840.509,40013.751,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.tiff,6888618
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,1841.569241,6251,256,29.384,22846.883,0.641,1029.371,23906.279,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.tiff,3998557
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,1865.475669,19501,256,77.383,71746.230,1.405,2304.363,74129.381,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.tiff,10855481
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,1939.605209,16460,256,72.658,61893.116,1.100,2285.054,64251.929,kvikio,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.d-kvikio-virchow2-warm/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.tiff,9179528
