slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-3C-AALI-01Z-00-DX1.F6E9A5DF-D8FB-45CF-B4BD-C6B76294C291,0,4,14193,0.098887,61.418099,61.319,231.5,1536
TCGA-3C-AALI-01Z-00-DX2.CF4496E0-AB52-4F3E-BDF5-C34833B91B7C,1,4,20438,0.141077,88.232406,88.091,232.0,1536
TCGA-3C-AALJ-01Z-00-DX1.777C0957-255A-42F0-9EEB-A3606BCF0C96,2,4,22521,0.158689,98.320591,98.162,229.4,1536
TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D,3,4,17930,0.132100,76.186214,76.054,235.8,1536
TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53,0,4,13701,61.619280,121.925390,60.306,227.2,1536
TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,1,4,9711,88.455508,131.421184,42.966,226.0,1536
TCGA-5L-AAT0-01Z-00-DX1.5E171263-30BF-4C6B-88A1-E8EA0522A861,2,4,3359,98.521050,113.651272,15.130,222.0,1536
TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D,3,4,3847,76.376458,93.088361,16.712,230.2,1536
TCGA-5T-A9QA-01Z-00-DX1.B4212117-E0A7-4EF2-B324-8396042ACEC1,0,4,23415,122.176074,223.299009,101.123,231.5,1536
TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1,1,4,7320,131.546841,163.297790,31.751,230.5,1536
TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,2,4,8888,113.748352,153.072272,39.324,226.0,1536
TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,3,4,18901,93.246868,174.599765,81.353,232.3,1536
TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499,0,4,9719,223.548054,266.487147,42.939,226.3,1536
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1,4,9373,163.410773,204.314821,40.904,229.1,1536
TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,2,4,13919,153.208266,214.412760,61.204,227.4,1536
TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,3,4,7570,174.787158,207.340489,32.553,232.5,1536
TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297,0,4,19539,266.670152,352.675977,86.006,227.2,1536
TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78,1,4,11002,204.449436,253.416944,48.968,224.7,1536
TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,2,4,8766,214.573080,253.474237,38.901,225.3,1536
TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,3,4,23239,207.515245,308.546568,101.031,230.0,1536
TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A,0,4,24416,352.947178,459.876076,106.929,228.3,1536
TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,1,4,10214,253.570640,300.096212,46.526,219.5,1536
TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71,2,4,12227,253.613572,308.124247,54.511,224.3,1536
TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,3,4,3486,308.740438,324.104953,15.365,226.9,1536
TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,0,4,10870,460.127599,507.216168,47.089,230.8,1536
TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,1,4,11314,300.238534,351.621932,51.383,220.2,1536
TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,2,4,12593,308.288817,364.455406,56.167,224.2,1536
TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,3,4,20775,324.227745,415.499730,91.272,227.6,1536
TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7,0,4,20261,507.412200,596.558107,89.146,227.3,1536
TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,1,4,11175,351.778551,403.062988,51.284,217.9,1536
TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,2,4,4752,364.585971,386.045472,21.460,221.4,1536
TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,3,4,3926,415.689755,432.728538,17.039,230.4,1536
TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E,0,4,15945,596.788429,667.278837,70.490,226.2,1536
TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828,1,4,9356,403.209151,444.885982,41.677,224.5,1536
