slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,0,4,1625,0.025117,7.524198,7.499,216.7,1536
TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,1,4,2471,0.029700,11.193186,11.163,221.3,1536
TCGA-A8-A07S-01Z-00-DX1.34AFF327-E7FD-49E1-B918-0C09129581FB,2,4,1671,0.023726,8.014667,7.991,209.1,1536
TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F,3,4,4399,0.040190,19.110031,19.070,230.7,1536
TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,0,4,3841,7.567732,24.132816,16.565,231.9,1536
TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51,1,4,2468,11.231521,22.051738,10.820,228.1,1536
TCGA-A8-A081-01Z-00-DX1.06D727F7-4B41-419B-A251-3D804235ACE5,2,4,1322,8.039577,13.858754,5.819,227.2,1536
TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,3,4,2435,19.168318,29.628899,10.461,232.8,1536
TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,0,4,3517,24.187243,39.558727,15.371,228.8,1536
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,1,4,3734,22.094235,38.392381,16.298,229.1,1536
TCGA-A8-A085-01Z-00-DX1.0DA29016-AEA4-4E5F-B679-83095A79F5B3,2,4,3235,13.888023,28.267195,14.379,225.0,1536
TCGA-A8-A086-01Z-00-DX1.E5FD8C53-2068-4018-B3C0-08EED253ACD2,3,4,4761,29.676593,50.072546,20.396,233.4,1536
TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,0,4,2475,39.605743,50.468500,10.863,227.8,1536
TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181,1,4,1934,38.436234,47.012385,8.576,225.5,1536
TCGA-A8-A08C-01Z-00-DX1.0602211C-1098-4711-AA41-8F56B11DB36F,2,4,2718,28.314349,40.468238,12.154,223.6,1536
TCGA-A8-A08F-01Z-00-DX1.9D2222F6-1425-46FD-BC94-728EF835FAC2,3,4,2624,50.131143,61.579226,11.448,229.2,1536
TCGA-A8-A08G-01Z-00-DX1.C3BB7FEC-91B7-4B45-8DFC-36CABCC0FD57,0,4,2958,50.494795,63.532780,13.038,226.9,1536
TCGA-A8-A08H-01Z-00-DX1.6AA6A530-3BD3-4582-9D6B-8AE3B4A73948,1,4,2718,47.041955,59.224060,12.182,223.1,1536
TCGA-A8-A08I-01Z-00-DX1.96A0065E-5430-40F6-835E-1A7238A79DDA,2,4,2415,40.507669,51.413995,10.906,221.4,1536
TCGA-A8-A08J-01Z-00-DX1.4607286A-033B-4C44-8306-50DB9C596166,3,4,3310,61.621419,76.278741,14.657,225.8,1536
TCGA-A8-A08L-01Z-00-DX1.0FC652B1-336D-4198-93FE-58D2214866D3,0,4,4513,63.571680,83.679139,20.107,224.4,1536
TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88,1,4,1388,59.248216,65.632983,6.385,217.4,1536
TCGA-A8-A08P-01Z-00-DX1.431A1290-9CF4-4CE7-A9F0-13F9ADA46ADA,2,4,6167,51.456977,79.584567,28.128,219.3,1536
TCGA-A8-A08R-01Z-00-DX1.72FBD9A3-5EB9-4855-89EB-697883C2EA9B,3,4,942,76.319317,80.538837,4.220,223.2,1536
TCGA-A8-A08S-01Z-00-DX1.C0E044C2-FC3F-4E3D-A779-A725FF375F21,0,4,2112,83.726546,93.061238,9.335,226.3,1536
TCGA-A8-A08T-01Z-00-DX1.ABA1ABF2-DDB1-4E31-89DC-0F7821311D11,1,4,3276,65.656429,80.731108,15.075,217.3,1536
TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40,2,4,2356,79.652023,90.433747,10.782,218.5,1536
TCGA-A8-A08Z-01Z-00-DX1.D0AADCA6-C27C-4FB8-89C1-94B5901146E7,3,4,3631,80.563828,96.394364,15.831,229.4,1536
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,0,4,1606,93.083556,100.234778,7.151,224.6,1536
TCGA-A8-A091-01Z-00-DX1.1F38CADB-A093-416E-A8A8-31E61CD730BA,1,4,2146,80.761512,90.530553,9.769,219.7,1536
TCGA-A8-A092-01Z-00-DX1.2A55EA0C-47CD-426B-9697-F2B761730585,2,4,3600,90.469669,106.707445,16.238,221.7,1536
TCGA-A8-A093-01Z-00-DX1.1C8056D1-11CD-482D-9A23-3A9D1B4E63F0,3,4,1385,96.428823,102.545632,6.117,226.4,1536
TCGA-A8-A094-01Z-00-DX1.6750B72A-FEC7-49FA-8520-FCF101CA59AC,0,4,3762,100.264271,116.863742,16.599,226.6,1536
