slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,0,4,10757,0.081258,46.712610,46.631,230.7,1536
TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,1,4,4308,0.044710,19.019728,18.975,227.0,1536
TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,2,4,13571,0.110409,60.102112,59.992,226.2,1536
TCGA-LL-A442-01Z-00-DX1.9275EDBD-1C89-4AF3-B02B-19F613A4E083,3,4,18354,0.135793,80.616429,80.481,228.1,1536
TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,0,4,8474,46.862863,83.197533,36.335,233.2,1536
TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80,1,4,16734,19.162501,91.900286,72.738,230.1,1536
TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,2,4,17743,60.321852,138.158072,77.836,228.0,1536
TCGA-LL-A5YN-01Z-00-DX1.F221939B-3680-4B95-93A9-BE8599550E87,3,4,15538,80.864351,147.672099,66.808,232.6,1536
TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F,0,4,13445,83.343500,141.505104,58.162,231.2,1536
TCGA-LL-A5YP-01Z-00-DX1.ADA978DF-6625-4C4D-AE0C-F589B2BA4897,1,4,12983,92.106074,148.903395,56.797,228.6,1536
TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40,2,4,7071,138.342887,169.768341,31.425,225.0,1536
TCGA-LL-A6FQ-01Z-00-DX1.D4FEEC16-FC67-4C4A-A4B1-F8BA34ECBCBD,3,4,13417,147.871133,207.092342,59.221,226.6,1536
TCGA-LL-A6FR-01Z-00-DX1.107010FD-8EDD-406D-B4DE-DEC9E85576FF,0,4,12043,141.672057,194.615115,52.943,227.5,1536
TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8,1,4,10827,149.078646,198.033725,48.955,221.2,1536
TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,2,4,4696,169.861784,191.104650,21.243,221.1,1536
TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA,3,4,14146,207.272328,269.208574,61.936,228.4,1536
TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,0,4,16945,194.809100,269.357131,74.548,227.3,1536
TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C,1,4,23644,198.250541,305.316945,107.066,220.8,1536
TCGA-LL-A8F5-01Z-00-DX1.7579425E-1425-4160-A9DD-3D50F4C5428D,2,4,26168,191.279262,308.075254,116.796,224.0,1536
TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6,3,4,15605,269.398140,337.901044,68.503,227.8,1536
