slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,0,4,10997,0.083974,47.220520,47.137,233.3,1536
TCGA-AR-A255-01Z-00-DX1.E67C081D-50C9-451C-814B-F097B2671300,1,4,2742,0.030859,12.158187,12.127,226.1,1536
TCGA-AR-A256-01Z-00-DX1.950D4546-4BF4-4380-9877-51D86A93D755,2,4,7455,0.064035,32.678915,32.615,228.6,1536
TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,3,4,5213,0.044830,22.775732,22.731,229.3,1536
TCGA-AR-A2LH-01Z-00-DX1.40D4FD67-FB13-46D9-A202-56A5791EA11C,0,4,18166,47.416601,125.410721,77.994,232.9,1536
TCGA-AR-A2LJ-01Z-00-DX1.9D6257FA-2767-4640-9252-9BE18BD9D158,1,4,14360,12.274168,74.002395,61.728,232.6,1536
TCGA-AR-A2LK-01Z-00-DX1.FBD59C38-CD4E-4C22-BC74-A57C192A9BBC,2,4,9610,32.806611,74.702678,41.896,229.4,1536
TCGA-AR-A2LL-01Z-00-DX1.F0AF890C-2B34-4758-A929-58AAFF593EC5,3,4,16928,22.923164,96.652090,73.729,229.6,1536
TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799,0,4,16211,125.643616,196.561269,70.918,228.6,1536
TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,1,4,13502,74.180142,133.752922,59.573,226.6,1536
TCGA-AR-A2LO-01Z-00-DX1.A8C81E1E-B224-4CF4-83D4-FFB2F51A7002,2,4,8640,74.821014,113.098008,38.277,225.7,1536
TCGA-AR-A2LQ-01Z-00-DX1.2F579E62-69A8-40F4-A516-542C7C808628,3,4,11350,96.843608,146.102921,49.259,230.4,1536
TCGA-AR-A2LR-01Z-00-DX1.C686A7D6-0361-49EE-B6CA-672B3086243C,0,4,19684,196.786529,281.183172,84.397,233.2,1536
TCGA-AR-A5QM-01Z-00-DX1.A9017CED-FF57-4090-95B9-94DC91854347,1,4,11551,133.917273,185.890709,51.973,222.2,1536
TCGA-AR-A5QN-01Z-00-DX1.BF92AA24-3D44-4FFA-BCC0-CDB934EC3BBC,2,4,10835,113.224057,161.252328,48.028,225.6,1536
TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1,3,4,11908,146.256301,198.859319,52.603,226.4,1536
TCGA-AR-A5QQ-01Z-00-DX1.4185D6D2-498E-4E71-8CB3-EDB4739C6229,0,4,18851,281.436044,363.286124,81.850,230.3,1536
TCGA-B6-A0I1-01Z-00-DX1.86BEC5E4-A2D1-4039-8D08-0598FA8BCC2B,1,4,16569,186.076298,258.600328,72.524,228.5,1536
TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,2,4,10086,161.394260,206.450158,45.056,223.9,1536
TCGA-B6-A0I5-01Z-00-DX1.47A30509-4BA0-4BA5-AD9B-F2C2DB701159,3,4,10137,199.009123,242.437232,43.428,233.4,1536
TCGA-B6-A0I6-01Z-00-DX1.D597D207-BEB2-4CE5-B315-FE7AD6E9C30B,0,4,21224,363.553604,456.915799,93.362,227.3,1536
TCGA-B6-A0I8-01Z-00-DX1.E576652B-C3F6-4A01-83BC-6DD154C75605,1,4,29007,258.880669,387.718525,128.838,225.1,1536
TCGA-B6-A0I9-01Z-00-DX1.78E1D43A-507E-482E-B988-AF13B12B4497,2,4,26239,206.679331,321.079926,114.401,229.4,1536
TCGA-B6-A0IA-01Z-00-DX1.8A868F0A-6CE2-46A7-AF0C-C5FC5D657D86,3,4,23452,242.642624,343.168263,100.526,233.3,1536
TCGA-B6-A0IB-01Z-00-DX1.BAA1D655-1B80-49E2-B1EB-2ECC83DED989,0,4,12646,457.150454,512.564678,55.414,228.2,1536
TCGA-B6-A0IC-01Z-00-DX1.60ED7BBF-A448-4E4E-80F9-91527A697588,1,4,14361,388.014973,452.889202,64.874,221.4,1536
TCGA-B6-A0IE-01Z-00-DX1.E6C4E5C0-338C-481D-B691-0385E8D090B1,2,4,20606,321.395169,413.315613,91.920,224.2,1536
TCGA-B6-A0IG-01Z-00-DX1.4238CB6E-0561-49FD-9C49-9B8AEAFC4618,3,4,22297,343.451942,440.746566,97.295,229.2,1536
TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,4,22889,512.788220,613.744581,100.956,226.7,1536
TCGA-B6-A0IJ-01Z-00-DX1.BF2E062F-06DA-4CA8-86C4-36674C035CAA,1,4,2489,453.029835,464.457824,11.428,217.8,1536
TCGA-B6-A0IK-01Z-00-DX1.1640DB44-4AC0-4A34-9E21-4673C4289A99,2,4,7931,413.542349,448.946657,35.404,224.0,1536
TCGA-B6-A0IM-01Z-00-DX1.E2CBD42F-D933-4446-BE7C-C2F8B5AFB976,3,4,31891,441.085259,580.523046,139.438,228.7,1536
TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573,0,4,30190,614.096742,746.937095,132.840,227.3,1536
TCGA-B6-A0IO-01Z-00-DX1.D8898C30-4016-4983-9359-5C1507C01715,1,4,10008,464.531813,509.551504,45.020,222.3,1536
TCGA-B6-A0IP-01Z-00-DX1.3723A250-AA4B-4AFE-A692-C1311E9BA268,2,4,14829,449.098318,515.046640,65.948,224.9,1536
TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD,3,4,20267,580.872005,669.441172,88.569,228.8,1536
TCGA-B6-A0RE-01Z-00-DX1.8933BDB4-EF8D-41FA-9A50-05BB3AB976E5,0,4,13084,747.272270,804.650435,57.378,228.0,1536
TCGA-B6-A0RG-01Z-00-DX1.C83D21A0-EC61-459C-9776-EA3D91469E72,1,4,34887,509.797728,668.768003,158.970,219.5,1536
TCGA-B6-A0RH-01Z-00-DX1.33DB5CF9-AC87-435B-A8AF-C4F84BEF15F1,2,4,21669,515.263879,612.352577,97.089,223.2,1536
