step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.204009,1.521479,1317.470,16.008,1301.362,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
1,ramp,1.533625,2.431497,897.872,1.760,896.043,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
2,ramp,2.443112,3.341794,898.681,1.765,896.864,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
3,ramp,3.353323,4.250706,897.383,1.753,895.579,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
4,ramp,4.262364,5.158116,895.752,1.747,893.955,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
5,ramp,5.169591,6.068033,898.442,1.760,896.632,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
6,ramp,6.081633,6.979544,897.911,1.745,896.116,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
7,ramp,6.990969,7.890652,899.683,1.775,897.858,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
8,ramp,7.902381,8.803342,900.961,1.746,899.166,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
9,ramp,8.815337,9.716299,900.962,1.755,899.158,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
10,steady,9.727679,10.628969,901.290,1.748,899.490,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
11,steady,10.640789,11.544236,903.446,1.758,901.632,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
12,steady,11.555990,12.459385,903.396,1.748,901.594,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
13,steady,12.471357,13.375777,904.420,1.758,902.611,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
14,steady,13.387458,14.292366,904.908,1.758,903.095,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
15,steady,14.303796,15.210693,906.897,1.752,905.092,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
16,steady,15.222318,16.128629,906.311,1.739,904.521,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
17,steady,16.140393,17.048789,908.396,1.804,906.497,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
18,steady,17.060283,17.968403,908.120,1.754,906.307,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
19,steady,17.980889,18.891570,910.680,1.757,908.866,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
20,steady,18.903220,19.813976,910.756,1.751,908.948,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
21,steady,19.825528,20.737339,911.812,1.756,910.003,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
22,steady,20.748760,21.660272,911.512,1.762,909.688,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
23,steady,21.671752,22.584925,913.173,1.770,911.341,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
24,steady,22.596351,23.510394,914.044,1.756,912.231,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
25,steady,23.522185,24.437824,915.638,1.761,913.823,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
26,steady,24.449315,25.363830,914.515,1.754,912.707,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
27,steady,25.375379,26.291859,916.480,1.763,914.662,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
28,steady,26.303095,27.219384,916.289,1.773,914.466,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
29,steady,27.230926,28.148904,917.979,1.763,916.158,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
30,steady,28.160361,29.079562,919.200,1.749,917.395,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
31,steady,29.091060,30.010561,919.501,1.763,917.683,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
32,steady,30.022215,30.942990,920.775,1.753,918.965,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
33,steady,30.954496,31.877587,923.091,1.758,921.278,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
34,steady,31.888998,32.810737,921.739,1.750,919.936,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
35,steady,32.822193,33.745093,922.900,1.764,921.079,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
36,steady,33.760956,34.423473,662.517,1.063,661.403,157,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,2
37,steady,34.564629,35.487696,923.067,1.794,921.199,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
38,steady,35.499275,36.424870,925.595,1.767,923.767,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
39,steady,36.438284,37.365452,927.168,1.790,925.305,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
40,steady,37.377008,38.304948,927.940,1.768,926.110,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
41,steady,38.321721,39.249573,927.852,1.765,926.032,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
42,steady,39.275221,40.201985,926.764,1.757,924.947,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
43,steady,40.214645,41.143646,929.001,1.761,927.185,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
44,steady,41.155365,42.084295,928.930,1.769,927.104,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
45,steady,42.096188,43.027690,931.501,1.764,929.669,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
46,steady,43.039287,43.969430,930.143,1.765,928.322,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
47,steady,43.981480,44.909284,927.803,1.760,925.984,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
48,steady,44.922604,45.850547,927.943,1.798,926.035,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
49,steady,45.863019,46.792006,928.986,1.764,927.146,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
50,steady,46.804157,47.732310,928.153,1.761,926.338,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
51,steady,47.744611,48.672248,927.637,1.758,925.828,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
52,steady,48.684476,49.611908,927.433,1.759,925.623,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
53,steady,49.623975,50.550005,926.029,1.759,924.214,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
54,steady,50.562434,51.488517,926.083,1.762,924.264,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
55,steady,51.500534,52.425962,925.428,1.763,923.610,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
56,steady,52.438188,53.364243,926.056,1.761,924.239,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
57,steady,53.378523,54.303751,925.228,1.766,923.409,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
58,steady,54.315118,55.241730,926.612,1.765,924.793,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
59,steady,55.253773,56.178645,924.872,1.763,923.054,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
60,steady,56.190893,57.116332,925.439,1.761,923.628,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
61,steady,57.128749,58.053863,925.114,1.762,923.300,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
62,steady,58.065839,58.991096,925.256,1.769,923.433,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
63,steady,59.002583,59.926471,923.888,1.763,922.073,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
64,steady,59.938757,60.862759,924.002,1.767,922.183,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
65,steady,60.874821,61.799620,924.799,1.763,922.978,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
66,steady,61.812680,62.735992,923.312,1.770,921.489,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
67,steady,62.748629,63.672282,923.653,1.766,921.834,256,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
68,steady,63.676089,63.923227,247.137,0.165,246.926,53,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2
69,steady,64.064266,64.984385,920.119,1.789,918.260,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
70,steady,64.996475,65.920434,923.959,1.757,922.149,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
71,steady,65.932343,66.859108,926.765,1.756,924.959,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
72,steady,66.871806,67.798383,926.577,1.757,924.770,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
73,steady,67.811161,68.737665,926.504,1.762,924.689,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
74,steady,68.749367,69.676107,926.739,1.756,924.930,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
75,steady,69.688321,70.614623,926.302,1.760,924.483,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
76,steady,70.626621,71.553141,926.520,1.759,924.705,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
77,steady,71.565751,72.492649,926.899,1.748,925.098,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
78,steady,72.505440,73.432158,926.718,1.753,924.914,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
79,steady,73.443602,74.370378,926.776,1.752,924.969,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
80,steady,74.384552,75.312220,927.669,1.748,925.867,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
81,steady,75.324606,76.252235,927.629,1.756,925.824,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
82,steady,76.265758,77.193562,927.804,1.754,926.001,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
83,steady,77.205717,78.133440,927.723,1.745,925.926,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
84,steady,78.146050,79.073037,926.987,1.751,925.188,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
85,steady,79.085216,80.012600,927.384,1.754,925.577,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
86,steady,80.024759,80.952819,928.060,1.744,926.264,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
87,steady,80.965070,81.892732,927.661,1.750,925.859,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
88,steady,81.904769,82.833072,928.303,1.750,926.500,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
89,steady,82.844827,83.773547,928.720,1.752,926.915,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
90,steady,83.785954,84.714400,928.446,1.755,926.641,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
91,steady,84.726619,85.655628,929.009,1.752,927.203,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
92,steady,85.667906,86.596835,928.929,1.751,927.123,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
93,steady,86.608820,87.537806,928.986,1.754,927.179,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
94,steady,87.549808,88.478535,928.727,1.756,926.920,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
95,steady,88.490717,89.420758,930.041,1.749,928.227,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
96,steady,89.432740,90.362024,929.283,1.762,927.446,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
97,steady,90.374110,91.304610,930.500,1.759,928.685,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
98,steady,91.317147,92.248492,931.345,1.751,929.540,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
99,steady,92.261487,93.192057,930.570,1.755,928.762,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
100,steady,93.204089,94.135352,931.263,1.751,929.449,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
101,steady,94.147432,95.079529,932.097,1.783,930.245,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
102,steady,95.091333,96.023345,932.012,1.759,930.193,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
103,steady,96.035131,96.968472,933.340,1.749,931.536,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
104,steady,96.980176,97.913408,933.232,1.744,931.438,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
105,steady,97.924931,98.858096,933.164,1.756,931.356,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
106,steady,98.869829,99.803600,933.771,1.748,931.970,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
107,steady,99.815436,100.750216,934.779,1.762,932.961,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
108,steady,100.761920,101.695852,933.931,1.754,932.125,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
109,steady,101.707549,102.641551,934.002,1.746,932.203,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
110,steady,102.653784,103.589487,935.703,1.751,933.900,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
111,steady,103.601327,104.536021,934.694,1.753,932.888,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
112,steady,104.543786,105.208017,664.231,1.028,663.155,153,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,2
113,steady,105.328909,106.258064,929.156,1.802,927.277,256,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,2
