slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,2,9373,0.168056,34.423678,34.256,273.6,1280
TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,1,2,11520,0.088918,40.979682,40.891,281.7,1280
TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,0,2,7989,34.545267,63.923389,29.378,271.9,1280
TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,1,2,26624,41.230478,137.821314,96.591,275.6,1280
TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,0,2,11161,64.042754,105.208214,41.165,271.1,1280
TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,1,2,19432,138.087682,210.129744,72.042,269.7,1280
TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,0,2,4797,105.312747,123.225269,17.913,267.8,1280
TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,1,2,6253,210.311482,233.649817,23.338,267.9,1280
TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,0,2,6044,123.295544,145.789682,22.494,268.7,1280
TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,1,2,2177,233.721349,242.039518,8.318,261.7,1280
TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,0,2,3413,145.851035,158.559627,12.709,268.6,1280
TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,1,2,4311,242.078465,258.656584,16.578,260.0,1280
TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,0,2,2205,158.601398,166.724454,8.123,271.4,1280
TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,1,2,1988,258.690130,266.391513,7.701,258.1,1280
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,0,2,3734,166.755955,180.623123,13.867,269.3,1280
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,1,2,1606,266.412030,272.568234,6.156,260.9,1280
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,0,2,2024,180.654285,188.196159,7.542,268.4,1280
