slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,4,9373,0.072501,34.305296,34.233,273.8,1280
TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,1,4,11520,0.087761,43.294497,43.207,266.6,1280
TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2,4,7989,0.066328,29.529772,29.463,271.1,1280
TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,3,4,26624,0.187983,95.808684,95.621,278.4,1280
TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,0,4,11161,34.442648,75.511273,41.069,271.8,1280
TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,1,4,19432,43.487338,116.969606,73.482,264.4,1280
TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,2,4,4797,29.623590,47.238429,17.615,272.3,1280
TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,3,4,6253,96.026913,118.772348,22.745,274.9,1280
TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,0,4,6044,75.620303,97.840852,22.221,272.0,1280
TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,1,4,2177,117.121685,125.535411,8.414,258.7,1280
TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,2,4,3413,47.297934,59.847796,12.550,272.0,1280
TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,3,4,4311,118.850703,134.652979,15.802,272.8,1280
TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,0,4,2205,97.902712,105.932604,8.030,274.6,1280
TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,1,4,1988,125.570737,133.303748,7.733,257.1,1280
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,2,4,3734,59.894306,73.731250,13.837,269.9,1280
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,3,4,1606,134.698345,140.607695,5.909,271.8,1280
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,0,4,2024,105.961144,113.514836,7.554,267.9,1280
TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,1,4,4478,133.334714,150.378882,17.044,262.7,1280
TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,2,4,10735,73.812745,113.268909,39.456,272.1,1280
TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,3,4,6236,140.651399,163.240792,22.589,276.1,1280
TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,4,18572,113.631079,181.857642,68.227,272.2,1280
TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,1,4,8980,150.435180,183.633183,33.198,270.5,1280
TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,2,4,9856,113.385473,149.894525,36.509,270.0,1280
TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,3,4,14876,163.368998,217.124687,53.756,276.7,1280
TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,4,5213,182.005876,201.055671,19.050,273.7,1280
TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,1,4,13502,183.757217,234.166054,50.409,267.8,1280
TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,2,4,10086,150.010342,187.011487,37.001,272.6,1280
TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,3,4,22889,217.321338,300.338777,83.017,275.7,1280
TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,4,25271,201.219852,293.747206,92.527,273.1,1280
TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,1,4,14377,234.319736,287.928627,53.609,268.2,1280
TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,2,4,5319,187.114292,206.726931,19.613,271.2,1280
TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,3,4,7912,300.531314,329.148787,28.617,276.5,1280
TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,4,12548,293.962411,339.199934,45.238,277.4,1280
TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,1,4,13459,288.093835,337.089947,48.996,274.7,1280
TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,2,4,9195,206.808947,241.058126,34.249,268.5,1280
TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,3,4,12354,329.271205,373.743194,44.472,277.8,1280
TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,4,5410,339.317435,358.783660,19.466,277.9,1280
TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,1,4,8616,337.228409,368.844654,31.616,272.5,1280
TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,2,4,11874,241.173803,285.122740,43.949,270.2,1280
TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,3,4,15831,373.908396,431.782138,57.874,273.5,1280
TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,4,11410,358.865712,400.706170,41.840,272.7,1280
TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,1,4,16165,368.977597,430.099768,61.122,264.5,1280
TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,2,4,15013,285.272718,340.681125,55.408,271.0,1280
TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,3,4,5719,431.923216,452.793536,20.870,274.0,1280
TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,4,11469,400.834412,443.190974,42.357,270.8,1280
TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,1,4,8753,430.248747,463.089501,32.841,266.5,1280
TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,2,4,10425,340.830436,379.222289,38.392,271.5,1280
TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,3,4,6251,452.873164,475.824218,22.951,272.4,1280
TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,4,19501,443.358464,515.144454,71.786,271.7,1280
TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,1,4,16460,463.232257,526.200461,62.968,261.4,1280
