slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
10,TCGA-C8-A274-01Z-00-DX1.B667DAB1-C944-4285-A312-5E4DDAE0EE78,7,64,1267.248093,11232,16,45.447,126986.805,5.325,1414.823,128452.400,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc7/TCGA-C8-A274-01Z-00-DX1.B667DAB1-C944-4285-A312-5E4DDAE0EE78.tiff,5144059
11,TCGA-D8-A1XC-01Z-00-DX2.10BA8536-D6AF-460E-9796-EB77FFE3EF5B,7,64,1395.700639,17061,16,70.076,193666.569,5.698,2274.843,196017.185,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc7/TCGA-D8-A1XC-01Z-00-DX2.10BA8536-D6AF-460E-9796-EB77FFE3EF5B.tiff,9760541
12,TCGA-D8-A73X-01Z-00-DX1.5F0DF75C-594C-42DF-BE3F-E00E5E01DCD6,7,64,1591.717973,4863,16,21.440,56385.471,4.829,798.923,57210.664,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc7/TCGA-D8-A73X-01Z-00-DX1.5F0DF75C-594C-42DF-BE3F-E00E5E01DCD6.tiff,3308953
13,TCGA-E2-A1IK-01Z-00-DX1.25C554BB-AA90-4FF4-9D68-EEC899B8A27D,7,64,1648.928777,13059,16,55.562,148879.337,5.265,1964.027,150904.191,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc7/TCGA-E2-A1IK-01Z-00-DX1.25C554BB-AA90-4FF4-9D68-EEC899B8A27D.tiff,7900851
0,TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,24,64,0.000009,10870,16,46.422,124189.923,70.649,1427.550,125734.544,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C.tiff,7103006
1,TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,24,64,125.734704,19432,16,111.302,228023.752,10.359,3026.829,231172.242,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4.tiff,11165260
2,TCGA-A7-A26I-01Z-00-DX1.0077D012-BC14-4E96-84F7-A1A6A3A778DF,24,64,356.907096,1703,16,8.506,19646.136,4.729,1013.962,20673.333,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-A7-A26I-01Z-00-DX1.0077D012-BC14-4E96-84F7-A1A6A3A778DF.tiff,1285791
3,TCGA-A8-A08G-01Z-00-DX1.C3BB7FEC-91B7-4B45-8DFC-36CABCC0FD57,24,64,377.580558,2958,16,12.448,35278.045,4.763,451.103,35746.359,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-A8-A08G-01Z-00-DX1.C3BB7FEC-91B7-4B45-8DFC-36CABCC0FD57.tiff,2048170
4,TCGA-AC-A3HN-01Z-00-DX1.1AA71B9B-1B61-41A9-91CF-B7649DEC189E,24,64,413.327051,5155,16,21.149,59918.115,4.835,1391.392,61335.490,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-AC-A3HN-01Z-00-DX1.1AA71B9B-1B61-41A9-91CF-B7649DEC189E.tiff,3937876
5,TCGA-AQ-A54N-01Z-00-DX1.E53271E9-AFD2-4071-9B1E-CD05F63B8136,24,64,474.662689,7989,16,32.371,95956.969,4.979,1524.757,97519.076,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-AQ-A54N-01Z-00-DX1.E53271E9-AFD2-4071-9B1E-CD05F63B8136.tiff,5204108
6,TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799,24,64,572.182107,16211,16,78.431,192546.372,5.605,3475.136,196105.544,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799.tiff,9617882
7,TCGA-BH-A0B0-01Z-00-DX1.316D35DB-7F13-4AE5-82A7-5716D2519669,24,64,768.287813,12016,16,49.389,139600.679,5.283,1773.252,141428.603,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-BH-A0B0-01Z-00-DX1.316D35DB-7F13-4AE5-82A7-5716D2519669.tiff,8840752
8,TCGA-BH-A0HB-01Z-00-DX1.F90F7139-B804-4548-9FAF-9B475BF225EB,24,64,909.716621,18072,16,80.011,209927.038,5.681,3140.637,213153.367,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-BH-A0HB-01Z-00-DX1.F90F7139-B804-4548-9FAF-9B475BF225EB.tiff,11682000
9,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,24,64,1122.870141,25363,16,126.327,294995.827,6.250,4063.280,299191.684,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B.tiff,15308907
10,TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB,24,64,1422.061972,8348,16,36.209,95839.716,5.152,987.053,96868.130,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB.tiff,5376322
11,TCGA-D8-A1XU-01Z-00-DX1.769DBC38-6F0D-425B-A904-79EBA1C119EF,24,64,1518.930247,8738,16,34.685,100771.393,4.948,1538.375,102349.402,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-D8-A1XU-01Z-00-DX1.769DBC38-6F0D-425B-A904-79EBA1C119EF.tiff,5398638
12,TCGA-E2-A14S-01Z-00-DX1.5C332E99-7296-473A-9917-7EFC38A8251D,24,64,1621.279799,5482,16,22.550,64431.473,3.571,1899.948,66357.542,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-E2-A14S-01Z-00-DX1.5C332E99-7296-473A-9917-7EFC38A8251D.tiff,4964509
13,TCGA-E2-A1LS-01Z-00-DX1.9a43a58a-df40-4375-8456-ef0071bc9eb9,24,64,1687.637485,5542,16,21.778,63066.721,4.995,1178.373,64271.867,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc24/TCGA-E2-A1LS-01Z-00-DX1.9a43a58a-df40-4375-8456-ef0071bc9eb9.tiff,4401283
0,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,31,64,0.000009,3926,16,13.717,44214.216,58.278,916.855,45203.066,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85.tiff,3083349
1,TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54,31,64,45.203209,14210,16,81.968,162521.140,14.630,2202.062,164819.800,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54.tiff,8537844
2,TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE,31,64,210.023160,4295,16,17.050,48552.088,4.830,2450.661,51024.629,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE.tiff,3389431
3,TCGA-A8-A08R-01Z-00-DX1.72FBD9A3-5EB9-4855-89EB-697883C2EA9B,31,64,261.047940,942,16,5.348,10979.193,4.806,596.312,11585.658,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-A8-A08R-01Z-00-DX1.72FBD9A3-5EB9-4855-89EB-697883C2EA9B.tiff,924118
4,TCGA-AC-A3W7-01Z-00-DX1.189BB448-ECBA-4042-8A35-4B787271E8FE,31,64,272.633747,1350,16,6.923,15910.051,4.756,361.669,16283.398,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-AC-A3W7-01Z-00-DX1.189BB448-ECBA-4042-8A35-4B787271E8FE.tiff,1337139
5,TCGA-AR-A0TT-01Z-00-DX1.127C2A4F-62AC-4E83-99DB-13519BD2949D,31,64,288.917274,9457,16,42.982,110404.971,5.166,2157.463,112610.583,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-AR-A0TT-01Z-00-DX1.127C2A4F-62AC-4E83-99DB-13519BD2949D.tiff,5797886
6,TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1,31,64,401.528000,11908,16,53.750,137645.845,5.304,1885.862,139590.761,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1.tiff,7525681
7,TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD,31,64,541.118916,6697,16,27.178,79195.652,4.915,1678.782,80906.527,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD.tiff,5037178
8,TCGA-BH-A0HP-01Z-00-DX1.F1FF6E88-B2D1-40AA-8373-1714D82E666F,31,64,622.025588,10569,16,47.226,123109.716,3.995,2004.996,125165.934,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-BH-A0HP-01Z-00-DX1.F1FF6E88-B2D1-40AA-8373-1714D82E666F.tiff,6628199
9,TCGA-BH-A5IZ-01Z-00-DX1.6C871030-82E1-463E-A67B-976A5F3DCDB2,31,64,747.191778,16723,16,78.768,192125.471,5.545,3434.034,195643.819,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-BH-A5IZ-01Z-00-DX1.6C871030-82E1-463E-A67B-976A5F3DCDB2.tiff,12481446
10,TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D,31,64,942.835739,14885,16,59.756,170876.217,5.525,1848.480,172789.978,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D.tiff,8561840
11,TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC,31,64,1115.625860,10477,16,45.928,121460.942,5.157,3412.217,124924.244,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC.tiff,7667834
12,TCGA-E2-A14Z-01Z-00-DX1.A1344A78-1842-4578-8CDE-921E50656891,31,64,1240.550439,10183,16,41.105,114923.231,5.267,1975.309,116944.912,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-E2-A14Z-01Z-00-DX1.A1344A78-1842-4578-8CDE-921E50656891.tiff,7423782
13,TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370,31,64,1357.495492,10634,16,42.672,119800.037,5.177,2635.699,122483.585,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370.tiff,8195181
14,TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7,31,64,1479.979219,7129,16,28.984,80193.629,5.087,983.790,81211.491,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7.tiff,4652907
15,TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C,31,64,1561.190864,8872,16,36.871,100871.914,9.768,1526.562,102445.115,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc31/TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C.tiff,6237123
0,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,34,64,0.000010,10115,16,53.197,77643.903,58.980,1697.472,79453.553,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5.tiff,6769596
1,TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF,34,64,79.453699,17578,16,98.569,137745.069,5.940,2603.805,140453.382,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF.tiff,10346037
2,TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F,34,64,219.907370,2579,16,12.247,20901.259,2.602,840.023,21756.131,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F.tiff,1731207
3,TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40,34,64,241.663648,2356,16,9.947,19186.776,2.478,299.485,19498.686,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40.tiff,1716759
4,TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1,34,64,261.162463,1114,16,5.398,9048.919,2.419,174.140,9230.877,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1.tiff,815161
5,TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174,34,64,270.393470,23966,16,102.258,191089.112,3.902,3214.603,194409.875,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174.tiff,13485788
6,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,34,64,464.803575,10086,16,38.442,78109.478,2.874,1686.249,79837.042,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.tiff,5972406
7,TCGA-BH-A0BC-01Z-00-DX1.7A91831D-9625-49FC-B783-C633F80F898C,34,64,544.640775,8545,16,33.344,69252.888,2.787,1570.749,70859.767,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-BH-A0BC-01Z-00-DX1.7A91831D-9625-49FC-B783-C633F80F898C.tiff,5693512
8,TCGA-BH-A0HW-01Z-00-DX1.44DCCE00-133F-4469-A4DA-5057C011B4AC,34,64,615.500680,18668,16,72.551,146939.400,3.577,2672.891,149688.419,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-BH-A0HW-01Z-00-DX1.44DCCE00-133F-4469-A4DA-5057C011B4AC.tiff,11467173
9,TCGA-C8-A12L-01Z-00-DX1.01863BE4-F4AB-45DE-894A-46544777C519,34,64,765.189333,11889,16,49.467,93084.574,2.919,1305.376,94442.335,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-C8-A12L-01Z-00-DX1.01863BE4-F4AB-45DE-894A-46544777C519.tiff,6595521
10,TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B,34,64,859.631818,8329,16,39.735,65683.698,1.970,1339.974,67065.377,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B.tiff,4711625
11,TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684,34,64,926.697329,6531,16,25.483,51281.296,2.666,1494.400,52803.846,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684.tiff,4631511
12,TCGA-E2-A153-01Z-00-DX1.CA994467-E541-4131-A9FC-DCD9944F29C4,34,64,979.501326,9107,16,35.676,69308.700,2.933,1302.267,70649.575,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-E2-A153-01Z-00-DX1.CA994467-E541-4131-A9FC-DCD9944F29C4.tiff,6306149
