slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,4,9373,0.071783,40.514306,40.443,231.8,1536
TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,1,4,11520,0.085193,52.184335,52.099,221.1,1536
TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2,4,7989,0.060588,34.694207,34.634,230.7,1536
TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,3,4,26624,0.183702,113.290250,113.107,235.4,1536
TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,0,4,11161,40.671491,88.668076,47.997,232.5,1536
TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,1,4,19432,52.404876,138.946010,86.541,224.5,1536
TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,2,4,4797,34.793271,55.850314,21.057,227.8,1536
TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,3,4,6253,113.565609,140.407697,26.842,233.0,1536
TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,0,4,6044,88.799322,114.777936,25.979,232.7,1536
TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,1,4,2177,139.145266,149.060529,9.915,219.6,1536
TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,2,4,3413,55.913047,70.915853,15.003,227.5,1536
TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,3,4,4311,140.503511,159.163351,18.660,231.0,1536
TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,0,4,2205,114.852506,124.326862,9.474,232.7,1536
TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,1,4,1988,149.099060,158.297443,9.198,216.1,1536
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,2,4,3734,70.966683,87.551737,16.585,225.1,1536
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,3,4,1606,159.218250,166.268686,7.050,227.8,1536
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,0,4,2024,124.360842,133.261143,8.900,227.4,1536
TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,1,4,4478,158.336279,179.021268,20.685,216.5,1536
TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,2,4,10735,87.640622,135.160197,47.520,225.9,1536
TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,3,4,6236,166.312794,193.480903,27.168,229.5,1536
TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,4,18572,133.377165,214.446001,81.069,229.1,1536
TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,1,4,8980,179.099761,219.849815,40.750,220.4,1536
TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,2,4,9856,135.291955,179.099914,43.808,225.0,1536
TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,3,4,14876,193.599355,258.401756,64.802,229.6,1536
TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,4,5213,214.626070,237.655123,23.029,226.4,1536
TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,1,4,13502,219.987630,281.901061,61.913,218.1,1536
TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,2,4,10086,179.231488,223.930625,44.699,225.6,1536
TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,3,4,22889,258.648532,358.648187,100.000,228.9,1536
TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,4,25271,237.831731,349.201911,111.370,226.9,1536
