slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
18,TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,0,1,507.869901,10735,256,42.225,40862.286,0.723,2543.035,43448.269,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD.tiff,6318836
19,TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,0,1,551.318404,6236,256,24.552,23699.335,0.655,1610.221,25334.762,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F.tiff,3882572
20,TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,1,576.653384,18572,256,74.869,69786.232,1.371,3033.259,72895.732,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC.tiff,11082486
21,TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,0,1,649.549321,8980,256,38.947,34452.147,0.609,1450.437,35942.140,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B.tiff,5050905
22,TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,0,1,685.491683,9856,256,37.747,37820.525,0.647,1738.225,39597.144,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD.tiff,6678220
23,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,0,1,725.089045,14876,256,59.646,56905.682,1.041,2992.792,59959.161,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468.tiff,8571797
24,TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,1,785.048431,5213,256,23.534,19865.399,0.686,921.340,20810.959,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.tiff,3253226
25,TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,0,1,805.859590,13502,256,51.463,50451.174,0.917,3013.076,53516.629,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8.tiff,8905233
26,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,0,1,859.376435,10086,256,41.907,37747.377,0.736,1650.343,39440.362,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.tiff,6122917
27,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,1,898.817030,22889,256,96.351,86816.946,1.628,3014.245,89929.171,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.tiff,10976972
28,TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,1,988.746422,25271,256,100.726,95630.671,1.815,2566.941,98300.154,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.tiff,12545192
29,TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,0,1,1087.046821,14377,256,63.247,54106.285,0.986,2491.112,56661.630,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70.tiff,9432464
30,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,0,1,1143.708672,5319,256,23.785,20252.091,0.628,2229.352,22505.857,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.tiff,5347305
31,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,0,1,1166.214912,7912,256,32.016,29655.599,0.810,1869.538,31557.964,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788.tiff,5899961
32,TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,1,1197.773097,12548,256,57.030,47420.183,1.669,1824.308,49303.190,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.tiff,8443240
33,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,0,1,1247.076499,13459,256,58.861,50808.558,0.935,2341.242,53209.597,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.tiff,8292233
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1300.286331,9195,256,41.476,34146.097,0.695,1035.232,35223.499,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.tiff,5124785
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1335.510048,12354,256,48.472,45363.376,0.834,1295.995,46708.677,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.tiff,6815920
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1382.218944,5410,256,21.953,20156.755,0.577,725.005,20904.290,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.tiff,3085261
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1403.123465,8616,256,39.042,32082.885,0.674,1153.112,33275.712,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.tiff,5162481
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1436.399604,11874,256,44.771,45325.919,0.769,1412.055,46783.514,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,6413038
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1483.183330,15831,256,66.261,59740.764,1.150,3786.327,63594.502,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.tiff,10725575
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1546.778042,11410,256,46.019,43636.780,0.780,1714.087,45397.665,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.tiff,6863157
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1592.175940,16165,256,66.613,61021.280,1.133,2869.769,63958.796,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.tiff,10978138
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1656.134980,15013,256,64.557,57006.527,1.028,2275.841,59347.952,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,8594133
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,1715.483152,5719,256,22.449,21358.480,0.644,1498.118,22879.690,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.tiff,4337547
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,1738.363050,11469,256,51.846,42697.792,0.764,1620.516,44370.917,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.tiff,7087618
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,1782.734194,8753,256,37.617,32607.292,0.655,1141.116,33786.681,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.tiff,4826824
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,1816.521087,10425,256,41.458,39655.842,0.675,1833.240,41531.215,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.tiff,6454767
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,1858.052514,6251,256,25.044,23934.182,0.643,1019.343,24979.212,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.tiff,4234755
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,1883.031940,19501,256,78.264,74740.939,1.400,2306.001,77126.604,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.tiff,11749024
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,1960.158773,16460,256,66.698,62474.035,1.146,2166.369,64708.247,cucim_batched_cpu,virchow2,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.b-cucim-virchow2-warm/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.tiff,9162048
