worker_id,time_since_start_s,slide_id,backend,per_tile_us,batch_size
0,10.304250,test_001,cucim,602.26,4
0,10.624052,normal_092,cucim,681.59,4
0,10.940933,test_115,cucim,678.86,4
0,11.295012,test_130,cucim,727.47,4
0,11.670377,test_046,cucim,805.06,4
0,12.015520,normal_027,cucim,377.67,4
0,12.408630,normal_030,cucim,847.76,4
0,12.773483,tumor_045,cucim,911.75,4
0,13.152786,test_097,cucim,947.26,4
0,13.547444,test_107,cucim,851.42,4
0,13.909793,normal_065,cucim,883.75,4
0,14.279134,normal_065,cucim,812.54,4
0,14.634978,tumor_041,cucim,724.99,4
0,15.019338,normal_144,cucim,1411.10,4
0,15.382865,tumor_110,cucim,794.07,4
0,15.759782,normal_077,cucim,946.97,4
0,16.146424,test_032,cucim,793.18,4
0,16.516144,tumor_085,cucim,813.13,4
0,16.884072,test_128,cucim,814.31,4
0,17.251754,tumor_001,cucim,751.91,4
0,17.623403,tumor_073,cucim,681.85,4
0,17.995872,test_088,cucim,922.52,4
0,18.372989,normal_038,cucim,1102.97,4
0,18.762794,test_028,cucim,822.18,4
0,19.123296,normal_133,cucim,627.23,4
0,19.503563,test_005,cucim,805.59,4
0,19.882367,normal_079,cucim,825.62,4
0,20.253989,tumor_068,cucim,737.97,4
0,20.654033,normal_113,cucim,704.81,4
0,21.037218,test_048,cucim,902.24,4
0,21.435677,normal_075,cucim,982.36,4
0,21.849974,tumor_019,cucim,950.90,4
0,22.284817,test_108,cucim,841.71,4
0,22.715413,normal_061,cucim,876.38,4
0,23.113710,normal_081,cucim,896.35,4
0,23.534585,normal_137,cucim,1086.73,4
0,23.978586,test_126,cucim,1022.19,4
0,24.421826,normal_085,cucim,1261.62,4
0,24.853319,normal_154,cucim,886.33,4
0,25.283467,normal_040,cucim,860.14,4
0,25.728291,test_038,cucim,1160.94,4
0,26.170631,normal_155,cucim,1046.91,4
0,26.591024,tumor_031,cucim,1373.19,4
0,27.060072,normal_116,cucim,1075.04,4
0,27.548045,normal_144,cucim,1268.16,4
0,28.020349,test_065,cucim,1057.49,4
0,28.470152,test_072,cucim,1077.04,4
0,28.926863,test_080,cucim,746.29,4
0,29.371267,normal_032,cucim,1313.48,4
0,29.826941,tumor_022,cucim,1314.57,4
0,30.261305,normal_031,cucim,1094.00,4
0,30.694350,test_014,cucim,907.51,4
0,31.133627,normal_003,cucim,993.90,4
0,31.592337,normal_052,cucim,1205.48,4
0,32.036549,normal_028,cucim,1051.47,4
0,32.477785,normal_080,cucim,1195.32,4
0,32.919523,normal_121,cucim,729.13,4
0,33.355223,test_044,cucim,1049.06,4
0,33.828631,normal_144,cucim,1289.70,4
0,34.318184,normal_018,cucim,1123.64,4
0,34.756964,normal_027,cucim,865.58,4
0,35.205172,test_074,cucim,899.09,4
0,35.663524,tumor_092,cucim,867.55,4
0,36.113475,tumor_038,cucim,1257.48,4
0,36.558417,tumor_026,cucim,898.48,4
0,37.006562,normal_073,cucim,1142.61,4
0,37.467197,tumor_018,cucim,1095.49,4
0,37.910266,tumor_103,cucim,943.15,4
0,38.355413,test_029,cucim,1529.27,4
0,38.788391,tumor_008,cucim,924.25,4
0,39.265293,normal_071,cucim,986.57,4
0,39.714464,normal_090,cucim,1004.08,4
0,40.154327,normal_121,cucim,920.11,4
0,40.594174,test_015,cucim,1257.71,4
0,41.049598,test_110,cucim,958.31,4
0,41.508508,normal_079,cucim,979.23,4
0,41.968633,normal_148,cucim,898.97,4
0,42.420277,normal_122,cucim,949.37,4
0,42.869833,normal_073,cucim,1057.83,4
0,43.350531,tumor_052,cucim,1393.36,4
0,43.812418,test_074,cucim,952.01,4
0,44.263226,test_090,cucim,1029.65,4
0,44.718663,test_065,cucim,849.88,4
0,45.166992,normal_050,cucim,1031.33,4
0,45.649372,normal_045,cucim,1143.04,4
0,46.112948,normal_077,cucim,939.54,4
0,46.541790,test_042,cucim,1584.40,4
0,46.997498,tumor_054,cucim,1016.33,4
0,47.466825,tumor_069,cucim,1286.70,4
0,47.928632,test_123,cucim,854.43,4
0,48.396779,test_074,cucim,1056.38,4
0,48.886916,normal_067,cucim,1067.84,4
0,49.365539,tumor_028,cucim,1020.04,4
0,49.861122,tumor_050,cucim,1027.59,4
0,50.354220,normal_133,cucim,1044.49,4
0,50.857262,normal_087,cucim,1021.99,4
0,51.368838,normal_004,cucim,889.08,4
0,51.888015,normal_027,cucim,857.35,4
0,52.398909,tumor_019,cucim,1374.59,4
0,52.990076,normal_004,cucim,1120.59,4
0,53.592235,normal_009,cucim,1251.66,4
