slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
22,TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,0,4,1200.438512,19432,256,88.752,70316.625,1.506,3025.747,73432.630,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4.tiff,11189832
23,TCGA-A2-A1G0-01Z-00-DX1.9ECB0B8A-EF4E-45A9-82AC-EF36375DEF65,0,4,1273.871298,11406,256,53.181,42115.832,0.789,1832.587,44002.389,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A1G0-01Z-00-DX1.9ECB0B8A-EF4E-45A9-82AC-EF36375DEF65.tiff,6537098
24,TCGA-A2-A259-01Z-00-DX1.7289CD72-CB74-41D4-B4AC-4EA5FDFEC666,0,4,1317.873835,23668,256,101.586,87518.660,1.667,4064.020,91685.933,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A259-01Z-00-DX1.7289CD72-CB74-41D4-B4AC-4EA5FDFEC666.tiff,14826791
25,TCGA-A2-A25D-01Z-00-DX1.41DADDB8-3E3F-4F8F-8BE7-C43F8FBCFD2B,0,4,1409.559936,17425,256,76.677,63317.234,1.243,2933.402,66328.556,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A25D-01Z-00-DX1.41DADDB8-3E3F-4F8F-8BE7-C43F8FBCFD2B.tiff,9887269
26,TCGA-A2-A3KD-01Z-00-DX1.E400D529-A0D1-4C78-AD5C-33EB0508B128,0,4,1475.888723,10726,256,48.383,39775.012,0.972,1721.567,41545.933,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A3KD-01Z-00-DX1.E400D529-A0D1-4C78-AD5C-33EB0508B128.tiff,6149917
27,TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C,0,4,1517.434803,10854,256,50.766,39781.753,0.697,1214.876,41048.091,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C.tiff,5701401
28,TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C,0,4,1558.483035,13705,256,58.305,50701.693,0.953,2313.810,53074.762,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C.tiff,8201218
29,TCGA-A2-A4RY-01Z-00-DX1.143E32FC-E10F-4590-9C72-32094B24EF8C,0,4,1611.557950,14497,256,64.575,52609.521,1.103,1791.169,54466.368,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A4RY-01Z-00-DX1.143E32FC-E10F-4590-9C72-32094B24EF8C.tiff,8663631
30,TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29,0,4,1666.024458,16128,256,72.135,59585.924,1.299,1888.072,61547.431,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29.tiff,9400441
31,TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852,0,4,1727.572032,7009,256,33.110,25715.898,1.011,1277.110,27027.129,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852.tiff,4743656
32,TCGA-A7-A0CJ-01Z-00-DX1.E26F2F62-D688-4373-BB7B-790A06734E49,0,4,1754.599299,2509,256,13.830,9263.607,0.592,634.066,9912.095,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A7-A0CJ-01Z-00-DX1.E26F2F62-D688-4373-BB7B-790A06734E49.tiff,1832848
33,TCGA-A7-A0DA-01Z-00-DX1.5F087009-16E9-4A07-BA24-62340E108B17,0,4,1764.511528,8746,256,40.977,31954.476,0.617,1071.930,33067.999,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc0/TCGA-A7-A0DA-01Z-00-DX1.5F087009-16E9-4A07-BA24-62340E108B17.tiff,5285188
0,TCGA-3C-AALI-01Z-00-DX2.CF4496E0-AB52-4F3E-BDF5-C34833B91B7C,1,4,0.000008,20438,256,77.794,73581.445,50.846,2534.512,76244.597,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-3C-AALI-01Z-00-DX2.CF4496E0-AB52-4F3E-BDF5-C34833B91B7C.tiff,10993920
1,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,1,4,76.244763,9711,256,54.691,35590.793,0.875,1434.965,37081.324,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9.tiff,6128865
2,TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1,1,4,113.326238,7320,256,31.819,26596.208,1.070,1947.364,28576.461,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1.tiff,5956672
3,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1,4,141.902853,9373,256,41.860,34363.827,0.774,1711.803,36118.264,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C.tiff,6032683
4,TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78,1,4,178.021263,11002,256,43.904,40628.238,0.761,2182.732,42855.634,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78.tiff,7929939
5,TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,1,4,220.877041,10214,256,38.577,38744.592,0.712,2685.965,41469.846,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C.tiff,7132389
6,TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,1,4,262.347030,11314,256,47.436,42344.643,0.757,2296.348,44689.184,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E.tiff,7556592
7,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,1,4,307.036370,11175,256,47.875,42629.970,0.715,2995.645,45674.205,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85.tiff,8101101
8,TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828,1,4,352.710726,9356,256,41.633,35242.185,0.621,1770.601,37055.039,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828.tiff,6342695
9,TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3,1,4,389.765905,17894,256,83.893,66841.236,1.265,3710.007,70636.401,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3.tiff,11344923
10,TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB,1,4,460.402522,22363,256,96.940,84296.581,1.584,3431.041,87826.146,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB.tiff,12913458
11,TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042,1,4,548.229091,20174,256,87.792,76205.549,1.516,2689.517,78984.373,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042.tiff,11606465
12,TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5,1,4,627.213612,5522,256,21.921,20629.397,0.621,1457.424,22109.363,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5.tiff,5058295
13,TCGA-A2-A0EQ-01Z-00-DX1.5FCD8890-4594-4BE2-93B1-B8F698BFD2A0,1,4,649.323124,13187,256,56.511,50224.870,0.933,2765.516,53047.832,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0EQ-01Z-00-DX1.5FCD8890-4594-4BE2-93B1-B8F698BFD2A0.tiff,7793673
14,TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129,1,4,702.371100,4708,256,18.334,17485.690,0.610,1061.712,18566.346,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129.tiff,3902448
15,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,1,4,720.937575,26624,256,120.294,99641.187,1.914,2939.512,102702.907,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16.tiff,14477541
16,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,1,4,823.640725,11161,256,49.728,41044.666,0.704,2829.061,43924.158,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797.tiff,7608555
17,TCGA-A2-A0T1-01Z-00-DX1.CD1E9C46-18A3-466B-AA0B-24F3055FA851,1,4,867.565024,8918,256,36.146,33077.780,0.699,1496.677,34611.302,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0T1-01Z-00-DX1.CD1E9C46-18A3-466B-AA0B-24F3055FA851.tiff,5783431
18,TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E,1,4,902.176464,18593,256,74.377,70396.114,1.341,2593.822,73065.653,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E.tiff,11531020
19,TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2,1,4,975.242348,19832,256,79.198,74736.510,1.410,2997.379,77814.498,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2.tiff,11670158
20,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,1,4,1053.056992,6755,256,26.236,25052.821,0.624,868.124,25947.805,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548.tiff,4619370
21,TCGA-A2-A0YL-01Z-00-DX1.69A438C7-B1E0-4990-B1E6-586C551DC79C,1,4,1079.004942,12641,256,48.558,48164.569,0.863,1692.647,49906.638,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A0YL-01Z-00-DX1.69A438C7-B1E0-4990-B1E6-586C551DC79C.tiff,7971932
22,TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D,1,4,1128.911725,9462,256,37.449,34832.631,0.639,1341.919,36212.639,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D.tiff,5186592
