slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
6,TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,tiff5x,7556592,304.739868,307.036217,2296.348
7,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,tiff5x,8101101,349.714932,352.710577,2995.645
8,TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828,tiff5x,6342695,387.995165,389.765767,1770.601
9,TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3,tiff5x,11344923,456.692301,460.402309,3710.007
10,TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB,tiff5x,12913458,544.797629,548.228671,3431.041
11,TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042,tiff5x,11606465,624.523949,627.213467,2689.517
12,TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5,tiff5x,5058295,647.865552,649.322977,1457.424
13,TCGA-A2-A0EQ-01Z-00-DX1.5FCD8890-4594-4BE2-93B1-B8F698BFD2A0,tiff5x,7793673,699.605441,702.370959,2765.516
14,TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129,tiff5x,3902448,719.875735,720.937448,1061.712
15,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,tiff5x,14477541,820.700973,823.640486,2939.512
16,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,tiff5x,7608555,864.735824,867.564885,2829.061
17,TCGA-A2-A0T1-01Z-00-DX1.CD1E9C46-18A3-466B-AA0B-24F3055FA851,tiff5x,5783431,900.679651,902.176329,1496.677
18,TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E,tiff5x,11531020,972.648298,975.242121,2593.822
19,TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2,tiff5x,11670158,1050.059469,1053.056849,2997.379
20,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,tiff5x,4619370,1078.136682,1079.004807,868.124
21,TCGA-A2-A0YL-01Z-00-DX1.69A438C7-B1E0-4990-B1E6-586C551DC79C,tiff5x,7971932,1127.218935,1128.911583,1692.647
22,TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D,tiff5x,5186592,1163.782447,1165.124366,1341.919
23,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,tiff5x,3675502,1182.579796,1183.694544,1114.747
24,TCGA-A2-A25A-01Z-00-DX1.6D311E39-9F96-4775-B9DA-8D034D1AD1DC,tiff5x,8534908,1240.248471,1241.998926,1750.454
25,TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27,tiff5x,7437279,1291.079486,1292.668218,1588.732
26,TCGA-A2-A3XS-01Z-00-DX1.867925C0-91D8-40A0-9FEA-25A635AC31E7,tiff5x,3990468,1315.260457,1316.116476,856.018
27,TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE,tiff5x,7263134,1360.128771,1361.672388,1543.616
28,TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0,tiff5x,8071844,1411.406779,1413.099922,1693.143
29,TCGA-A2-A4S0-01Z-00-DX1.5878187D-325F-4274-BE41-86BB2BA5F841,tiff5x,7697421,1463.360326,1465.284912,1924.585
30,TCGA-A7-A0CD-01Z-00-DX1.F045B9C8-049C-41BF-8432-EF89F236D34D,tiff5x,1726139,1473.022830,1473.834839,812.009
31,TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5,tiff5x,4140389,1497.209476,1498.603583,1394.105
32,TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666,tiff5x,1927173,1508.331905,1509.077293,745.387
33,TCGA-A7-A0DA-01Z-00-DX2.90C93176-C3C6-41B3-B34B-B16F1A1779E6,tiff5x,2540556,1522.580235,1523.510324,930.087
34,TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029,tiff5x,3226090,1535.968963,1538.222920,2253.956
35,TCGA-A7-A13E-01Z-00-DX2.1E1262AE-A32D-4814-94A5-D951CA8BA35D,tiff5x,2536569,1550.732747,1552.409262,1676.514
36,TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA,tiff5x,1168263,1558.059892,1558.380852,320.959
37,TCGA-A7-A26F-01Z-00-DX1.7ADE881D-325D-48ED-BA2D-30F589CA8EF2,tiff5x,2169559,1569.899785,1570.648268,748.482
38,TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F,tiff5x,1441273,1577.985977,1578.877053,891.076
39,TCGA-A7-A3J0-01Z-00-DX1.59DB32BC-F59C-43B3-8DDD-4A728EBA8AB8,tiff5x,1341513,1585.519393,1586.233221,713.827
40,TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,tiff5x,3646159,1608.770625,1610.236269,1465.643
41,TCGA-A7-A4SD-01Z-00-DX1.677152B3-17B2-42DB-AEEC-C9509ACCE831,tiff5x,2858719,1624.924284,1626.398083,1473.798
42,TCGA-A7-A5ZV-01Z-00-DX1.21F2EA4A-4F31-43D6-A036-E20E326AF37E,tiff5x,3935043,1646.611720,1648.524582,1912.861
43,TCGA-A7-A6VV-01Z-00-DX1.07AE0E16-A883-4C86-BC74-4E13081175F2,tiff5x,3182380,1666.413253,1667.124815,711.562
44,TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB,tiff5x,1131701,1671.760637,1672.944737,1184.100
45,TCGA-A8-A06Q-01Z-00-DX1.622AC6E4-DB1A-4C8D-8185-52D4FD1F30B4,tiff5x,1375064,1680.731755,1681.086281,354.525
46,TCGA-A8-A06X-01Z-00-DX1.21F19EDD-ABCB-4398-B210-D795BB7A34E3,tiff5x,2135925,1694.058105,1694.543888,485.783
47,TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,tiff5x,2855650,1711.059353,1712.436489,1377.135
48,TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2,tiff5x,2661720,1727.406979,1728.718570,1311.590
49,TCGA-A8-A07J-01Z-00-DX1.FE16248C-D890-4750-A9FC-5F72BE8D8B85,tiff5x,1737151,1737.608272,1737.996571,388.298
50,TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,tiff5x,1701893,1747.124938,1747.399097,274.158
51,TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51,tiff5x,1741854,1756.625091,1756.983187,358.094
52,TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,tiff5x,2378114,1770.861265,1771.376398,515.132
53,TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181,tiff5x,1347851,1778.612420,1778.914173,301.753
54,TCGA-A8-A08H-01Z-00-DX1.6AA6A530-3BD3-4582-9D6B-8AE3B4A73948,tiff5x,1755343,1789.088443,1789.476651,388.208
55,TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88,tiff5x,959742,1794.722382,1794.918198,195.815
0,TCGA-3C-AALJ-01Z-00-DX1.777C0957-255A-42F0-9EEB-A3606BCF0C96,tiff5x,12486871,81.864203,84.077506,2213.302
1,TCGA-5L-AAT0-01Z-00-DX1.5E171263-30BF-4C6B-88A1-E8EA0522A861,tiff5x,2699023,96.446759,97.284112,837.353
2,TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,tiff5x,6468691,129.953076,132.167524,2214.448
3,TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,tiff5x,9722427,183.683193,185.920557,2237.364
4,TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,tiff5x,5922305,218.633516,220.374730,1741.213
5,TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71,tiff5x,9206743,266.264801,269.096672,2831.870
6,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,tiff5x,8879691,316.248589,319.040879,2792.289
7,TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,tiff5x,3095249,337.023305,338.016822,993.516
8,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,tiff5x,6927765,375.662979,377.398241,1735.261
9,TCGA-A2-A0CS-01Z-00-DX1.3986B545-63E8-4727-BCC1-701DE947D1FB,tiff5x,6736606,427.162935,428.390361,1227.425
10,TCGA-A2-A0CW-01Z-00-DX1.8E313A22-B0E8-44CF-ADEA-8BF29BA23FFE,tiff5x,5772694,464.221911,465.317956,1096.044
11,TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874,tiff5x,8873343,518.204688,520.789462,2584.773
12,TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031,tiff5x,6606003,558.051091,560.286589,2235.497
13,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,tiff5x,6218905,590.179445,591.446768,1267.322
14,TCGA-A2-A0EV-01Z-00-DX1.EA8C5594-BA4F-47A8-949B-D536E00E62C9,tiff5x,11541188,663.364081,667.107837,3743.754
15,TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96,tiff5x,3951788,692.160594,694.285414,2124.819
16,TCGA-A2-A0SX-01Z-00-DX1.219A994C-8974-4458-98FA-FB1F14868E04,tiff5x,8417679,734.753593,738.816823,4063.229
17,TCGA-A2-A0T2-01Z-00-DX1.29A5C4C8-6AE8-44EE-98C2-ACBCBFBE9D60,tiff5x,12152235,818.316855,821.684891,3368.035
18,TCGA-A2-A0T6-01Z-00-DX1.207A3883-5B41-40EB-95A1-D64C9610650B,tiff5x,9727016,889.597473,891.845043,2247.569
19,TCGA-A2-A0YE-01Z-00-DX1.8A2E3094-5755-42BC-969D-7F0A2ECA0F39,tiff5x,9251741,948.884224,951.953873,3069.648
20,TCGA-A2-A0YI-01Z-00-DX1.1CF2EC2D-C722-467F-8832-409B823E8D8F,tiff5x,6805471,996.727160,999.180522,2453.362
21,TCGA-A2-A0YM-01Z-00-DX1.A48B4C96-2CC5-464C-98B7-F0F92AE56533,tiff5x,7436626,1035.689889,1037.496137,1806.248
22,TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F,tiff5x,4256080,1062.644865,1063.878459,1233.593
23,TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2,tiff5x,10802595,1121.022905,1123.080989,2058.084
24,TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF,tiff5x,9986394,1187.812160,1190.314708,2502.547
25,TCGA-A2-A25F-01Z-00-DX1.87499CD4-E41C-46B1-AAF3-5CE881F2B8BC,tiff5x,9942546,1239.614940,1243.305757,3690.816
26,TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C,tiff5x,8683998,1296.540545,1298.305187,1764.641
27,TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92,tiff5x,7418111,1336.642366,1338.613153,1970.787
28,TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474,tiff5x,11964262,1426.530384,1429.314372,2783.987
29,TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1,tiff5x,3673803,1452.212133,1453.190605,978.472
30,TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A,tiff5x,8220315,1498.171859,1501.258960,3087.100
31,TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F,tiff5x,2880789,1519.085489,1519.935474,849.984
32,TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3,tiff5x,1637840,1528.467957,1529.346140,878.182
33,TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E,tiff5x,3198446,1547.787310,1549.458033,1670.722
34,TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B,tiff5x,3010592,1567.514042,1568.411966,897.924
35,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,tiff5x,3443220,1591.986558,1592.949061,962.502
36,TCGA-A7-A13H-01Z-00-DX1.FCB33A3C-6209-474C-83C1-02551F242937,tiff5x,2108512,1605.288741,1606.219833,931.091
37,TCGA-A7-A26G-01Z-00-DX1.29A27673-A16D-4044-BCCF-14BF6236D7D3,tiff5x,3897891,1625.204606,1626.623786,1419.180
38,TCGA-A7-A2KD-01Z-00-DX1.BFF2DFC8-1D95-4DC2-98FC-5BD7D7C6CDF5,tiff5x,6524176,1664.951023,1666.941132,1990.108
39,TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF,tiff5x,3037540,1682.795088,1684.007496,1212.407
40,TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F,tiff5x,1758386,1693.691329,1694.496845,805.516
41,TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6,tiff5x,2726991,1709.917828,1710.855335,937.506
42,TCGA-A7-A5ZW-01Z-00-DX1.5F571EE3-A1A3-4604-BE89-1A46E0EC508B,tiff5x,1474917,1717.365832,1718.104839,739.006
43,TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26,tiff5x,2107760,1725.927315,1726.515517,588.201
44,TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,tiff5x,2748572,1739.219831,1739.723728,503.897
45,TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28,tiff5x,1758080,1749.178526,1749.518176,339.649
46,TCGA-A8-A06Y-01Z-00-DX1.3BC58446-524E-43F3-AAE6-FBC4AA543E66,tiff5x,1388112,1756.436955,1756.770991,334.036
47,TCGA-A8-A079-01Z-00-DX1.DC32BC20-A3BC-43B3-B69F-1E71E289EA34,tiff5x,6122144,1791.194199,1792.283033,1088.834
0,TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D,tiff5x,10603090,63.629017,65.881200,2252.182
1,TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D,tiff5x,3312249,79.721775,81.694978,1973.202
2,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,tiff5x,11123902,149.798530,152.088801,2290.271
3,TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,tiff5x,6121715,179.248917,181.044947,1796.029
4,TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,tiff5x,13405387,265.823962,268.333311,2509.349
5,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,tiff5x,2478148,281.108838,282.334114,1225.275
6,TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,tiff5x,13573417,358.895245,361.760262,2865.016
7,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,tiff5x,3122590,376.179941,377.094485,914.544
8,TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F,tiff5x,4153999,400.980468,401.814386,833.917
9,TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF,tiff5x,8973996,452.046562,454.361377,2314.814
10,TCGA-A2-A0CX-01Z-00-DX1.F07C75AB-E568-45CB-B497-37C712490393,tiff5x,4384317,474.446182,475.740345,1294.162
11,TCGA-A2-A0D3-01Z-00-DX1.D18CE1C0-291D-41C1-8F71-2A0551F8C661,tiff5x,6204737,503.879689,505.657540,1777.850
12,TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,tiff5x,7055778,547.824911,549.487551,1662.639
13,TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97,tiff5x,15672480,643.124977,647.120432,3995.455
14,TCGA-A2-A0EW-01Z-00-DX1.F24495CB-63D8-483F-9834-F761E3F16BF0,tiff5x,4776984,676.143767,677.295603,1151.835
15,TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,tiff5x,13175089,747.844637,751.165091,3320.454
16,TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A,tiff5x,13877729,838.556788,842.245958,3689.169
17,TCGA-A2-A0T3-01Z-00-DX1.5E96BC87-F4FB-4ABA-8D81-FAB7F4A80661,tiff5x,7156853,881.393748,883.829008,2435.259
18,TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C,tiff5x,6856208,929.079522,930.792694,1713.171
19,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF,tiff5x,9084510,988.598947,991.322976,2724.028
20,TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE,tiff5x,7041033,1034.235613,1035.681220,1445.606
21,TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B,tiff5x,10281301,1100.186646,1102.705050,2518.402
22,TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6,tiff5x,6309790,1139.550140,1141.236839,1686.698
23,TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54,tiff5x,8476474,1192.472461,1194.665751,2193.290
24,TCGA-A2-A25C-01Z-00-DX1.F8E6044A-435E-42D5-94FF-C0F572F1ED99,tiff5x,9147771,1255.724466,1257.969603,2245.136
25,TCGA-A2-A3KC-01Z-00-DX1.2532878B-49E2-48D5-82D5-00730C90EEF8,tiff5x,7980886,1302.972352,1305.094337,2121.984
26,TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65,tiff5x,8416305,1356.733540,1358.367687,1634.146
27,TCGA-A2-A3XY-01Z-00-DX1.E57FC9BF-411E-4028-AC10-8BCA5D0C8472,tiff5x,6012528,1399.615370,1400.957607,1342.237
28,TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252,tiff5x,6264207,1435.031001,1436.573482,1542.480
29,TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8,tiff5x,7484897,1483.506116,1485.429863,1923.746
30,TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA,tiff5x,4753244,1513.586917,1515.440101,1853.184
31,TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D,tiff5x,1725677,1525.580043,1526.101937,521.893
32,TCGA-A7-A0D9-01Z-00-DX2.66CD9ED8-223B-4AC8-AA1A-2481FB0C47B3,tiff5x,1236730,1531.870601,1532.614650,744.049
33,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535,tiff5x,2669200,1545.487056,1547.398564,1911.506
34,TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1,tiff5x,5048758,1579.148794,1581.199395,2050.601
35,TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D,tiff5x,2816844,1597.069489,1598.050908,981.418
36,TCGA-A7-A13H-01Z-00-DX2.6C937651-4D3E-475D-99F6-4A9FD25CD48B,tiff5x,3100324,1614.854831,1615.763061,908.230
37,TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A,tiff5x,3166810,1631.464471,1632.485217,1020.745
38,TCGA-A7-A3IY-01Z-00-DX1.B4E75265-3B2A-456C-996A-F95B5A645BF8,tiff5x,1652580,1639.890482,1640.545940,655.457
