slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
1,normal_023,1,4,6.447572,951,256,5.059,3476.871,2.439,551.367,4035.736,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_023.tiff,811965
2,normal_053,1,4,10.483429,12937,256,70.373,46567.393,0.862,2204.821,48843.449,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_053.tiff,8805946
3,normal_082,1,4,59.327125,9497,256,39.207,35203.705,2.909,2407.868,37653.689,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_082.tiff,7891546
4,normal_114,1,4,96.981045,27795,256,142.870,101068.357,1.932,3375.154,104588.313,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_114.tiff,15296212
5,normal_137,1,4,201.569532,24537,256,102.950,90204.029,1.787,4024.129,94332.894,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_137.tiff,14876823
6,test_016,1,4,295.902693,24486,256,103.682,91854.123,1.850,2912.764,94872.419,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_016.tiff,13481257
7,test_057,1,4,390.775274,3335,256,16.311,12791.463,0.565,922.086,13730.425,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_057.tiff,2531303
8,test_122,1,4,404.505843,8413,256,34.551,31792.310,0.809,1991.280,33818.950,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_122.tiff,5533053
9,tumor_021,1,4,438.324926,14783,256,59.651,54613.757,1.052,2560.230,57234.689,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_021.tiff,9733933
10,tumor_059,1,4,495.559900,3325,256,14.752,12486.275,0.685,3333.244,15834.956,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_059.tiff,2908706
11,tumor_086,1,4,511.395022,26173,256,105.754,98516.280,1.852,4937.775,103561.661,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_086.tiff,16387339
12,tumor_103,1,4,614.956933,14517,256,59.845,53990.576,1.043,4054.231,58105.696,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_103.tiff,10674068
13,normal_013,1,4,673.062907,1606,256,10.201,5852.797,0.576,262.479,6126.053,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_013.tiff,1399363
14,normal_023,1,4,679.189088,951,256,5.590,3470.245,1.108,571.497,4048.441,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_023.tiff,811965
15,normal_053,1,4,683.237651,12937,256,55.153,47032.717,0.890,2199.038,49287.799,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_053.tiff,8805946
16,normal_082,1,4,732.525597,9497,256,37.873,34920.983,0.589,2445.261,37404.706,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_082.tiff,7891546
