slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
20,TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,1,691.377133,18572,256,77.050,84507.420,1.640,3040.332,87626.441,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC.tiff,12953506
21,TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,0,1,779.003786,8980,256,39.315,40427.550,0.766,1453.884,41921.515,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B.tiff,5932600
22,TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,0,1,820.925534,9856,256,43.016,44507.822,0.793,1735.401,46287.031,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD.tiff,7524181
23,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,0,1,867.212797,14876,256,61.788,67762.307,1.289,2984.384,70809.768,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468.tiff,11219111
24,TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,1,938.022782,5213,256,23.634,23698.668,0.621,926.193,24649.115,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.tiff,3893660
25,TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,0,1,962.672097,13502,256,52.676,61200.141,1.178,3017.914,64271.910,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8.tiff,9154529
26,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,0,1,1026.944229,10086,256,42.089,46112.298,0.808,1651.966,47807.162,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.tiff,6724870
27,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,1,1074.751630,22889,256,92.418,104486.133,1.885,3000.693,107581.130,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.tiff,14428963
28,TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,1,1182.332991,25271,256,100.239,114341.493,2.126,2532.320,116976.179,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.tiff,15339041
29,TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,0,1,1299.309396,14377,256,62.435,65311.615,1.212,2504.226,67879.488,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70.tiff,10582392
30,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,0,1,1367.189108,5319,256,24.685,24572.242,0.687,2236.670,26834.282,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.tiff,5917620
31,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,0,1,1394.023604,7912,256,36.122,35983.914,0.826,1867.978,37888.840,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788.tiff,7251844
