step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
181,ramp,56.856355,57.102315,245.960,13.764,88.350,141.431,2.391,256,1,0.640036
182,ramp,57.102356,57.348387,246.030,13.821,88.407,141.427,2.352,256,1,0.623120
183,ramp,57.348426,57.594693,246.267,14.113,88.435,141.329,2.365,256,1,0.843584
184,ramp,57.594732,57.840571,245.839,13.747,88.389,141.343,2.336,256,1,0.729174
185,ramp,57.840609,58.086506,245.897,13.736,88.515,141.270,2.352,256,1,0.563000
186,ramp,58.086545,58.333637,247.092,14.773,88.451,141.490,2.353,256,1,0.675415
187,ramp,58.333675,58.579655,245.981,14.026,88.355,141.224,2.350,256,1,0.705415
188,ramp,58.579696,58.825250,245.555,13.432,88.424,141.327,2.346,256,1,0.571323
189,ramp,58.825288,59.070894,245.605,13.580,88.409,141.251,2.341,256,1,0.585787
190,ramp,59.070934,59.316609,245.675,13.523,88.402,141.380,2.344,256,1,0.587855
191,ramp,59.316648,59.562452,245.805,13.775,88.328,141.320,2.357,256,1,0.610452
192,ramp,59.562491,59.808493,246.002,13.871,88.319,141.445,2.343,256,1,0.728255
193,ramp,59.808532,60.054783,246.252,14.008,88.443,141.448,2.329,256,1,0.664128
194,ramp,60.054823,60.302351,247.528,15.342,88.435,141.343,2.384,256,1,0.542502
195,ramp,60.302388,60.548341,245.952,13.822,88.328,141.437,2.341,256,1,0.594396
196,ramp,60.548380,60.795773,247.394,15.338,88.357,141.336,2.339,256,1,0.645612
197,ramp,60.795812,61.041425,245.614,13.668,88.343,141.235,2.342,256,1,0.757659
198,ramp,61.041466,61.287334,245.868,13.807,88.360,141.323,2.351,256,1,0.626063
199,ramp,61.287373,61.533655,246.282,14.033,88.518,141.363,2.343,256,1,0.551065
200,ramp,61.533694,61.779729,246.035,13.677,88.456,141.493,2.384,256,1,0.626514
201,ramp,61.779840,62.026266,246.427,14.131,88.375,141.526,2.364,256,1,0.671778
202,ramp,62.026306,62.272705,246.399,14.130,88.415,141.464,2.364,256,1,0.593184
203,ramp,62.272745,62.519045,246.300,14.075,88.428,141.432,2.342,256,1,0.527012
204,ramp,62.519093,62.764561,245.468,13.387,88.332,141.389,2.334,256,1,0.579723
205,ramp,62.764602,63.010435,245.833,13.793,88.331,141.340,2.345,256,1,0.553555
206,ramp,63.010473,63.256028,245.555,13.296,88.459,141.428,2.346,256,1,0.710822
207,ramp,63.256068,63.502882,246.815,14.608,88.388,141.455,2.338,256,1,0.649489
208,ramp,63.502921,63.748780,245.859,13.738,88.409,141.328,2.359,256,1,0.967067
209,ramp,63.748819,63.994688,245.869,13.831,88.302,141.361,2.350,256,1,0.557640
210,ramp,63.994728,64.240672,245.944,13.708,88.483,141.373,2.355,256,1,0.597732
211,ramp,64.240712,64.486386,245.674,13.438,88.447,141.404,2.340,256,1,0.646886
212,ramp,64.486424,64.732822,246.398,14.036,88.424,141.404,2.507,256,1,0.669344
213,ramp,64.732876,64.978941,246.065,13.665,88.419,141.503,2.449,256,1,0.670148
214,ramp,64.978989,65.225123,246.133,13.948,88.305,141.405,2.449,256,1,0.615113
215,ramp,65.225169,65.471831,246.662,14.489,88.485,141.206,2.457,256,1,0.622446
216,ramp,65.471881,65.718034,246.153,13.935,88.330,141.403,2.458,256,1,0.562402
217,ramp,65.718082,65.964653,246.571,14.029,88.523,141.512,2.481,256,1,0.538245
218,ramp,65.964701,66.210813,246.113,13.877,88.391,141.355,2.463,256,1,0.597459
219,ramp,66.210861,66.457059,246.198,13.912,88.383,141.404,2.471,256,1,0.589092
220,ramp,66.457105,66.703278,246.173,13.863,88.418,141.411,2.456,256,1,0.598030
221,ramp,66.703327,66.949237,245.910,13.632,88.288,141.483,2.480,256,1,0.905450
222,ramp,66.949285,67.195319,246.034,13.745,88.457,141.363,2.440,256,1,0.498697
223,ramp,67.195368,67.442136,246.768,14.300,88.371,141.543,2.523,256,1,0.578780
224,ramp,67.442187,67.688345,246.158,13.754,88.374,141.539,2.465,256,1,0.589719
225,ramp,67.688394,67.934727,246.333,14.091,88.365,141.396,2.455,256,1,0.617972
226,ramp,67.934775,68.182620,247.844,15.384,88.459,141.474,2.502,256,1,0.802714
227,ramp,68.182670,68.428358,245.688,13.436,88.353,141.447,2.427,256,1,0.555916
228,ramp,68.428407,68.674137,245.729,13.538,88.412,141.283,2.471,256,1,0.531956
229,ramp,68.674183,68.920362,246.179,13.795,88.405,141.512,2.441,256,1,0.603551
230,ramp,68.920408,69.166875,246.467,14.050,88.393,141.507,2.491,256,1,0.987244
231,ramp,69.166923,69.413001,246.079,13.722,88.420,141.486,2.425,256,1,0.636024
232,ramp,69.413049,69.659307,246.258,13.886,88.434,141.464,2.450,256,1,0.540859
233,ramp,69.659355,69.905758,246.403,13.861,88.436,141.602,2.479,256,1,0.815743
234,ramp,69.905806,70.152342,246.536,14.081,88.417,141.516,2.495,256,1,0.567714
235,ramp,70.152390,70.398772,246.382,14.043,88.390,141.481,2.441,256,1,0.536643
236,ramp,70.398820,70.644995,246.176,13.866,88.351,141.459,2.474,256,1,0.570294
237,ramp,70.645043,70.891090,246.047,13.702,88.458,141.407,2.451,256,1,0.570641
238,ramp,70.891139,71.137354,246.215,13.757,88.362,141.556,2.511,256,1,0.605079
239,ramp,71.137403,71.383686,246.283,13.888,88.504,141.420,2.443,256,1,0.582551
240,ramp,71.383738,71.630028,246.290,13.813,88.365,141.609,2.474,256,1,0.527531
241,ramp,71.630077,71.876358,246.281,13.849,88.407,141.546,2.453,256,1,0.511620
242,ramp,71.876406,72.122529,246.123,13.787,88.407,141.401,2.501,256,1,0.527666
243,ramp,72.122579,72.369003,246.424,13.979,88.440,141.437,2.543,256,1,0.516564
244,ramp,72.369054,72.615179,246.126,13.703,88.449,141.486,2.460,256,1,0.530298
245,ramp,72.615228,72.861836,246.608,14.078,88.486,141.591,2.426,256,1,0.858915
246,ramp,72.861885,73.107839,245.954,13.579,88.388,141.503,2.457,256,1,0.504978
247,ramp,73.107887,73.355320,247.433,14.811,88.561,141.572,2.462,256,1,0.642970
248,ramp,73.355369,73.601595,246.227,13.631,88.484,141.622,2.462,256,1,0.575388
249,ramp,73.601645,73.848519,246.874,14.527,88.455,141.427,2.438,256,1,0.526970
250,ramp,73.848565,74.094764,246.199,13.787,88.404,141.520,2.463,256,1,0.566642
251,ramp,74.094887,74.341161,246.274,13.865,88.346,141.577,2.455,256,1,0.553799
252,ramp,74.341209,74.587400,246.191,13.649,88.446,141.611,2.455,256,1,0.607525
253,ramp,74.587448,74.833470,246.021,13.569,88.457,141.537,2.430,256,1,0.623901
254,ramp,74.833517,75.080057,246.541,13.894,88.559,141.568,2.492,256,1,0.539893
255,ramp,75.080109,75.326502,246.393,14.079,88.376,141.437,2.473,256,1,0.493918
256,ramp,75.326551,75.573000,246.449,14.041,88.350,141.500,2.529,256,1,0.778949
257,ramp,75.573051,75.819487,246.437,13.765,88.504,141.680,2.461,256,1,0.717862
258,ramp,75.819535,76.065971,246.436,13.888,88.553,141.510,2.459,256,1,0.520538
259,ramp,76.066019,76.312257,246.239,13.792,88.420,141.548,2.451,256,1,0.598337
260,ramp,76.312309,76.558880,246.571,14.055,88.462,141.566,2.460,256,1,0.533508
261,ramp,76.558929,76.805501,246.572,14.105,88.413,141.532,2.494,256,1,0.470418
262,ramp,76.805550,77.052083,246.533,14.154,88.433,141.461,2.460,256,1,0.667675
263,ramp,77.052132,77.298987,246.855,14.324,88.499,141.510,2.495,256,1,0.567383
264,ramp,77.299036,77.545349,246.313,13.879,88.515,141.400,2.491,256,1,0.525218
265,ramp,77.545399,77.791686,246.287,13.706,88.500,141.560,2.492,256,1,0.466244
266,ramp,77.791741,78.038068,246.327,13.849,88.444,141.580,2.426,256,1,0.660063
267,ramp,78.038116,78.284489,246.373,13.943,88.387,141.533,2.483,256,1,0.606395
268,ramp,78.284538,78.532150,247.612,15.289,88.399,141.482,2.415,256,1,0.494274
269,ramp,78.532199,78.778635,246.436,13.959,88.417,141.556,2.478,256,1,0.520934
270,ramp,78.778681,79.025059,246.378,14.005,88.367,141.518,2.462,256,1,0.540170
271,ramp,79.025107,79.271341,246.234,13.747,88.472,141.505,2.484,256,1,0.549271
272,ramp,79.271389,79.518474,247.084,14.484,88.463,141.710,2.397,256,1,0.532339
273,ramp,79.518518,79.767160,248.642,16.221,88.401,141.552,2.442,256,1,0.569106
274,ramp,79.767209,80.014024,246.815,14.207,88.429,141.692,2.461,256,1,0.618854
275,ramp,80.014072,80.260225,246.154,13.680,88.434,141.542,2.472,256,1,0.491003
276,ramp,80.260273,80.506049,245.776,13.421,88.466,141.427,2.436,256,1,0.564049
277,ramp,80.506096,80.752480,246.384,13.947,88.413,141.578,2.420,256,1,0.499714
278,ramp,80.752527,80.998721,246.194,13.565,88.394,141.734,2.476,256,1,0.555087
279,ramp,80.998768,81.245527,246.759,14.314,88.438,141.531,2.451,256,1,0.461499
280,ramp,81.245573,81.492086,246.513,13.951,88.470,141.627,2.439,256,1,0.526369
281,ramp,81.492132,81.738072,245.939,13.645,88.342,141.485,2.442,256,1,0.472850
282,ramp,81.738118,81.984182,246.064,13.670,88.383,141.541,2.441,256,1,0.498518
283,ramp,81.984229,82.230859,246.630,14.185,88.445,141.531,2.441,256,1,0.532428
284,ramp,82.230907,82.477465,246.558,13.815,88.572,141.626,2.517,256,1,0.562795
285,ramp,82.477514,82.723875,246.361,13.869,88.406,141.607,2.454,256,1,0.513382
286,ramp,82.723922,82.969920,245.997,13.787,88.457,141.310,2.417,256,1,0.515644
287,ramp,82.969966,83.216486,246.520,13.955,88.460,141.606,2.473,256,1,0.474490
288,ramp,83.216535,83.462828,246.294,13.991,88.422,141.433,2.422,256,1,0.486974
289,ramp,83.462875,83.709036,246.161,13.661,88.523,141.492,2.460,256,1,0.556935
290,ramp,83.709083,83.955123,246.040,13.842,88.386,141.371,2.416,256,1,0.594555
291,ramp,83.955168,84.201507,246.339,13.882,88.394,141.554,2.481,256,1,0.498957
292,ramp,84.201556,84.448362,246.806,14.420,88.368,141.551,2.438,256,1,0.613814
293,ramp,84.448408,84.694560,246.152,13.836,88.393,141.432,2.467,256,1,0.558989
294,ramp,84.694605,84.941084,246.478,14.047,88.486,141.493,2.426,256,1,0.542989
295,ramp,84.941130,85.188353,247.223,14.867,88.359,141.510,2.461,256,1,0.486566
296,ramp,85.188398,85.434563,246.165,13.942,88.331,141.433,2.432,256,1,0.536595
297,ramp,85.434611,85.680778,246.167,13.618,88.485,141.527,2.508,256,1,0.544404
298,ramp,85.680827,85.926822,245.996,13.703,88.360,141.485,2.421,256,1,0.590554
299,ramp,85.926867,86.173372,246.505,14.110,88.464,141.496,2.409,256,1,0.696947
300,ramp,86.173417,86.419851,246.434,14.152,88.386,141.437,2.434,256,1,0.542551
301,ramp,86.419967,86.666242,246.275,13.888,88.444,141.518,2.395,256,1,0.519080
302,ramp,86.666286,86.912773,246.488,13.805,88.441,141.613,2.602,256,1,0.544065
303,ramp,86.912827,87.159458,246.631,13.850,88.391,141.511,2.849,256,1,0.502876
304,ramp,87.159532,87.406330,246.798,14.203,88.441,141.580,2.537,256,1,0.568341
305,ramp,87.406385,87.653685,247.300,15.021,88.349,141.466,2.437,256,1,0.475843
306,ramp,87.653734,87.900393,246.659,14.245,88.468,141.488,2.432,256,1,0.507921
