step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
91,ramp,52.535242,52.938148,402.906,171.224,88.405,140.777,2.469,256,1,0.567940
92,ramp,52.938204,53.336124,397.920,165.964,88.500,140.947,2.479,256,1,1.211583
93,ramp,53.336182,53.734238,398.057,166.071,88.514,140.960,2.480,256,1,0.625046
94,ramp,53.734296,54.122238,387.943,155.695,88.618,141.081,2.520,256,1,1.501847
95,ramp,54.122293,54.520024,397.731,165.750,88.541,140.890,2.518,256,1,1.181013
96,ramp,54.520081,54.923735,403.654,171.644,88.473,140.997,2.508,256,1,0.823512
97,ramp,54.923790,55.315405,391.615,159.665,88.558,140.875,2.488,256,1,0.781410
98,ramp,55.315459,55.710886,395.427,163.497,88.482,140.911,2.489,256,1,1.003832
99,ramp,55.710942,56.099703,388.761,156.552,88.660,141.016,2.505,256,1,1.089989
100,ramp,56.099759,56.496510,396.751,164.662,88.544,140.998,2.517,256,1,1.064608
101,ramp,56.496868,56.890643,393.775,161.828,88.590,140.766,2.556,256,1,0.644830
102,ramp,56.890700,57.285272,394.572,162.577,88.558,140.856,2.551,256,1,0.876908
103,ramp,57.285329,57.682985,397.656,165.507,88.622,140.966,2.530,256,1,0.824203
104,ramp,57.683040,58.074059,391.019,159.042,88.556,140.834,2.557,256,1,0.704111
105,ramp,58.074117,58.473065,398.947,166.851,88.519,141.029,2.517,256,1,0.997232
106,ramp,58.473121,58.863658,390.538,158.508,88.619,141.029,2.353,256,1,0.859892
107,ramp,58.863712,59.261920,398.208,166.037,88.566,141.045,2.531,256,1,0.580451
108,ramp,59.261976,59.659771,397.795,165.611,88.622,141.029,2.503,256,1,0.666227
109,ramp,59.659838,60.049827,389.990,158.073,88.508,140.887,2.490,256,1,0.662402
110,ramp,60.049881,60.441225,391.344,158.985,88.804,141.153,2.370,256,1,0.750736
111,ramp,60.441282,60.831473,390.191,158.068,88.524,141.227,2.342,256,1,0.924805
112,ramp,60.831526,61.223478,391.952,159.740,88.769,141.038,2.377,256,1,0.565316
113,ramp,61.223534,61.622811,399.277,167.306,88.606,140.973,2.363,256,1,1.129882
114,ramp,61.622864,62.015839,392.974,160.606,88.809,141.023,2.505,256,1,0.725335
115,ramp,62.015898,62.400296,384.398,152.278,88.526,141.036,2.527,256,1,1.139159
116,ramp,62.400351,62.789401,389.050,156.949,88.587,140.946,2.534,256,1,0.849811
117,ramp,62.789463,63.193220,403.758,171.663,88.694,141.001,2.366,256,1,0.812248
118,ramp,63.193276,63.574822,381.546,149.432,88.639,140.913,2.532,256,1,0.635954
119,ramp,63.574880,63.962140,387.261,154.968,88.657,141.077,2.529,256,1,0.811343
120,ramp,63.962198,64.351744,389.546,157.517,88.570,140.973,2.458,256,1,0.601225
121,ramp,64.351799,64.743415,391.615,159.457,88.650,141.004,2.476,256,1,1.197792
122,ramp,64.743467,65.135293,391.826,159.578,88.540,141.194,2.485,256,1,1.002050
123,ramp,65.135347,65.529444,394.097,161.961,88.480,141.060,2.567,256,1,0.692065
124,ramp,65.529502,65.920609,391.107,158.935,88.603,141.040,2.499,256,1,1.335195
125,ramp,65.920666,66.313412,392.746,160.555,88.608,141.056,2.497,256,1,0.506495
126,ramp,66.313470,66.708167,394.697,162.621,88.673,140.888,2.485,256,1,1.657673
127,ramp,66.708222,67.106333,398.111,165.894,88.539,141.127,2.518,256,1,1.394829
128,ramp,67.106393,67.500223,393.830,161.605,88.620,141.002,2.572,256,1,0.874160
129,ramp,67.500282,67.889838,389.556,157.510,88.655,140.895,2.466,256,1,0.688981
130,ramp,67.889893,68.278879,388.986,156.713,88.596,141.160,2.486,256,1,0.727135
131,ramp,68.278936,68.682378,403.443,171.137,88.581,141.147,2.546,256,1,0.632799
132,ramp,68.682435,69.079373,396.938,164.700,88.476,141.194,2.538,256,1,1.549291
133,ramp,69.079430,69.473601,394.171,161.863,88.574,141.173,2.533,256,1,0.850229
134,ramp,69.473658,69.868601,394.943,162.740,88.541,141.120,2.513,256,1,0.792261
135,ramp,69.868657,70.262846,394.189,161.915,88.609,141.138,2.497,256,1,0.996165
136,ramp,70.262903,70.654032,391.129,158.926,88.692,141.014,2.468,256,1,0.644628
137,ramp,70.654081,71.041652,387.571,157.446,88.556,141.229,0.289,256,1,2.167815
138,ramp,71.041706,71.436698,394.992,162.758,88.538,141.101,2.565,256,1,0.846954
139,ramp,71.436757,71.830324,393.567,161.364,88.537,141.156,2.480,256,1,1.116354
140,ramp,71.830377,72.221184,390.807,158.616,88.569,141.116,2.477,256,1,1.172257
141,ramp,72.221239,72.623852,402.613,170.377,88.664,141.006,2.537,256,1,0.676873
142,ramp,72.623912,73.013684,389.772,157.612,88.613,141.013,2.505,256,1,0.831445
143,ramp,73.013739,73.405902,392.163,160.162,88.526,140.928,2.516,256,1,0.712609
144,ramp,73.405957,73.791340,385.384,153.223,88.584,141.101,2.445,256,1,0.894389
145,ramp,73.791393,74.178043,386.650,154.482,88.583,141.067,2.490,256,1,1.034603
146,ramp,74.178100,74.577534,399.434,167.272,88.570,140.990,2.571,256,1,0.510363
147,ramp,74.577593,74.972641,395.048,162.640,88.609,141.269,2.500,256,1,2.009031
148,ramp,74.972699,75.363913,391.214,159.138,88.673,140.896,2.477,256,1,1.065008
149,ramp,75.363970,75.750264,386.293,154.275,88.552,140.888,2.549,256,1,0.751545
150,ramp,75.750321,76.143719,393.399,161.373,88.516,140.997,2.483,256,1,0.705558
151,ramp,76.143864,76.535672,391.809,159.556,88.658,141.009,2.551,256,1,1.131172
152,ramp,76.535730,76.929341,393.611,161.432,88.617,140.990,2.541,256,1,1.662517
153,ramp,76.929400,77.322752,393.352,161.235,88.627,140.976,2.482,256,1,0.878338
154,ramp,77.322807,77.717986,395.178,163.045,88.508,141.074,2.521,256,1,1.183895
155,ramp,77.718041,78.107538,389.498,157.411,88.543,141.007,2.507,256,1,0.909740
156,ramp,78.107595,78.502473,394.878,162.802,88.577,140.921,2.549,256,1,0.718099
157,ramp,78.502532,78.900802,398.270,166.321,88.512,141.040,2.367,256,1,1.786371
158,ramp,78.900858,79.290242,389.385,157.507,88.492,140.988,2.366,256,1,1.725334
159,ramp,79.290298,79.680131,389.834,157.803,88.566,141.060,2.376,256,1,1.247371
160,ramp,79.680185,80.075637,395.452,163.431,88.564,141.059,2.367,256,1,0.764141
161,ramp,80.075695,80.461600,385.906,153.921,88.676,140.897,2.380,256,1,0.403063
162,ramp,80.461657,80.854797,393.140,161.210,88.494,141.062,2.344,256,1,1.466191
163,ramp,80.854851,81.252107,397.256,165.164,88.574,141.130,2.357,256,1,1.917564
164,ramp,81.252162,81.639648,387.486,155.489,88.535,141.052,2.380,256,1,0.576028
165,ramp,81.639704,82.026394,386.690,154.821,88.474,140.997,2.367,256,1,1.289716
166,ramp,82.026449,82.425310,398.862,166.854,88.521,141.100,2.357,256,1,1.999304
167,ramp,82.425366,82.819700,394.334,162.539,88.546,140.845,2.374,256,1,0.609493
168,ramp,82.819754,83.211832,392.078,160.022,88.564,141.105,2.350,256,1,1.827649
169,ramp,83.211886,83.602612,390.727,158.830,88.573,140.954,2.341,256,1,0.754384
170,ramp,83.602665,83.985962,383.297,151.573,88.492,140.850,2.352,256,1,0.752264
171,ramp,83.986016,84.374850,388.834,156.783,88.595,141.061,2.362,256,1,1.121391
172,ramp,84.374911,84.760819,385.908,153.882,88.712,140.906,2.377,256,1,0.432367
173,ramp,84.760873,85.149391,388.517,156.440,88.642,140.938,2.467,256,1,0.751084
174,ramp,85.149443,85.542307,392.864,160.822,88.638,140.905,2.469,256,1,0.529775
175,ramp,85.542362,85.928316,385.954,153.924,88.662,140.872,2.466,256,1,0.637287
176,ramp,85.928373,86.314330,385.957,153.977,88.617,140.862,2.469,256,1,0.633749
177,ramp,86.314383,86.697968,383.585,151.793,88.563,140.719,2.481,256,1,0.652944
178,ramp,86.698023,87.082715,384.692,152.910,88.573,140.722,2.459,256,1,0.620871
179,ramp,87.082769,87.466820,384.051,152.053,88.650,140.867,2.452,256,1,0.810140
180,ramp,87.466874,87.849821,382.946,150.954,88.627,140.812,2.523,256,1,0.722724
181,ramp,87.849875,88.233172,383.297,151.323,88.678,140.798,2.468,256,1,0.671422
182,ramp,88.233227,88.634596,401.369,169.359,88.702,140.815,2.464,256,1,0.668876
183,ramp,88.634650,89.020776,386.126,154.125,88.706,140.783,2.483,256,1,0.653737
184,ramp,89.020833,89.406249,385.416,153.584,88.545,140.766,2.489,256,1,0.650709
185,ramp,89.406307,89.792163,385.856,153.632,88.845,140.842,2.503,256,1,0.810001
186,ramp,89.792222,90.178784,386.563,154.665,88.599,140.773,2.494,256,1,0.650542
187,ramp,90.178841,90.567606,388.765,156.680,88.744,140.773,2.536,256,1,0.678032
188,ramp,90.567662,90.952976,385.314,153.206,88.666,140.923,2.489,256,1,0.735264
189,ramp,90.953031,91.345203,392.172,160.035,88.684,140.901,2.521,256,1,0.565997
190,ramp,91.345261,91.736053,390.792,158.796,88.552,140.934,2.480,256,1,0.657605
191,ramp,91.736110,92.129599,393.489,161.443,88.658,140.864,2.492,256,1,0.697592
192,ramp,92.129654,92.516273,386.619,154.408,88.679,140.816,2.683,256,1,0.594540
193,ramp,92.516338,92.894803,378.465,146.505,88.708,140.845,2.374,256,1,0.696133
194,ramp,92.894857,93.291401,396.544,164.622,88.591,140.933,2.369,256,1,0.581501
195,ramp,93.291459,93.685990,394.532,162.698,88.654,140.788,2.362,256,1,0.680273
196,ramp,93.686044,94.076818,390.773,158.947,88.596,140.860,2.338,256,1,0.688287
197,ramp,94.076869,94.465292,388.422,156.560,88.596,140.856,2.379,256,1,0.649250
198,ramp,94.465349,94.861829,396.480,164.478,88.618,140.971,2.380,256,1,1.033878
199,ramp,94.861884,95.249027,387.142,155.247,88.723,140.794,2.349,256,1,0.743542
200,ramp,95.249080,95.633767,384.687,152.825,88.556,140.906,2.370,256,1,0.605524
201,ramp,95.633899,96.018618,384.719,153.006,88.542,140.779,2.358,256,1,0.663540
202,ramp,96.018675,96.405374,386.698,154.792,88.631,140.842,2.400,256,1,0.945044
203,ramp,96.405432,96.788417,382.985,151.228,88.578,140.784,2.361,256,1,0.577423
204,ramp,96.788474,97.179969,391.494,159.398,88.720,140.970,2.373,256,1,0.915097
205,ramp,97.180023,97.570092,390.069,158.177,88.603,140.915,2.343,256,1,0.639867
206,ramp,97.570145,97.959350,389.205,157.350,88.620,140.854,2.353,256,1,0.750740
207,ramp,97.959404,98.354202,394.798,162.972,88.560,140.861,2.374,256,1,0.736468
208,ramp,98.354258,98.747920,393.662,161.678,88.687,140.915,2.352,256,1,0.854458
209,ramp,98.747976,99.135762,387.786,155.944,88.643,140.799,2.370,256,1,0.792144
210,ramp,99.135825,99.524694,388.869,156.762,88.602,140.957,2.517,256,1,0.648047
211,ramp,99.524752,99.920189,395.437,163.511,88.528,140.838,2.529,256,1,0.720518
212,ramp,99.920247,100.304969,384.723,152.815,88.580,140.792,2.505,256,1,0.666191
213,ramp,100.305023,100.697626,392.603,160.526,88.715,140.817,2.514,256,1,0.671288
214,ramp,100.697684,101.084540,386.857,154.535,88.711,141.072,2.506,256,1,1.141189
215,ramp,101.084595,101.469599,385.004,153.077,88.619,140.858,2.420,256,1,0.775200
216,ramp,101.469655,101.860797,391.142,159.040,88.568,140.995,2.509,256,1,0.616370
217,ramp,101.860852,102.250254,389.402,157.451,88.524,140.772,2.624,256,1,0.635260
218,ramp,102.250311,102.640864,390.553,158.529,88.643,140.850,2.499,256,1,0.697119
219,ramp,102.640921,103.026771,385.849,153.668,88.662,140.977,2.512,256,1,0.646351
220,ramp,103.026828,103.415691,388.863,156.805,88.688,140.861,2.474,256,1,0.670937
221,ramp,103.415751,103.802093,386.342,154.158,88.802,140.876,2.473,256,1,0.674880
222,ramp,103.802148,104.190767,388.620,156.425,88.729,140.909,2.529,256,1,0.709171
223,ramp,104.190825,104.581815,390.990,158.849,88.822,140.912,2.378,256,1,0.725886
224,ramp,104.581869,104.973528,391.659,159.585,88.734,140.832,2.478,256,1,0.689465
225,ramp,104.973580,105.359806,386.225,154.055,88.670,140.964,2.507,256,1,0.693509
226,ramp,105.359873,105.736884,377.011,144.881,88.763,140.871,2.467,256,1,0.570314
227,ramp,105.736940,106.124752,387.812,155.744,88.680,140.901,2.458,256,1,0.626600
228,ramp,106.124807,106.516527,391.720,159.615,88.628,140.977,2.470,256,1,0.651623
229,ramp,106.516581,106.898193,381.612,149.673,88.634,140.801,2.472,256,1,0.593326
230,ramp,106.898245,107.284935,386.689,154.567,88.568,141.017,2.509,256,1,0.786186
231,ramp,107.284990,107.673670,388.680,156.429,88.590,141.150,2.481,256,1,1.145086
232,ramp,107.673722,108.058037,384.314,152.019,88.720,141.032,2.513,256,1,0.555324
233,ramp,108.058096,108.450047,391.950,159.582,88.751,141.043,2.544,256,1,0.602749
234,ramp,108.450103,108.835434,385.331,153.032,88.684,141.121,2.467,256,1,1.005881
235,ramp,108.835508,109.216433,380.925,148.702,88.646,141.083,2.462,256,1,0.696605
236,ramp,109.216488,109.603595,387.107,155.173,88.626,140.798,2.479,256,1,0.655539
237,ramp,109.603650,109.986610,382.960,150.685,88.753,141.004,2.487,256,1,0.669458
238,ramp,109.986665,110.372011,385.347,153.023,88.719,141.080,2.494,256,1,1.002637
239,ramp,110.372067,110.760153,388.085,155.863,88.673,141.029,2.489,256,1,0.792495
240,ramp,110.760209,111.147827,387.618,155.348,88.708,141.044,2.482,256,1,0.825004
241,ramp,111.147882,111.527872,379.990,147.606,88.831,141.048,2.473,256,1,0.754639
242,ramp,111.527929,111.919493,391.563,159.558,88.621,140.871,2.482,256,1,0.719543
243,ramp,111.919550,112.295863,376.313,144.153,88.688,140.920,2.521,256,1,0.784078
244,ramp,112.295925,112.686572,390.646,158.508,88.636,141.007,2.463,256,1,0.597722
245,ramp,112.686627,113.072257,385.630,153.325,88.728,141.076,2.471,256,1,0.830484
246,ramp,113.072311,113.458464,386.153,154.022,88.591,140.997,2.511,256,1,0.659283
247,ramp,113.458522,113.841129,382.607,150.505,88.625,140.995,2.452,256,1,0.602507
248,ramp,113.841183,114.223639,382.457,150.395,88.556,140.984,2.491,256,1,0.692777
249,ramp,114.223694,114.613919,390.225,157.882,88.691,141.102,2.520,256,1,0.751117
250,ramp,114.613974,114.992377,378.403,146.299,88.622,140.988,2.464,256,1,0.524160
251,ramp,114.992505,115.379235,386.730,154.361,88.692,141.105,2.538,256,1,0.943097
252,ramp,115.379293,115.765143,385.850,153.405,88.802,141.128,2.483,256,1,0.584497
253,ramp,115.765201,116.153130,387.929,155.744,88.637,141.051,2.467,256,1,0.761776
254,ramp,116.153186,116.541414,388.228,155.900,88.641,141.181,2.477,256,1,0.756691
255,ramp,116.541470,116.924817,383.347,151.010,88.658,141.195,2.455,256,1,0.907455
256,ramp,116.924872,117.307968,383.096,150.744,88.643,141.156,2.523,256,1,0.775674
257,ramp,117.308026,117.690517,382.491,150.384,88.607,141.002,2.469,256,1,0.756102
258,ramp,117.690572,118.076728,386.156,153.844,88.712,141.075,2.494,256,1,0.761095
259,ramp,118.076786,118.463053,386.267,153.758,88.778,141.152,2.550,256,1,0.751498
260,ramp,118.463110,118.845832,382.721,150.624,88.553,141.027,2.486,256,1,0.682623
261,ramp,118.845887,119.236247,390.359,158.189,88.636,141.043,2.460,256,1,0.786804
262,ramp,119.236302,119.618779,382.477,150.243,88.651,141.037,2.514,256,1,0.705509
263,ramp,119.618836,120.003578,384.742,152.443,88.708,141.041,2.521,256,1,0.830559
264,ramp,120.003635,120.399567,395.931,163.471,88.797,141.104,2.529,256,1,0.794333
265,ramp,120.399622,120.778769,379.146,146.938,88.650,141.006,2.523,256,1,0.702435
266,ramp,120.778824,121.161367,382.544,150.170,88.739,141.057,2.548,256,1,0.691534
267,ramp,121.161427,121.542335,380.908,148.472,88.820,141.059,2.527,256,1,0.612881
268,ramp,121.542390,121.931476,389.086,156.851,88.689,141.034,2.483,256,1,0.761384
269,ramp,121.931532,122.318874,387.341,155.050,88.710,141.007,2.544,256,1,0.722252
270,ramp,122.318934,122.706774,387.840,155.631,88.679,141.028,2.472,256,1,0.937747
271,ramp,122.706830,123.091704,384.874,152.543,88.696,141.122,2.483,256,1,0.639882
272,ramp,123.091759,123.475826,384.067,151.787,88.639,141.126,2.485,256,1,0.631899
273,ramp,123.475882,123.857221,381.339,148.916,88.708,141.154,2.529,256,1,0.605559
274,ramp,123.857277,124.255988,398.712,166.222,88.734,141.206,2.518,256,1,0.618027
275,ramp,124.256048,124.650126,394.078,161.387,88.907,141.194,2.560,256,1,1.072613
276,ramp,124.650184,125.045594,395.410,162.940,88.651,141.242,2.548,256,1,0.874108
277,ramp,125.045649,125.429628,383.978,151.663,88.691,141.033,2.560,256,1,0.561505
278,ramp,125.429684,125.814283,384.600,152.161,88.776,141.102,2.530,256,1,0.540573
279,ramp,125.814340,126.202249,387.910,155.282,88.763,141.320,2.511,256,1,0.940164
280,ramp,126.202306,126.592033,389.727,157.142,88.755,141.246,2.551,256,1,0.836059
281,ramp,126.592091,126.972685,380.594,148.427,88.616,141.018,2.504,256,1,0.619324
282,ramp,126.972738,127.361550,388.811,156.335,88.794,141.139,2.513,256,1,0.636267
283,ramp,127.361603,127.744664,383.062,150.670,88.762,141.103,2.497,256,1,0.698679
284,ramp,127.744721,128.130213,385.492,153.259,88.631,141.055,2.518,256,1,0.629134
285,ramp,128.130268,128.514253,383.985,151.722,88.585,141.099,2.549,256,1,0.663038
286,ramp,128.514310,128.901211,386.901,154.440,88.777,141.153,2.501,256,1,0.700982
287,ramp,128.901266,129.284933,383.668,151.445,88.622,141.076,2.497,256,1,0.743560
288,ramp,129.284989,129.674757,389.769,157.399,88.677,141.150,2.513,256,1,0.742972
289,ramp,129.674811,130.056866,382.055,149.744,88.613,141.159,2.510,256,1,0.747576
290,ramp,130.056921,130.440682,383.761,151.480,88.722,140.988,2.540,256,1,0.628567
291,ramp,130.440739,130.828038,387.299,154.828,88.769,141.138,2.533,256,1,0.660478
292,ramp,130.828097,131.205042,376.945,144.586,88.673,141.131,2.525,256,1,0.704612
293,ramp,131.205096,131.588601,383.505,151.332,88.612,141.029,2.502,256,1,0.547470
294,ramp,131.588654,131.973946,385.292,152.835,88.655,141.045,2.725,256,1,0.799014
295,ramp,131.974003,132.356574,382.572,150.212,88.795,141.057,2.476,256,1,0.705538
296,ramp,132.356625,132.743054,386.428,154.016,88.776,141.118,2.489,256,1,0.767079
297,ramp,132.743107,133.128149,385.042,152.824,88.581,141.117,2.491,256,1,0.664566
298,ramp,133.128207,133.507666,379.459,147.108,88.845,140.959,2.517,256,1,0.654429
299,ramp,133.507723,133.889997,382.273,149.839,88.749,141.139,2.515,256,1,0.784066
300,ramp,133.890054,134.277158,387.103,154.693,88.718,141.107,2.555,256,1,0.637226
301,ramp,134.277289,134.663087,385.798,153.314,88.594,141.324,2.532,256,1,0.730028
302,ramp,134.663143,135.050891,387.748,155.295,88.712,141.184,2.527,256,1,0.735944
303,ramp,135.050946,135.433628,382.682,150.360,88.702,141.071,2.519,256,1,0.619630
304,ramp,135.433684,135.823684,389.999,157.543,88.739,141.177,2.512,256,1,0.768229
305,ramp,135.823739,136.208019,384.280,151.881,88.706,141.194,2.469,256,1,0.752301
306,ramp,136.208077,136.593223,385.146,152.710,88.727,141.167,2.514,256,1,0.764402
