slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,1,9373,0.069735,33.127708,33.058,283.5,1536
TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,0,1,11520,33.287822,74.449256,41.161,279.9,1536
TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,0,1,7989,74.589921,103.120934,28.531,280.0,1536
TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,0,1,26624,103.347163,197.360250,94.013,283.2,1536
TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,0,1,11161,197.646211,238.429594,40.783,273.7,1536
TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,0,1,19432,238.638999,308.382294,69.743,278.6,1536
TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,0,1,4797,308.585558,325.905439,17.320,277.0,1536
TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,0,1,6253,325.980367,348.462370,22.482,278.1,1536
TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,0,1,6044,348.547615,370.531194,21.984,274.9,1536
TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,0,1,2177,370.584234,378.668033,8.084,269.3,1536
TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,0,1,3413,378.701455,391.142328,12.441,274.3,1536
TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,0,1,4311,391.187636,406.781505,15.594,276.5,1536
TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,0,1,2205,406.832550,414.681702,7.849,280.9,1536
TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,0,1,1988,414.708340,421.920524,7.212,275.6,1536
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,0,1,3734,421.954733,435.367736,13.413,278.4,1536
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,0,1,1606,435.403233,441.224650,5.821,275.9,1536
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,0,1,2024,441.249632,448.527592,7.278,278.1,1536
TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,0,1,4478,448.565028,465.015462,16.450,272.2,1536
TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,0,1,10735,465.093566,503.770462,38.677,277.6,1536
TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,0,1,6236,503.889810,525.969081,22.079,282.4,1536
TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,1,18572,526.091007,592.766209,66.675,278.5,1536
TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,0,1,8980,592.963889,625.988456,33.025,271.9,1536
