step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.110442,1.418353,1307.911,19.524,1288.275,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
1,ramp,1.430921,2.297224,866.303,1.761,864.455,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
2,ramp,2.309113,3.176169,867.056,1.760,865.219,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
3,ramp,3.188427,4.056356,867.929,1.759,866.092,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
4,ramp,4.068100,4.937460,869.360,1.764,867.518,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
5,ramp,4.949291,5.819320,870.029,1.763,868.196,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
6,ramp,5.831072,6.701939,870.867,1.756,869.043,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
7,ramp,6.713692,7.586206,872.514,1.762,870.680,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
8,ramp,7.598224,8.469475,871.251,1.764,869.411,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
9,ramp,8.481074,9.354227,873.153,1.754,871.323,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
10,steady,9.365850,10.239451,873.601,1.755,871.776,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
11,steady,10.251408,11.126023,874.615,1.759,872.784,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
12,steady,11.138162,12.012906,874.744,1.761,872.906,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
13,steady,12.024977,12.900653,875.676,1.762,873.836,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
14,steady,12.912668,13.789090,876.422,1.760,874.593,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
15,steady,13.800688,14.677646,876.958,1.764,875.123,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
16,steady,14.690763,15.568580,877.817,1.767,875.979,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
17,steady,15.580425,16.459155,878.730,1.756,876.901,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
18,steady,16.471369,17.347413,876.045,1.768,874.205,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
19,steady,17.359355,18.231910,872.555,1.762,870.727,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
20,steady,18.243569,19.115671,872.102,1.764,870.266,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
21,steady,19.127659,20.000051,872.392,1.764,870.549,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
22,steady,20.012136,20.884540,872.403,1.769,870.556,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
23,steady,20.896422,21.769815,873.392,1.757,871.568,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
24,steady,21.782154,22.657294,875.140,1.758,873.313,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
25,steady,22.669088,23.545541,876.453,1.762,874.619,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
26,steady,23.557413,24.433101,875.688,1.763,873.856,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
27,steady,24.445543,25.321499,875.957,1.758,874.129,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
28,steady,25.333448,26.210708,877.260,1.764,875.423,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
29,steady,26.222911,27.100172,877.262,1.776,875.399,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
30,steady,27.113730,27.992579,878.849,1.760,877.013,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
31,steady,28.004412,28.884681,880.269,1.762,878.418,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
32,steady,28.908819,29.788599,879.780,1.799,877.886,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
33,steady,29.800456,30.681638,881.182,1.763,879.350,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
34,steady,30.693744,31.574651,880.907,1.758,879.083,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
35,steady,31.586540,32.460458,873.918,1.772,872.083,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,1
