worker_id,time_since_start_s,file_idx_in_corpus,file_size_bytes,load_latency_ms,pattern,dtype_inferred
0,309.586739,235,52429037,1525.639,sequential,float16
0,333.428947,245,52429037,2606.184,sequential,float16
0,351.947191,255,52429037,2702.347,sequential,float16
0,371.522635,265,52429037,940.026,sequential,float16
0,387.703124,275,52429037,674.543,sequential,float16
0,398.542987,285,52429037,2596.624,sequential,float16
0,413.639835,295,52429037,916.069,sequential,float16
0,437.418207,305,52429037,3521.021,sequential,float16
0,459.007543,315,52429037,999.102,sequential,float16
0,466.643861,325,52429037,528.103,sequential,float16
0,484.073424,335,52429037,1824.589,sequential,float16
0,495.328272,345,52429037,1349.462,sequential,float16
0,506.820587,355,52429037,1030.886,sequential,float16
0,512.859870,365,52429037,516.309,sequential,float16
0,523.507275,375,52429037,461.738,sequential,float16
0,536.897880,385,52429037,1037.069,sequential,float16
0,555.339678,395,52429037,1909.916,sequential,float16
0,566.348792,405,52429037,1421.681,sequential,float16
0,585.773344,415,52429037,1981.155,sequential,float16
0,605.331027,425,52429037,1368.631,sequential,float16
0,614.970549,435,52429037,507.781,sequential,float16
0,630.585073,445,52429037,2067.127,sequential,float16
0,651.947961,455,52429037,2184.564,sequential,float16
0,669.824757,465,52429037,1232.840,sequential,float16
0,690.236248,475,52429037,884.527,sequential,float16
0,705.836404,485,52429037,853.607,sequential,float16
0,722.983106,495,52429037,1124.578,sequential,float16
0,740.548758,505,52429037,2868.850,sequential,float16
0,753.831494,515,52429037,512.839,sequential,float16
0,763.404841,525,52429037,576.525,sequential,float16
0,776.817933,535,52429037,1689.865,sequential,float16
0,794.191751,545,52429037,2047.837,sequential,float16
0,805.230577,555,52429037,473.508,sequential,float16
0,821.571155,565,52429037,2249.916,sequential,float16
0,842.579811,575,52429037,1823.726,sequential,float16
0,849.986402,585,52429037,499.221,sequential,float16
0,864.388736,595,52429037,1730.040,sequential,float16
0,885.883389,605,52429037,2562.576,sequential,float16
1,320.604367,263,52429037,1275.711,sequential,float16
1,331.967753,273,52429037,2493.731,sequential,float16
1,341.303244,283,52429037,839.777,sequential,float16
1,351.642801,293,52429037,1119.273,sequential,float16
1,363.777819,303,52429037,458.388,sequential,float16
1,380.469172,313,52429037,3120.004,sequential,float16
1,400.038354,323,52429037,1895.011,sequential,float16
1,419.833954,333,52429037,2869.996,sequential,float16
1,447.216631,343,52429037,3189.584,sequential,float16
1,465.757152,353,52429037,498.659,sequential,float16
1,479.621527,363,52429037,1820.998,sequential,float16
1,488.494431,373,52429037,567.998,sequential,float16
1,497.407714,383,52429037,518.634,sequential,float16
