worker_id,time_since_start_s,file_idx_in_corpus,file_size_bytes,load_latency_ms,pattern,dtype_inferred
0,312.412566,1430,52429037,3686.762,batched-shuffled,float16
0,326.811942,8503,52429037,2609.646,batched-shuffled,float16
0,343.898210,871,52429037,1132.643,batched-shuffled,float16
0,355.813435,6033,52429037,2597.584,batched-shuffled,float16
0,371.557226,9454,52429037,1487.595,batched-shuffled,float16
0,385.587122,2518,52429037,1256.986,batched-shuffled,float16
0,395.176611,2598,52429037,1248.352,batched-shuffled,float16
0,401.593692,7304,52429037,1781.279,batched-shuffled,float16
0,414.394763,1621,52429037,445.833,batched-shuffled,float16
0,419.767865,1252,52429037,700.405,batched-shuffled,float16
0,432.573503,4362,52429037,1549.618,batched-shuffled,float16
0,448.854160,4122,52429037,1773.899,batched-shuffled,float16
0,463.473354,544,52429037,835.859,batched-shuffled,float16
0,479.798883,4548,52429037,1839.853,batched-shuffled,float16
0,498.878131,235,52429037,1336.661,batched-shuffled,float16
0,516.534317,7751,52429037,509.779,batched-shuffled,float16
0,531.393516,5181,52429037,3342.502,batched-shuffled,float16
0,541.707416,4217,52429037,484.438,batched-shuffled,float16
0,554.877808,2544,52429037,1087.494,batched-shuffled,float16
0,570.198947,1649,52429037,875.003,batched-shuffled,float16
0,591.047907,1570,52429037,1334.364,batched-shuffled,float16
0,601.348430,2025,52429037,537.686,batched-shuffled,float16
0,613.987697,9657,52429037,2996.679,batched-shuffled,float16
0,624.739384,3248,52429037,1703.997,batched-shuffled,float16
0,647.047885,855,52429037,3176.321,batched-shuffled,float16
0,660.707792,5504,52429037,2001.400,batched-shuffled,float16
0,674.455085,1854,52429037,826.012,batched-shuffled,float16
0,689.023971,3066,52429037,2380.189,batched-shuffled,float16
0,702.873043,3567,52429037,454.553,batched-shuffled,float16
0,711.147476,917,52429037,1997.767,batched-shuffled,float16
0,733.959793,4321,52429037,2723.681,batched-shuffled,float16
0,740.482437,7588,52429037,522.317,batched-shuffled,float16
0,760.727616,4998,52429037,2846.025,batched-shuffled,float16
0,775.105888,9376,52429037,975.374,batched-shuffled,float16
0,793.207543,4418,52429037,869.804,batched-shuffled,float16
0,809.334310,3047,52429037,1046.814,batched-shuffled,float16
0,816.104861,469,52429037,557.786,batched-shuffled,float16
0,833.968364,7200,52429037,955.673,batched-shuffled,float16
0,848.855990,5141,52429037,446.270,batched-shuffled,float16
0,855.439071,2688,52429037,452.923,batched-shuffled,float16
0,865.857497,3493,52429037,503.368,batched-shuffled,float16
0,878.938125,51,52429037,2043.650,batched-shuffled,float16
0,895.509486,5048,52429037,1127.180,batched-shuffled,float16
1,310.020535,4533,52429037,627.410,batched-shuffled,float16
1,321.145899,5803,52429037,1222.326,batched-shuffled,float16
1,335.749956,5820,52429037,771.524,batched-shuffled,float16
1,354.034922,7404,52429037,1100.100,batched-shuffled,float16
1,365.010732,7966,52429037,453.496,batched-shuffled,float16
1,373.974052,9774,52429037,2001.348,batched-shuffled,float16
1,388.550492,95,52429037,2683.410,batched-shuffled,float16
1,405.903397,6583,52429037,2528.718,batched-shuffled,float16
1,417.003524,2758,52429037,723.749,batched-shuffled,float16
1,434.743300,7102,52429037,1934.505,batched-shuffled,float16
1,448.304381,1996,52429037,1634.032,batched-shuffled,float16
1,468.904156,6449,52429037,1466.138,batched-shuffled,float16
1,481.588523,6613,52429037,661.974,batched-shuffled,float16
1,493.467721,5817,52429037,1570.779,batched-shuffled,float16
1,514.347156,9786,52429037,643.045,batched-shuffled,float16
1,524.933895,2256,52429037,1559.510,batched-shuffled,float16
1,540.387056,4914,52429037,586.157,batched-shuffled,float16
1,554.324555,6103,52429037,509.008,batched-shuffled,float16
1,567.823905,3413,52429037,1189.287,batched-shuffled,float16
1,578.904879,1484,52429037,1140.578,batched-shuffled,float16
1,595.276673,689,52429037,1587.328,batched-shuffled,float16
1,608.379567,3171,52429037,499.734,batched-shuffled,float16
1,620.303193,5019,52429037,1906.084,batched-shuffled,float16
1,633.271985,1192,52429037,1840.257,batched-shuffled,float16
1,649.905956,6482,52429037,1395.905,batched-shuffled,float16
1,662.633956,7681,52429037,2028.700,batched-shuffled,float16
1,680.121254,2221,52429037,1860.283,batched-shuffled,float16
1,690.304034,6777,52429037,1060.448,batched-shuffled,float16
1,703.127036,8023,52429037,1091.210,batched-shuffled,float16
1,722.373199,627,52429037,2444.137,batched-shuffled,float16
1,735.823577,4628,52429037,3224.657,batched-shuffled,float16
1,752.226666,7685,52429037,1693.617,batched-shuffled,float16
1,762.391895,6088,52429037,1617.921,batched-shuffled,float16
1,775.133175,9643,52429037,1601.555,batched-shuffled,float16
1,792.548054,531,52429037,758.132,batched-shuffled,float16
1,805.438078,3518,52429037,493.165,batched-shuffled,float16
1,815.802243,3420,52429037,483.697,batched-shuffled,float16
1,824.458844,4066,52429037,532.455,batched-shuffled,float16
1,835.324932,4647,52429037,1789.569,batched-shuffled,float16
1,845.326742,9947,52429037,498.949,batched-shuffled,float16
1,861.233428,6659,52429037,1665.023,batched-shuffled,float16
1,874.027942,8558,52429037,513.884,batched-shuffled,float16
1,884.444486,7530,52429037,1222.361,batched-shuffled,float16
1,896.774737,5370,52429037,439.916,batched-shuffled,float16
2,312.921345,6482,52429037,1349.769,batched-shuffled,float16
2,320.410100,8296,52429037,562.158,batched-shuffled,float16
2,325.823926,2689,52429037,506.574,batched-shuffled,float16
2,342.619349,1447,52429037,714.455,batched-shuffled,float16
2,362.403038,3150,52429037,2548.550,batched-shuffled,float16
2,371.519715,5209,52429037,486.686,batched-shuffled,float16
2,382.193343,7455,52429037,494.608,batched-shuffled,float16
2,389.843699,6873,52429037,437.467,batched-shuffled,float16
2,397.960904,9421,52429037,500.165,batched-shuffled,float16
2,411.485664,6478,52429037,1810.246,batched-shuffled,float16
2,424.726968,6989,52429037,968.210,batched-shuffled,float16
2,442.604722,7508,52429037,2108.058,batched-shuffled,float16
2,456.882789,9958,52429037,486.462,batched-shuffled,float16
