slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
24,TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,1,768.809012,5213,256,27.255,20096.338,0.645,933.479,21057.717,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.tiff,3768063
25,TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,0,1,789.866942,13502,256,52.848,48961.078,1.110,3004.091,52019.126,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8.tiff,9213851
26,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,0,1,841.886297,10086,256,44.450,36352.240,0.771,1685.907,38083.368,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.tiff,6214979
27,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,1,879.970125,22889,256,90.272,83761.244,1.920,3004.894,86858.330,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.tiff,12944224
28,TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,1,966.828683,25271,256,110.355,96830.311,2.197,2552.290,99495.154,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.tiff,13788513
29,TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,0,1,1066.324060,14377,256,60.028,54099.257,1.262,2486.810,56647.358,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70.tiff,8778928
30,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,0,1,1122.971656,5319,256,24.783,20557.630,0.678,2233.639,22816.730,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.tiff,5453174
31,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,0,1,1145.788598,7912,256,37.322,28918.827,0.818,1874.292,30831.258,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788.tiff,6407284
32,TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,1,1176.620064,12548,256,48.585,45270.136,0.971,1849.967,47169.660,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.tiff,9211750
33,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,0,1,1223.789951,13459,256,58.215,48749.247,1.141,2331.072,51139.674,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.tiff,10092609
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1274.929847,9195,256,39.600,34680.026,0.737,1041.250,35761.613,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.tiff,6225258
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1310.691685,12354,256,50.934,45973.407,1.000,1294.689,47320.029,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.tiff,8899115
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1358.011934,5410,256,22.265,20018.663,0.585,617.732,20659.245,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.tiff,3657581
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1378.671395,8616,256,37.775,32822.725,0.729,1272.778,34134.007,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.tiff,5888525
