step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
984,steady,441.951844,442.382468,430.624,165.240,90.476,172.467,2.409,256,4,0.641164
985,steady,442.382531,442.818301,435.770,167.325,90.466,175.514,2.434,256,4,0.672101
986,steady,442.818365,443.252884,434.519,176.279,90.807,165.075,2.327,256,4,0.501693
987,steady,443.252949,443.683066,430.117,174.433,90.745,162.447,2.460,256,4,0.570928
988,steady,443.683131,444.118962,435.831,169.927,90.692,172.765,2.416,256,4,0.582335
989,steady,444.119037,444.553457,434.421,179.941,90.680,161.443,2.325,256,4,1.323339
990,steady,444.553522,444.991790,438.268,171.245,90.644,173.890,2.459,256,4,0.968763
991,steady,444.991857,445.421183,429.326,172.731,90.386,163.865,2.313,256,4,0.793543
992,steady,445.421246,445.856907,435.661,181.085,90.642,161.567,2.335,256,4,0.486887
993,steady,445.856972,446.293127,436.155,175.395,90.602,167.680,2.444,256,4,0.549687
994,steady,446.293193,446.729459,436.266,180.354,90.676,162.684,2.520,256,4,0.617158
995,steady,446.729527,447.171557,442.030,176.528,90.717,172.445,2.307,256,4,0.387819
996,steady,447.171626,447.602551,430.926,176.681,90.630,161.054,2.530,256,4,0.660044
997,steady,447.602622,448.031738,429.117,172.649,90.732,163.275,2.431,256,4,0.695675
998,steady,448.031802,448.465846,434.044,179.601,90.508,161.463,2.441,256,4,0.578613
999,steady,448.465907,448.901342,435.435,172.616,90.684,169.653,2.450,256,4,0.537524
1000,steady,448.901407,449.334146,432.739,176.957,90.840,162.492,2.420,256,4,0.623364
1001,steady,449.334282,449.769696,435.414,180.866,90.639,161.462,2.413,256,4,0.686606
1002,steady,449.769762,450.205727,435.965,181.186,90.637,161.663,2.449,256,4,0.901150
1003,steady,450.205791,450.642835,437.045,182.739,90.664,161.164,2.447,256,4,0.750429
1004,steady,450.642899,451.094821,451.922,196.330,90.716,162.396,2.448,256,4,0.687360
1005,steady,451.094886,451.531410,436.524,171.872,90.724,171.474,2.422,256,4,0.396949
1006,steady,451.531475,451.966169,434.694,180.411,90.494,161.303,2.455,256,4,0.590419
1007,steady,451.966235,452.394585,428.350,173.668,90.571,161.658,2.424,256,4,0.457123
1008,steady,452.394650,452.825634,430.984,173.499,90.558,164.451,2.445,256,4,0.618500
1009,steady,452.825700,453.260109,434.409,174.046,90.557,167.459,2.316,256,4,0.847193
1010,steady,453.260175,453.695592,435.417,179.541,90.914,162.265,2.666,256,4,0.556087
1011,steady,453.695667,454.128021,432.353,178.293,90.609,161.121,2.297,256,4,0.546666
1012,steady,454.128108,454.573123,445.015,184.420,90.895,167.210,2.458,256,4,0.690611
1013,steady,454.573192,455.014761,441.569,187.378,90.777,160.932,2.450,256,4,0.330021
1014,steady,455.014827,455.456245,441.418,186.642,90.500,161.825,2.420,256,4,0.323875
1015,steady,455.456309,455.905575,449.266,191.273,90.641,164.772,2.549,256,4,0.568484
1016,steady,455.905642,456.339334,433.692,171.226,90.748,169.360,2.328,256,4,0.637463
1017,steady,456.339401,456.775715,436.314,181.865,90.658,161.296,2.458,256,4,0.745747
1018,steady,456.775781,457.223615,447.833,192.861,90.708,161.771,2.464,256,4,0.742576
1019,steady,457.223681,457.659947,436.266,168.826,90.559,174.398,2.451,256,4,0.394964
1020,steady,457.660013,458.090729,430.716,175.785,90.617,161.843,2.442,256,4,0.734967
1021,steady,458.090792,458.523002,432.210,177.898,90.686,161.169,2.428,256,4,0.584021
1022,steady,458.523067,458.962509,439.442,166.531,90.669,179.763,2.449,256,4,0.475836
1023,steady,458.962576,459.390782,428.206,173.746,90.697,161.321,2.412,256,4,0.414971
1024,steady,459.390847,459.819472,428.625,173.941,90.595,161.618,2.439,256,4,0.576063
1025,steady,459.819538,460.251817,432.279,174.434,90.612,164.893,2.309,256,4,0.802526
1026,steady,460.251879,460.685072,433.193,174.172,90.579,165.985,2.427,256,4,0.618194
1027,steady,460.685134,461.121029,435.895,181.643,90.738,161.056,2.429,256,4,0.862508
1028,steady,461.121093,461.556948,435.856,181.272,90.861,161.204,2.489,256,4,0.623359
1029,steady,461.557017,462.004192,447.175,178.357,90.637,175.675,2.471,256,4,0.563557
1030,steady,462.004257,462.436190,431.933,177.281,90.621,161.584,2.418,256,4,0.518776
1031,steady,462.436258,462.871366,435.109,165.674,90.540,176.399,2.464,256,4,0.841925
1032,steady,462.871434,463.302959,431.526,177.218,90.737,161.194,2.347,256,4,0.608986
1033,steady,463.303037,463.738144,435.107,180.169,90.870,161.470,2.566,256,4,0.423778
1034,steady,463.738219,464.178094,439.876,178.729,90.691,167.964,2.461,256,4,0.535843
1035,steady,464.178158,464.623440,445.282,173.636,90.485,178.621,2.510,256,4,0.689337
1036,steady,464.623509,465.062095,438.585,183.417,90.763,161.935,2.437,256,4,0.544749
1037,steady,465.062160,465.492801,430.641,175.188,90.656,162.450,2.317,256,4,0.667796
1038,steady,465.492866,465.928491,435.625,180.139,90.574,162.425,2.457,256,4,0.668098
1039,steady,465.928557,466.367584,439.026,183.901,90.619,162.007,2.438,256,4,0.576904
1040,steady,466.367712,466.805578,437.866,177.233,90.810,167.322,2.429,256,4,0.757708
1041,steady,466.805643,467.247340,441.697,177.254,90.483,171.474,2.455,256,4,0.718066
1042,steady,467.247412,467.686026,438.614,177.787,90.536,167.829,2.429,256,4,0.581051
1043,steady,467.686092,468.117014,430.922,171.130,90.744,166.583,2.433,256,4,0.512565
1044,steady,468.117080,468.564778,447.698,193.123,90.499,161.729,2.316,256,4,0.627500
1045,steady,468.564843,468.999820,434.977,179.800,90.674,161.619,2.852,256,4,0.580470
1046,steady,468.999900,469.439321,439.420,171.104,90.893,175.073,2.316,256,4,0.683731
1047,steady,469.439387,469.879896,440.509,173.471,90.563,174.113,2.331,256,4,0.599955
1048,steady,469.879961,470.320305,440.344,174.034,90.505,173.348,2.426,256,4,0.680997
1049,steady,470.320371,470.753152,432.781,178.270,90.733,161.300,2.448,256,4,0.607698
1050,steady,470.753214,471.183916,430.702,176.162,90.691,161.403,2.416,256,4,0.528029
1051,steady,471.184342,471.617152,432.810,162.911,90.594,176.785,2.483,256,4,0.747218
1052,steady,471.617219,472.048602,431.382,176.228,90.747,161.935,2.440,256,4,0.486071
1053,steady,472.048665,472.479455,430.791,175.921,90.547,161.881,2.410,256,4,0.472363
1054,steady,472.479524,472.918382,438.858,168.635,90.413,177.306,2.474,256,4,0.727532
1055,steady,472.918447,473.351425,432.978,163.985,90.545,176.013,2.405,256,4,0.509442
1056,steady,473.351489,473.781239,429.750,175.196,90.672,161.397,2.454,256,4,0.374687
1057,steady,473.781303,474.214362,433.060,178.561,90.723,161.326,2.421,256,4,0.537909
1058,steady,474.214426,474.655002,440.575,186.024,90.614,161.415,2.491,256,4,0.633548
1059,steady,474.655067,475.097581,442.513,188.108,90.673,161.289,2.409,256,4,0.524760
1060,steady,475.097644,475.529447,431.803,170.545,90.585,168.328,2.314,256,4,0.609719
1061,steady,475.529510,475.966967,437.456,168.748,90.663,175.594,2.420,256,4,0.630104
1062,steady,475.967042,476.410833,443.791,171.931,90.799,178.507,2.520,256,4,0.445222
1063,steady,476.410904,476.857109,446.205,171.097,91.250,181.267,2.559,256,4,0.538625
1064,steady,476.857178,477.297160,439.982,184.301,90.708,162.494,2.446,256,4,0.452194
1065,steady,477.297225,477.732139,434.914,173.228,90.571,168.655,2.430,256,4,0.806928
1066,steady,477.732205,478.165556,433.351,174.333,90.572,165.983,2.433,256,4,0.773095
1067,steady,478.165621,478.598045,432.424,169.445,90.609,169.926,2.415,256,4,0.642971
1068,steady,478.598112,479.035804,437.692,175.516,90.719,168.957,2.470,256,4,0.484121
1069,steady,479.035869,479.482995,447.126,190.439,90.841,163.506,2.301,256,4,0.462459
1070,steady,479.483059,479.918612,435.553,181.133,90.579,161.335,2.474,256,4,0.613767
1071,steady,479.918674,480.357072,438.398,179.939,90.767,164.853,2.808,256,4,0.520056
1072,steady,480.357155,480.798122,440.966,171.513,90.565,176.430,2.425,256,4,0.546469
1073,steady,480.798186,481.231948,433.762,169.392,90.717,171.186,2.436,256,4,0.535184
1074,steady,481.232012,481.664780,432.768,178.131,90.602,161.358,2.646,256,4,0.454031
1075,steady,481.664843,482.095597,430.754,176.274,90.569,161.448,2.433,256,4,0.425638
1076,steady,482.095661,482.529749,434.087,178.785,90.723,162.095,2.452,256,4,0.530990
1077,steady,482.529815,482.961112,431.297,172.906,90.627,165.276,2.457,256,4,0.589969
1078,steady,482.961173,483.402236,441.064,168.523,90.475,179.615,2.421,256,4,0.712584
1079,steady,483.402300,483.840292,437.992,176.233,90.744,168.644,2.342,256,4,0.862041
1080,steady,483.840356,484.280531,440.175,171.408,90.666,175.617,2.454,256,4,0.786802
1081,steady,484.280597,484.710500,429.903,174.930,90.841,161.659,2.444,256,4,0.622221
1082,steady,484.710565,485.149974,439.410,173.506,90.841,172.574,2.457,256,4,0.640006
1083,steady,485.150039,485.584316,434.278,178.017,90.516,163.395,2.320,256,4,0.517602
1084,steady,485.584382,486.019574,435.191,166.794,90.560,175.479,2.327,256,4,0.540074
1085,steady,486.019639,486.455877,436.239,176.118,90.519,167.237,2.336,256,4,0.528468
1086,steady,486.455942,486.889679,433.737,173.887,90.571,166.823,2.426,256,4,0.559279
1087,steady,486.889743,487.323963,434.220,164.954,90.614,176.167,2.456,256,4,0.535117
1088,steady,487.324029,487.754863,430.834,169.847,90.491,168.039,2.426,256,4,0.464060
1089,steady,487.754926,488.189116,434.189,169.859,90.584,171.265,2.450,256,4,0.754218
1090,steady,488.189179,488.629144,439.964,177.096,90.828,169.190,2.819,256,4,0.589883
1091,steady,488.629222,489.057400,428.178,171.682,90.373,163.684,2.408,256,4,0.853199
1092,steady,489.057465,489.488472,431.007,176.144,90.612,161.662,2.557,256,4,0.474621
1093,steady,489.488540,489.928451,439.911,185.233,90.693,161.478,2.478,256,4,0.894387
1094,steady,489.928517,490.360650,432.133,175.782,90.668,163.187,2.466,256,4,0.813139
1095,steady,490.360716,490.796123,435.407,180.852,90.696,161.358,2.471,256,4,0.817379
1096,steady,490.796189,491.241968,445.780,191.074,90.658,161.696,2.319,256,4,0.758317
1097,steady,491.242033,491.680240,438.207,170.405,90.574,174.731,2.467,256,4,0.894930
1098,steady,491.680307,492.128891,448.584,194.186,90.569,161.363,2.436,256,4,0.807443
1099,steady,492.128956,492.570058,441.102,173.492,90.644,174.502,2.433,256,4,0.679551
1100,steady,492.570124,493.002841,432.717,164.064,90.587,175.712,2.323,256,4,0.861868
1101,steady,493.003407,493.439322,435.915,181.491,90.604,161.453,2.333,256,4,0.430170
1102,steady,493.439387,493.876567,437.180,179.438,90.460,164.806,2.446,256,4,0.555265
1103,steady,493.876630,494.308061,431.431,169.150,90.875,168.899,2.478,256,4,0.695962
1104,steady,494.308127,494.750150,442.023,187.438,90.734,161.375,2.446,256,4,0.578676
1105,steady,494.750213,495.190756,440.543,185.975,90.658,161.444,2.437,256,4,0.663108
1106,steady,495.190820,495.630849,440.029,175.026,90.421,172.115,2.436,256,4,0.484096
1107,steady,495.630916,496.079761,448.845,193.961,90.771,161.777,2.305,256,4,0.497101
1108,steady,496.079825,496.513603,433.778,173.129,90.614,167.499,2.506,256,4,0.779623
1109,steady,496.513674,496.943061,429.387,174.609,90.726,161.556,2.461,256,4,0.645047
1110,steady,496.943127,497.382560,439.434,184.923,90.495,161.565,2.421,256,4,0.773757
1111,steady,497.382625,497.821530,438.905,168.577,90.549,177.322,2.426,256,4,0.564007
1112,steady,497.821596,498.274578,452.982,192.406,90.905,167.188,2.451,256,4,0.776042
1113,steady,498.274643,498.707622,432.979,170.115,90.573,169.823,2.436,256,4,0.553133
1114,steady,498.707688,499.138996,431.308,174.126,90.529,164.155,2.457,256,4,0.634926
1115,steady,499.139060,499.570665,431.604,175.625,90.752,162.732,2.466,256,4,0.550353
1116,steady,499.570728,500.008231,437.503,182.861,90.463,161.663,2.485,256,4,0.603846
1117,steady,500.008297,500.455327,447.030,190.362,90.751,163.466,2.421,256,4,0.663485
1118,steady,500.455392,500.896759,441.367,180.043,90.627,168.230,2.436,256,4,0.444512
1119,steady,500.896825,501.332061,435.236,175.483,90.706,166.594,2.420,256,4,0.640148
1120,steady,501.332124,501.765886,433.762,173.189,90.748,167.376,2.418,256,4,0.745465
1121,steady,501.765951,502.202439,436.487,165.175,90.795,178.072,2.416,256,4,0.672149
1122,steady,502.202501,502.644647,442.146,187.421,90.743,161.540,2.413,256,4,0.627742
1123,steady,502.644710,503.079737,435.027,179.660,90.911,162.111,2.314,256,4,0.525820
1124,steady,503.079802,503.520107,440.305,185.349,90.573,161.928,2.425,256,4,0.533530
1125,steady,503.520173,503.964374,444.201,189.401,90.788,161.660,2.321,256,4,0.495652
1126,steady,503.964438,504.413552,449.114,191.841,90.813,163.601,2.827,256,4,0.664994
1127,steady,504.413632,504.850613,436.981,171.472,90.521,172.520,2.436,256,4,0.642949
1128,steady,504.850678,505.288263,437.585,168.825,90.568,175.716,2.445,256,4,0.730392
1129,steady,505.288327,505.732149,443.822,189.000,90.423,162.081,2.290,256,4,0.348551
1130,steady,505.732214,506.165186,432.972,168.507,90.670,171.344,2.420,256,4,0.774889
1131,steady,506.165251,506.604385,439.134,177.475,90.700,168.442,2.488,256,4,0.572963
1132,steady,506.604455,507.038978,434.523,180.011,90.581,161.461,2.439,256,4,0.762135
1133,steady,507.039053,507.487376,448.323,192.596,90.724,162.653,2.317,256,4,0.696486
1134,steady,507.487441,507.931879,444.438,173.229,90.608,178.054,2.516,256,4,0.585929
1135,steady,507.931950,508.369884,437.934,183.265,90.796,161.409,2.433,256,4,0.534231
1136,steady,508.369949,508.810817,440.868,171.425,90.574,176.418,2.420,256,4,0.466262
1137,steady,508.810884,509.282301,471.417,217.502,90.719,160.857,2.307,256,4,0.636181
1138,steady,509.282369,509.725642,443.273,186.732,92.023,161.634,2.854,256,4,0.536991
1139,steady,509.725726,510.165295,439.569,185.389,90.508,161.231,2.412,256,4,0.533417
1140,steady,510.165358,510.600496,435.138,180.148,90.690,161.462,2.809,256,4,0.666099
1141,steady,510.600575,511.038591,438.016,174.909,90.605,170.044,2.427,256,4,0.444917
1142,steady,511.038653,511.475796,437.143,170.944,90.515,173.206,2.447,256,4,0.523804
1143,steady,511.475862,511.928389,452.527,197.488,90.653,161.830,2.525,256,4,0.645814
1144,steady,511.928456,512.379496,451.040,188.944,90.780,168.951,2.335,256,4,0.519926
1145,steady,512.379561,512.818143,438.582,184.210,90.647,161.303,2.394,256,4,0.636414
1146,steady,512.818207,513.249851,431.643,166.351,90.618,172.229,2.418,256,4,0.344672
1147,steady,513.249915,513.681429,431.514,177.089,90.664,161.305,2.426,256,4,0.817481
1148,steady,513.681492,514.115028,433.536,179.332,90.640,161.089,2.444,256,4,0.624815
1149,steady,514.115095,514.548356,433.261,178.140,90.578,162.059,2.454,256,4,0.566607
1150,steady,514.548420,514.982014,433.595,179.185,90.354,161.581,2.445,256,4,0.482160
1151,steady,514.982155,515.420324,438.169,176.438,90.621,168.629,2.446,256,4,0.563396
1152,steady,515.420388,515.862171,441.783,168.960,90.536,179.771,2.484,256,4,0.820183
1153,steady,515.862235,516.296891,434.656,178.048,90.731,163.006,2.840,256,4,0.487296
1154,steady,516.296973,516.735423,438.449,162.542,90.609,182.818,2.448,256,4,0.547099
1155,steady,516.735487,517.166063,430.576,174.200,90.449,163.561,2.336,256,4,0.653931
1156,steady,517.166128,517.600895,434.767,179.265,90.665,161.990,2.816,256,4,0.596834
1157,steady,517.600974,518.037999,437.025,180.486,91.982,161.681,2.845,256,4,0.494338
1158,steady,518.038087,518.470513,432.426,176.441,90.538,162.943,2.472,256,4,0.693941
1159,steady,518.470578,518.902767,432.189,176.543,90.686,162.495,2.435,256,4,0.667164
1160,steady,518.902830,519.342216,439.386,184.717,90.605,161.593,2.441,256,4,0.558024
1161,steady,519.342282,519.778379,436.097,177.647,90.694,165.236,2.490,256,4,0.943193
1162,steady,519.778449,520.213104,434.655,174.929,90.617,166.616,2.462,256,4,0.557642
1163,steady,520.213171,520.645084,431.912,177.610,90.488,161.359,2.424,256,4,0.513791
1164,steady,520.645149,521.080661,435.512,179.998,90.772,162.266,2.444,256,4,0.779702
1165,steady,521.080728,521.524305,443.577,189.048,90.651,161.379,2.468,256,4,0.556216
1166,steady,521.524370,521.959937,435.567,178.445,90.625,164.006,2.462,256,4,0.611737
1167,steady,521.960000,522.395628,435.628,166.797,90.709,175.659,2.432,256,4,0.575903
1168,steady,522.395695,522.845539,449.844,181.295,90.426,175.657,2.432,256,4,0.685496
1169,steady,522.845603,523.283509,437.906,172.774,90.439,172.248,2.414,256,4,0.698477
1170,steady,523.283575,523.724392,440.817,183.578,90.554,164.224,2.429,256,4,0.723604
1171,steady,523.724458,524.152666,428.208,164.810,90.533,170.398,2.438,256,4,0.859177
1172,steady,524.152731,524.583688,430.957,174.670,90.685,163.257,2.314,256,4,0.512871
1173,steady,524.583754,525.019702,435.947,180.673,90.571,161.836,2.835,256,4,0.622235
1174,steady,525.019787,525.465657,445.870,186.356,90.501,166.538,2.438,256,4,0.572914
1175,steady,525.465721,525.902468,436.747,181.913,90.611,161.740,2.455,256,4,0.944091
1176,steady,525.902531,526.337404,434.873,180.004,90.800,161.556,2.480,256,4,0.556283
1177,steady,526.337480,526.774566,437.086,182.192,90.640,161.777,2.444,256,4,0.620374
1178,steady,526.774630,527.213488,438.859,168.724,90.636,177.013,2.450,256,4,0.417293
1179,steady,527.213551,527.653974,440.422,185.907,90.513,161.559,2.413,256,4,0.646672
1180,steady,527.654037,528.086364,432.327,177.402,90.532,161.542,2.820,256,4,0.644204
1181,steady,528.086449,528.519104,432.655,171.483,90.523,168.182,2.437,256,4,0.549001
1182,steady,528.519168,528.952864,433.695,178.468,90.703,162.066,2.427,256,4,0.458432
1183,steady,528.952929,529.392176,439.248,170.720,90.579,175.468,2.451,256,4,0.407775
1184,steady,529.392241,529.830785,438.544,170.105,90.719,175.149,2.540,256,4,0.777243
1185,steady,529.830853,530.263904,433.051,175.007,90.617,164.992,2.404,256,4,0.439802
1186,steady,530.263970,530.697612,433.642,167.986,90.559,172.665,2.399,256,4,0.838236
1187,steady,530.697679,531.141859,444.180,189.690,90.421,161.227,2.810,256,4,0.672604
1188,steady,531.141944,531.581403,439.459,185.093,90.447,161.486,2.403,256,4,0.491890
1189,steady,531.581466,532.010646,429.179,174.687,90.660,161.375,2.427,256,4,0.912272
1190,steady,532.010710,532.440697,429.987,172.642,90.435,164.467,2.414,256,4,0.419900
1191,steady,532.440760,532.869510,428.750,168.703,90.715,166.984,2.317,256,4,0.608196
1192,steady,532.869572,533.303475,433.903,174.882,90.684,165.977,2.329,256,4,0.693819
1193,steady,533.303545,533.741009,437.464,173.584,90.495,170.935,2.418,256,4,0.674629
1194,steady,533.741074,534.178018,436.944,179.953,90.723,163.643,2.593,256,4,0.515407
1195,steady,534.178093,534.613268,435.176,165.483,90.791,176.427,2.445,256,4,0.505820
1196,steady,534.613335,535.053836,440.501,179.006,90.583,168.461,2.420,256,4,0.995257
1197,steady,535.053899,535.493940,440.041,167.276,90.743,179.550,2.442,256,4,0.953402
1198,steady,535.494004,535.934548,440.545,184.283,90.718,162.976,2.537,256,4,0.657706
1199,steady,535.934621,536.368473,433.852,179.502,90.538,161.467,2.313,256,4,0.514421
1200,steady,536.368536,536.811232,442.697,188.118,90.564,161.518,2.467,256,4,0.577741
1201,steady,536.811374,537.252196,440.822,173.149,90.639,174.585,2.415,256,4,0.478269
1202,steady,537.252257,537.684219,431.961,178.008,90.471,160.978,2.473,256,4,0.652675
1203,steady,537.684284,538.115111,430.827,174.295,90.662,163.415,2.424,256,4,0.451130
1204,steady,538.115176,538.544211,429.035,170.352,90.481,165.751,2.421,256,4,0.693943
1205,steady,538.544276,538.981947,437.671,183.054,90.678,161.484,2.425,256,4,0.467571
1206,steady,538.982010,539.417587,435.576,177.448,90.537,165.076,2.484,256,4,0.610834
1207,steady,539.417655,539.854432,436.777,170.998,90.729,172.711,2.307,256,4,0.431821
1208,steady,539.854495,540.290317,435.822,165.470,90.470,177.540,2.311,256,4,0.604198
1209,steady,540.290381,540.726226,435.845,178.226,90.605,164.662,2.322,256,4,0.541647
1210,steady,540.726289,541.167436,441.147,176.199,90.586,171.897,2.435,256,4,0.631398
1211,steady,541.167505,541.609288,441.783,181.204,90.820,167.294,2.433,256,4,0.743670
1212,steady,541.609355,542.048023,438.668,184.135,90.587,161.460,2.454,256,4,0.492170
1213,steady,542.048088,542.484220,436.132,181.728,90.631,161.416,2.326,256,4,0.542116
1214,steady,542.484286,542.921918,437.632,180.491,90.756,163.730,2.623,256,4,0.529419
1215,steady,542.921995,543.346099,424.103,169.956,90.533,161.127,2.456,256,4,0.489155
1216,steady,543.346164,543.786334,440.169,185.063,90.622,162.005,2.450,256,4,0.505887
1217,steady,543.786397,544.224992,438.595,184.235,90.639,161.258,2.431,256,4,0.498835
1218,steady,544.225055,544.659975,434.919,161.734,90.677,179.945,2.531,256,4,0.489144
1219,steady,544.660046,545.087542,427.496,171.218,90.502,163.152,2.592,256,4,0.619060
1220,steady,545.087615,545.528953,441.338,186.531,90.802,161.631,2.341,256,4,0.392462
1221,steady,545.529019,545.964228,435.209,168.351,90.495,174.026,2.307,256,4,0.711746
1222,steady,545.964292,546.411788,447.496,172.585,90.633,181.816,2.431,256,4,0.443414
1223,steady,546.411851,546.847994,436.142,181.335,90.732,161.598,2.445,256,4,0.568677
1224,steady,546.848059,547.287883,439.824,185.121,90.485,161.736,2.450,256,4,0.740636
1225,steady,547.287951,547.718483,430.532,176.081,90.736,161.349,2.335,256,4,0.860487
1226,steady,547.718547,548.160638,442.090,186.890,90.685,161.637,2.848,256,4,0.533211
1227,steady,548.160718,548.592225,431.507,177.121,90.710,161.217,2.429,256,4,0.580722
1228,steady,548.592289,549.033301,441.013,186.368,90.534,161.553,2.527,256,4,0.497915
1229,steady,549.033370,549.465875,432.504,173.032,90.669,166.355,2.418,256,4,0.411790
1230,steady,549.465940,549.898232,432.292,175.727,90.418,163.668,2.450,256,4,0.750373
1231,steady,549.898294,550.333437,435.143,174.263,90.412,168.031,2.406,256,4,0.718620
1232,steady,550.333498,550.768763,435.265,175.708,90.529,166.537,2.461,256,4,0.668680
1233,steady,550.768828,551.200092,431.265,170.485,90.574,167.766,2.410,256,4,0.710510
1234,steady,551.200157,551.637290,437.134,170.237,90.639,173.752,2.473,256,4,0.455869
1235,steady,551.637355,552.081675,444.320,187.732,91.021,163.198,2.336,256,4,0.429646
1236,steady,552.081741,552.516039,434.298,170.923,90.599,170.287,2.458,256,4,0.478819
1237,steady,552.516107,552.953314,437.207,176.201,90.923,167.604,2.449,256,4,0.469909
1238,steady,552.953378,553.407249,453.870,192.556,90.910,167.950,2.423,256,4,0.545336
1239,steady,553.407316,553.848695,441.380,186.659,90.588,161.631,2.469,256,4,0.648535
1240,steady,553.848759,554.296923,448.164,189.940,90.869,164.981,2.343,256,4,0.817633
1241,steady,554.296989,554.725466,428.477,171.592,90.529,163.893,2.430,256,4,0.442116
1242,steady,554.725531,555.161449,435.918,177.486,90.628,165.321,2.452,256,4,0.516264
1243,steady,555.161512,555.594363,432.851,173.274,90.488,166.256,2.803,256,4,0.574833
1244,steady,555.594444,556.032981,438.537,182.518,90.750,162.793,2.445,256,4,0.409720
1245,steady,556.033043,556.463570,430.526,174.274,90.666,163.114,2.442,256,4,0.756306
1246,steady,556.463634,556.891408,427.774,171.407,90.679,163.211,2.444,256,4,0.688321
1247,steady,556.891474,557.326323,434.849,177.968,90.609,163.814,2.427,256,4,0.571687
1248,steady,557.326389,557.755025,428.637,167.059,90.665,168.454,2.428,256,4,0.651140
1249,steady,557.755094,558.201032,445.939,186.742,90.616,166.239,2.311,256,4,0.507931
1250,steady,558.201096,558.634453,433.357,179.274,90.497,161.121,2.435,256,4,0.567877
1251,steady,558.634587,559.073068,438.481,175.354,90.584,170.010,2.499,256,4,0.764748
1252,steady,559.073133,559.512104,438.971,170.620,90.638,175.238,2.444,256,4,0.492556
1253,steady,559.512171,559.944269,432.098,177.234,90.484,161.597,2.751,256,4,0.581945
1254,steady,559.944353,560.376204,431.851,177.290,90.566,161.546,2.418,256,4,0.544530
1255,steady,560.376267,560.806928,430.661,172.997,90.468,164.848,2.317,256,4,1.028645
1256,steady,560.807005,561.237060,430.055,173.742,90.620,163.233,2.425,256,4,0.455529
1257,steady,561.237126,561.669353,432.227,177.966,90.511,161.272,2.445,256,4,0.626789
1258,steady,561.669414,562.111033,441.619,186.932,90.714,161.519,2.425,256,4,0.645083
1259,steady,562.111099,562.542022,430.923,172.383,90.600,165.446,2.463,256,4,0.525183
1260,steady,562.542087,562.980125,438.038,176.742,90.484,168.297,2.482,256,4,0.430396
1261,steady,562.980190,563.425511,445.321,187.618,90.778,164.466,2.430,256,4,0.394473
1262,steady,563.425573,563.885923,460.350,176.373,90.624,190.873,2.447,256,4,0.489202
1263,steady,563.885998,564.321002,435.005,175.643,90.591,166.300,2.438,256,4,0.745509
1264,steady,564.321067,564.752955,431.888,175.708,90.528,163.182,2.441,256,4,0.631171
1265,steady,564.753019,565.184844,431.825,177.698,90.567,161.093,2.437,256,4,0.644397
1266,steady,565.184908,565.617231,432.323,175.352,90.582,163.870,2.488,256,4,0.980550
1267,steady,565.617297,566.055523,438.226,183.806,90.601,161.352,2.434,256,4,0.776174
1268,steady,566.055589,566.508297,452.709,191.816,90.679,167.346,2.834,256,4,0.650149
1269,steady,566.508384,566.964648,456.264,197.967,90.873,164.520,2.871,256,4,0.573499
1270,steady,566.964731,567.401669,436.937,182.082,90.630,161.388,2.805,256,4,0.520074
1271,steady,567.401753,567.833900,432.147,177.463,90.553,161.674,2.426,256,4,0.653399
1272,steady,567.833964,568.269429,435.464,180.394,90.515,162.090,2.435,256,4,0.724624
1273,steady,568.269492,568.704670,435.178,174.461,90.441,167.806,2.438,256,4,0.603606
1274,steady,568.704732,569.136309,431.576,174.095,90.558,164.569,2.323,256,4,0.578742
1275,steady,569.136372,569.565332,428.960,171.421,90.719,164.278,2.509,256,4,0.529796
1276,steady,569.565405,570.014450,449.045,191.686,90.755,164.097,2.473,256,4,0.539951
1277,steady,570.014516,570.446978,432.462,175.953,90.616,163.447,2.415,256,4,0.550051
1278,steady,570.447051,570.880722,433.671,178.437,90.622,162.163,2.416,256,4,0.483480
1279,steady,570.880790,571.319982,439.192,176.144,91.020,169.510,2.487,256,4,0.652874
1280,steady,571.320058,571.750359,430.301,167.271,90.605,169.959,2.433,256,4,0.616878
1281,steady,571.750424,572.191640,441.217,187.032,90.650,161.174,2.332,256,4,0.734431
1282,steady,572.191707,572.623119,431.413,167.832,90.477,170.233,2.823,256,4,0.793602
1283,steady,572.623199,573.057070,433.871,177.857,90.516,163.030,2.436,256,4,0.458904
1284,steady,573.057136,573.493732,436.596,173.206,90.569,170.380,2.412,256,4,0.642270
1285,steady,573.493794,573.931989,438.195,168.822,90.628,176.237,2.478,256,4,0.458801
1286,steady,573.932055,574.370213,438.158,183.559,90.682,161.479,2.408,256,4,0.558015
1287,steady,574.370278,574.808582,438.303,177.276,91.966,166.528,2.503,256,4,0.682004
1288,steady,574.808646,575.253809,445.163,190.152,90.685,161.898,2.397,256,4,0.498680
1289,steady,575.253873,575.707755,453.883,188.467,90.943,171.877,2.564,256,4,0.510786
1290,steady,575.707827,576.144159,436.332,176.776,90.557,166.647,2.321,256,4,0.510004
1291,steady,576.144224,576.586509,442.285,187.268,90.737,161.458,2.791,256,4,0.404445
1292,steady,576.586591,577.019218,432.628,177.548,90.553,162.061,2.435,256,4,0.534876
