slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,0,4,10997,0.336435,39.670361,39.334,279.6,1280
TCGA-AR-A255-01Z-00-DX1.E67C081D-50C9-451C-814B-F097B2671300,1,4,2742,0.144731,10.284413,10.140,270.4,1280
TCGA-AR-A256-01Z-00-DX1.950D4546-4BF4-4380-9877-51D86A93D755,2,4,7455,0.270908,27.403607,27.133,274.8,1280
TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,3,4,5213,0.175958,18.896451,18.720,278.5,1280
TCGA-AR-A2LH-01Z-00-DX1.40D4FD67-FB13-46D9-A202-56A5791EA11C,0,4,18166,40.195404,105.004787,64.809,280.3,1280
TCGA-AR-A2LJ-01Z-00-DX1.9D6257FA-2767-4640-9252-9BE18BD9D158,1,4,14360,10.708112,61.626634,50.919,282.0,1280
TCGA-AR-A2LK-01Z-00-DX1.FBD59C38-CD4E-4C22-BC74-A57C192A9BBC,2,4,9610,27.701273,62.811542,35.110,273.7,1280
TCGA-AR-A2LL-01Z-00-DX1.F0AF890C-2B34-4758-A929-58AAFF593EC5,3,4,16928,19.400062,79.367330,59.967,282.3,1280
TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799,0,4,16211,105.630874,164.370384,58.740,276.0,1280
TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,1,4,13502,62.226601,110.967669,48.741,277.0,1280
TCGA-AR-A2LO-01Z-00-DX1.A8C81E1E-B224-4CF4-83D4-FFB2F51A7002,2,4,8640,63.188613,94.852806,31.664,272.9,1280
TCGA-AR-A2LQ-01Z-00-DX1.2F579E62-69A8-40F4-A516-542C7C808628,3,4,11350,79.755666,119.979021,40.223,282.2,1280
TCGA-AR-A2LR-01Z-00-DX1.C686A7D6-0361-49EE-B6CA-672B3086243C,0,4,19684,164.895960,237.280958,72.385,271.9,1280
TCGA-AR-A5QM-01Z-00-DX1.A9017CED-FF57-4090-95B9-94DC91854347,1,4,11551,111.381551,153.851435,42.470,272.0,1280
TCGA-AR-A5QN-01Z-00-DX1.BF92AA24-3D44-4FFA-BCC0-CDB934EC3BBC,2,4,10835,95.179286,134.737207,39.558,273.9,1280
TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1,3,4,11908,120.398372,163.459047,43.061,276.5,1280
TCGA-AR-A5QQ-01Z-00-DX1.4185D6D2-498E-4E71-8CB3-EDB4739C6229,0,4,18851,237.906257,306.611077,68.705,274.4,1280
TCGA-B6-A0I1-01Z-00-DX1.86BEC5E4-A2D1-4039-8D08-0598FA8BCC2B,1,4,16569,154.370081,217.407079,63.037,262.8,1280
TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,2,4,10086,135.105751,172.615065,37.509,268.9,1280
TCGA-B6-A0I5-01Z-00-DX1.47A30509-4BA0-4BA5-AD9B-F2C2DB701159,3,4,10137,163.934308,201.075655,37.141,272.9,1280
TCGA-B6-A0I6-01Z-00-DX1.D597D207-BEB2-4CE5-B315-FE7AD6E9C30B,0,4,21224,307.321579,384.569998,77.248,274.7,1280
TCGA-B6-A0I8-01Z-00-DX1.E576652B-C3F6-4A01-83BC-6DD154C75605,1,4,29007,218.174758,326.356187,108.181,268.1,1280
TCGA-B6-A0I9-01Z-00-DX1.78E1D43A-507E-482E-B988-AF13B12B4497,2,4,26239,173.326108,270.927781,97.602,268.8,1280
TCGA-B6-A0IA-01Z-00-DX1.8A868F0A-6CE2-46A7-AF0C-C5FC5D657D86,3,4,23452,201.724018,286.835887,85.112,275.5,1280
TCGA-B6-A0IB-01Z-00-DX1.BAA1D655-1B80-49E2-B1EB-2ECC83DED989,0,4,12646,385.015568,430.446483,45.431,278.4,1280
TCGA-B6-A0IC-01Z-00-DX1.60ED7BBF-A448-4E4E-80F9-91527A697588,1,4,14361,327.052332,379.665444,52.613,273.0,1280
TCGA-B6-A0IE-01Z-00-DX1.E6C4E5C0-338C-481D-B691-0385E8D090B1,2,4,20606,271.576281,348.423198,76.847,268.1,1280
TCGA-B6-A0IG-01Z-00-DX1.4238CB6E-0561-49FD-9C49-9B8AEAFC4618,3,4,22297,287.555164,368.481092,80.926,275.5,1280
TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,4,22889,431.024525,514.674685,83.650,273.6,1280
TCGA-B6-A0IJ-01Z-00-DX1.BF2E062F-06DA-4CA8-86C4-36674C035CAA,1,4,2489,379.934434,388.920191,8.986,277.0,1280
TCGA-B6-A0IK-01Z-00-DX1.1640DB44-4AC0-4A34-9E21-4673C4289A99,2,4,7931,348.874446,377.759912,28.885,274.6,1280
TCGA-B6-A0IM-01Z-00-DX1.E2CBD42F-D933-4446-BE7C-C2F8B5AFB976,3,4,31891,369.281642,484.039637,114.758,277.9,1280
TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573,0,4,30190,515.431554,626.077221,110.646,272.9,1280
TCGA-B6-A0IO-01Z-00-DX1.D8898C30-4016-4983-9359-5C1507C01715,1,4,10008,389.279062,425.607717,36.329,275.5,1280
TCGA-B6-A0IP-01Z-00-DX1.3723A250-AA4B-4AFE-A692-C1311E9BA268,2,4,14829,378.242221,432.847738,54.606,271.6,1280
TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD,3,4,20267,484.685823,558.359140,73.673,275.1,1280
TCGA-B6-A0RE-01Z-00-DX1.8933BDB4-EF8D-41FA-9A50-05BB3AB976E5,0,4,13084,626.622230,674.976745,48.355,270.6,1280
TCGA-B6-A0RG-01Z-00-DX1.C83D21A0-EC61-459C-9776-EA3D91469E72,1,4,34887,426.366731,556.899383,130.533,267.3,1280
TCGA-B6-A0RH-01Z-00-DX1.33DB5CF9-AC87-435B-A8AF-C4F84BEF15F1,2,4,21669,433.454402,514.194672,80.740,268.4,1280
TCGA-B6-A0RI-01Z-00-DX1.E39951A4-AC6A-4B07-851B-F35CB86D79AA,3,4,16908,559.037762,620.835432,61.798,273.6,1280
TCGA-B6-A0RL-01Z-00-DX1.B5B6709B-5F38-4561-A0E7-C78F97B33F22,0,4,20646,675.582427,751.107536,75.525,273.4,1280
TCGA-B6-A0RM-01Z-00-DX1.31DE3E32-7996-4D30-BB5F-72C94409C940,1,4,15159,557.617864,614.964310,57.346,264.3,1280
TCGA-B6-A0RN-01Z-00-DX1.0D02A3FB-D694-4A5B-80C1-CF1469E29BFD,2,4,11796,514.692376,558.336827,43.644,270.3,1280
TCGA-B6-A0RO-01Z-00-DX1.3ADBFF05-92CE-41B5-BD49-CB3CE5B74CC9,3,4,30713,621.598971,733.561330,111.962,274.3,1280
TCGA-B6-A0RP-01Z-00-DX1.02A55E9D-2AA9-497A-B481-85724EA813AD,0,4,15834,751.737426,810.023931,58.287,271.7,1280
TCGA-B6-A0RQ-01Z-00-DX1.68B4F49D-9F81-4501-BC66-0349012077C8,1,4,12928,615.420454,664.610019,49.190,262.8,1280
TCGA-B6-A0RS-01Z-00-DX1.F72B766D-FC49-4876-A93D-D88B05702267,2,4,22513,558.971674,643.184391,84.213,267.3,1280
TCGA-B6-A0RT-01Z-00-DX1.6C2BA663-D61B-404B-B62C-B81747B6A3AC,3,4,11392,734.132964,775.969489,41.837,272.3,1280
TCGA-B6-A0RU-01Z-00-DX1.4977531C-6003-4DA6-9925-30E2DA62C076,0,4,17841,810.612700,876.181192,65.568,272.1,1280
TCGA-B6-A0RV-01Z-00-DX1.C46C2937-868D-47B7-B9B9-E51F5433BE97,1,4,27358,665.228888,768.306146,103.077,265.4,1280
TCGA-B6-A0WS-01Z-00-DX1.020ED7BF-9497-4F13-AA07-FE0E839F9A06,2,4,12709,643.791945,691.106127,47.314,268.6,1280
TCGA-B6-A0WT-01Z-00-DX1.7ED21DA2-A3D8-4DCA-9742-963879A658D8,3,4,19680,776.667784,848.631790,71.964,273.5,1280
TCGA-B6-A0WV-01Z-00-DX1.A8B9E114-A8CF-4389-B47C-2E1B842F7FF9,0,4,16615,876.787617,936.991296,60.204,276.0,1280
TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,1,4,25271,768.954458,864.582114,95.628,264.3,1280
TCGA-B6-A0WX-01Z-00-DX1.1C4F7BCC-8423-4941-9490-0F35038E1878,2,4,20847,691.843334,769.666397,77.823,267.9,1280
TCGA-B6-A0WY-01Z-00-DX1.FA103E02-3BDC-47DC-BA6E-59FCC58866D1,3,4,19399,849.214663,919.201429,69.987,277.2,1280
