slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,0,4,10757,0.338899,38.608861,38.270,281.1,1280
TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,1,4,4308,0.281332,15.979574,15.698,274.4,1280
TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,2,4,13571,0.642143,50.257954,49.616,273.5,1280
TCGA-LL-A442-01Z-00-DX1.9275EDBD-1C89-4AF3-B02B-19F613A4E083,3,4,18354,0.441714,65.506510,65.065,282.1,1280
TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,0,4,8474,39.140891,69.250750,30.110,281.4,1280
TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80,1,4,16734,16.573248,76.550809,59.978,279.0,1280
TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,2,4,17743,51.041093,116.308702,65.268,271.9,1280
TCGA-LL-A5YN-01Z-00-DX1.F221939B-3680-4B95-93A9-BE8599550E87,3,4,15538,66.709284,122.877854,56.169,276.6,1280
TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F,0,4,13445,70.400328,119.032424,48.632,276.5,1280
TCGA-LL-A5YP-01Z-00-DX1.ADA978DF-6625-4C4D-AE0C-F589B2BA4897,1,4,12983,77.569435,125.937797,48.368,268.4,1280
TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40,2,4,7071,116.964631,143.715332,26.751,264.3,1280
TCGA-LL-A6FQ-01Z-00-DX1.D4FEEC16-FC67-4C4A-A4B1-F8BA34ECBCBD,3,4,13417,123.845289,173.329755,49.484,271.1,1280
TCGA-LL-A6FR-01Z-00-DX1.107010FD-8EDD-406D-B4DE-DEC9E85576FF,0,4,12043,120.236614,164.830005,44.593,270.1,1280
TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8,1,4,10827,127.053743,168.526229,41.472,261.1,1280
TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,2,4,4696,144.197142,162.008658,17.812,263.6,1280
TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA,3,4,14146,174.400140,226.328335,51.928,272.4,1280
TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,0,4,16945,165.776609,228.446443,62.670,270.4,1280
TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C,1,4,23644,170.176484,260.467197,90.291,261.9,1280
TCGA-LL-A8F5-01Z-00-DX1.7579425E-1425-4160-A9DD-3D50F4C5428D,2,4,26168,163.279363,261.211088,97.932,267.2,1280
TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6,3,4,15605,227.278178,284.642821,57.365,272.0,1280
TCGA-LQ-A4E4-01Z-00-DX1.CF422C39-614F-4F14-813B-95BB7B171977,0,4,18809,229.760490,298.974850,69.214,271.7,1280
TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F,1,4,16483,261.578222,323.968765,62.391,264.2,1280
TCGA-OK-A5Q2-01Z-00-DX2.C828A160-87DF-4625-A8C5-2057F61D54F4,2,4,20926,262.850365,341.213129,78.363,267.0,1280
TCGA-OK-A5Q2-01Z-00-DX3.5F9215C3-E407-46F8-968E-503D7D14605C,3,4,18935,285.946331,355.621512,69.675,271.8,1280
TCGA-OK-A5Q2-01Z-00-DX4.83B45D6C-E350-4436-812F-4155D9F7D331,0,4,12810,300.374073,347.925751,47.552,269.4,1280
TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC,1,4,13375,325.384451,375.558371,50.174,266.6,1280
TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934,2,4,10449,342.356016,381.335338,38.979,268.1,1280
TCGA-OL-A5D8-01Z-00-DX1.C0A75731-1DDC-4FAF-A2C5-2E2ECB23DC13,3,4,19406,357.190200,426.664786,69.475,279.3,1280
TCGA-OL-A5DA-01Z-00-DX1.1B1E9CC4-7B42-43BB-A1D7-A26F1D1F8557,0,4,14273,349.282724,400.801519,51.519,277.0,1280
TCGA-OL-A6VQ-01Z-00-DX1.E3B81163-0239-47C3-B53F-064405B58685,1,4,16880,376.892277,438.287714,61.395,274.9,1280
TCGA-OL-A97C-01Z-00-DX1.BDEEDEE2-6D07-4046-A8A9-D6FF8F337393,2,4,10962,382.379963,422.797590,40.418,271.2,1280
TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,3,4,6251,427.247817,449.774793,22.527,277.5,1280
TCGA-PE-A5DD-01Z-00-DX1.E1EF11EC-B87B-49DE-A544-2E162F9AE789,0,4,7665,401.505992,429.084450,27.578,277.9,1280
TCGA-PE-A5DE-01Z-00-DX1.88B354F2-5485-44AA-A057-89E40B988F69,1,4,2347,438.594562,447.175171,8.581,273.5,1280
TCGA-PL-A8LV-01A-01-DX1.88F3D934-96C2-4652-9450-90F2E302FF6D,2,4,950,423.074715,426.706190,3.631,261.6,1280
TCGA-PL-A8LV-01A-02-DX2.346FF42B-2363-4B37-8884-12D5F841842C,3,4,2484,450.134414,459.152139,9.018,275.5,1280
TCGA-PL-A8LX-01A-01-DX1.9646D69F-A764-4246-9243-67A63006DE96,0,4,1850,429.410117,436.125072,6.715,275.5,1280
TCGA-PL-A8LX-01A-02-DX2.84DA8B75-1196-4704-B6B2-C5E7BF645E95,1,4,3046,447.525047,458.660678,11.136,273.5,1280
TCGA-PL-A8LY-01A-01-DX1.32047D5E-8A42-480A-B2B8-A56B47B949FD,2,4,1663,426.975155,433.179936,6.205,268.0,1280
TCGA-PL-A8LY-01A-02-DX2.6F9520F1-3210-4A96-81C2-A14424F650D1,3,4,1622,459.366975,465.284030,5.917,274.1,1280
