slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,0,4,17012,0.503222,61.023923,60.521,281.1,1280
TCGA-E2-A152-01Z-00-DX1.B0860DEB-D34B-4C5D-97F5-C1C646437424,1,4,20708,0.561573,74.652412,74.091,279.5,1280
TCGA-E2-A153-01Z-00-DX1.CA994467-E541-4131-A9FC-DCD9944F29C4,2,4,9107,0.278489,33.285254,33.007,275.9,1280
TCGA-E2-A154-01Z-00-DX1.01FC9B1A-8ECD-4467-9EDD-0B02E4AEEF72,3,4,12588,0.450842,45.226785,44.776,281.1,1280
TCGA-E2-A155-01Z-00-DX1.A5AF232A-61BB-4FDC-ABF9-2FE9BA461BDC,0,4,14281,61.551958,113.239177,51.687,276.3,1280
TCGA-E2-A156-01Z-00-DX1.CEF32B4D-A676-4230-992D-45A046E4043A,1,4,11385,75.112356,117.343182,42.231,269.6,1280
TCGA-E2-A158-01Z-00-DX1.994C60FE-E651-4224-95E7-4669834F2338,2,4,4627,33.712815,50.620567,16.908,273.7,1280
TCGA-E2-A159-01Z-00-DX1.C8DC3356-CAE9-4E7A-AEFF-ABB4BE38192B,3,4,13558,45.676005,94.219404,48.543,279.3,1280
TCGA-E2-A15A-01Z-00-DX1.B9D22735-FE9F-46D9-84E6-0C71A1BF84D6,0,4,20549,113.810706,189.358827,75.548,272.0,1280
TCGA-E2-A15C-01Z-00-DX1.26E13415-1D37-43C7-9EBB-4411BE7FCE10,1,4,14939,117.859868,174.095663,56.236,265.6,1280
TCGA-E2-A15D-01Z-00-DX1.AA5AF847-3635-4BAF-AAC3-BADB4A1B2CB1,2,4,10599,51.055863,89.868316,38.812,273.1,1280
TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,3,4,16165,94.790050,153.866759,59.077,273.6,1280
TCGA-E2-A15F-01Z-00-DX1.F022214A-3F0C-4DA4-A0EE-735D27480A45,0,4,6131,189.960894,212.659782,22.699,270.1,1280
TCGA-E2-A15G-01Z-00-DX1.BAA5235E-1022-463B-A852-586ED7CA75FF,1,4,13858,174.477579,227.047791,52.570,263.6,1280
TCGA-E2-A15H-01Z-00-DX1.E3A9DFDC-204D-4F03-98D9-97BBBB74E840,2,4,11621,90.371703,133.918980,43.547,266.9,1280
TCGA-E2-A15I-01Z-00-DX1.DFF60A40-B03D-438F-A233-06132A213619,3,4,5012,154.151327,172.432362,18.281,274.2,1280
TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,4,15013,213.096712,268.555767,55.459,270.7,1280
TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,1,4,5719,227.418645,249.227067,21.808,262.2,1280
TCGA-E2-A15L-01Z-00-DX1.626032DC-D396-48E7-B888-DFEBCF7102FF,2,4,15019,134.431337,190.339478,55.908,268.6,1280
TCGA-E2-A15M-01Z-00-DX1.6E4671E5-18EA-4464-BE7C-C94767136E5C,3,4,6296,172.795706,195.944481,23.149,272.0,1280
TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C,0,4,8366,269.081817,300.271597,31.190,268.2,1280
TCGA-E2-A15P-01Z-00-DX1.4C7F95DC-B319-4A78-8F34-8CB9166EA6A8,1,4,8628,249.573632,282.710774,33.137,260.4,1280
TCGA-E2-A15R-01Z-00-DX1.B58D2D9D-05EE-4D66-8DC0-9E5C6AD2E3D3,2,4,11863,190.805969,235.170727,44.365,267.4,1280
TCGA-E2-A15S-01Z-00-DX1.77CFA95F-F1AE-41BD-BAF8-BCA6F0DFA3A3,3,4,14522,196.345903,249.706030,53.360,272.2,1280
TCGA-E2-A15T-01Z-00-DX1.23913E37-53A8-4E11-9B64-CDD016F6D87A,0,4,19549,300.759818,372.806696,72.047,271.3,1280
TCGA-E2-A1AZ-01Z-00-DX1.FE769F5F-385B-4DCF-819A-735C98D84FA8,1,4,18548,283.225743,353.980972,70.755,262.1,1280
TCGA-E2-A1B0-01Z-00-DX1.4C50EC91-A62A-450E-88C0-7DCAB8E9724C,2,4,13031,235.640137,284.741938,49.102,265.4,1280
TCGA-E2-A1B1-01Z-00-DX1.7C8DF153-B09B-44C7-87B8-14591E319354,3,4,4475,250.232856,266.789518,16.557,270.3,1280
TCGA-E2-A1B4-01Z-00-DX1.E585C4FB-0D3E-4160-8192-53A329648F5C,0,4,9691,373.411092,409.468382,36.057,268.8,1280
TCGA-E2-A1B5-01Z-00-DX1.AB19FF3D-5C42-4D49-ABEA-D2315709B6EA,1,4,12780,354.555975,403.527296,48.971,261.0,1280
TCGA-E2-A1B6-01Z-00-DX1.8CD458BE-C4F9-4AF3-A927-18C042E9B4B7,2,4,9478,285.214801,320.867616,35.653,265.8,1280
TCGA-E2-A1BC-01Z-00-DX1.FD19F2F8-497F-4D7D-97C6-271DC6B75173,3,4,14942,267.265877,322.277377,55.011,271.6,1280
TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA,0,4,12624,409.953694,456.888036,46.934,269.0,1280
TCGA-E2-A1IE-01Z-00-DX1.D6BF29A7-4FBD-4F7D-B093-991FA0F49FE8,1,4,6981,403.979629,430.750946,26.771,260.8,1280
TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06,2,4,16013,321.401070,381.610837,60.210,266.0,1280
