slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,0,4,1625,0.064950,6.301459,6.237,260.6,1280
TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,1,4,2471,0.085016,9.272627,9.188,268.9,1280
TCGA-A8-A07S-01Z-00-DX1.34AFF327-E7FD-49E1-B918-0C09129581FB,2,4,1671,0.094312,6.571194,6.477,258.0,1280
TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F,3,4,4399,0.239333,16.017861,15.779,278.8,1280
TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,0,4,3841,6.578053,20.116147,13.538,283.7,1280
TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51,1,4,2468,9.368665,18.186666,8.818,279.9,1280
TCGA-A8-A081-01Z-00-DX1.06D727F7-4B41-419B-A251-3D804235ACE5,2,4,1322,6.624607,11.365362,4.741,278.9,1280
TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,3,4,2435,16.335255,24.949443,8.614,282.7,1280
TCGA-A8-A083-01Z-00-DX1.AD121BA9-B5FA-4A03-869B-8FE2C5014CE0,0,4,3517,20.288925,32.845233,12.556,280.1,1280
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,1,4,3734,18.371222,31.715912,13.345,279.8,1280
TCGA-A8-A085-01Z-00-DX1.0DA29016-AEA4-4E5F-B679-83095A79F5B3,2,4,3235,11.475038,23.193682,11.719,276.1,1280
TCGA-A8-A086-01Z-00-DX1.E5FD8C53-2068-4018-B3C0-08EED253ACD2,3,4,4761,25.215615,42.026204,16.811,283.2,1280
TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,0,4,2475,33.053225,41.919325,8.866,279.2,1280
TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181,1,4,1934,31.984027,38.972431,6.988,276.7,1280
TCGA-A8-A08C-01Z-00-DX1.0602211C-1098-4711-AA41-8F56B11DB36F,2,4,2718,23.509997,33.413206,9.903,274.5,1280
TCGA-A8-A08F-01Z-00-DX1.9D2222F6-1425-46FD-BC94-728EF835FAC2,3,4,2624,42.146864,51.503622,9.357,280.4,1280
