slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1287.010890,9195,256,37.091,35077.562,0.664,1036.932,36152.250,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.tiff,6173702
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1323.163540,12354,256,49.536,45927.515,0.849,1287.432,47265.332,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.tiff,7731472
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1370.429061,5410,256,24.719,19979.751,0.555,616.219,20621.244,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.tiff,3394733
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1391.050474,8616,256,35.645,32003.663,0.662,1146.063,33186.032,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.tiff,5330395
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1424.236663,11874,256,47.682,44543.242,0.807,1406.563,45998.293,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,6219761
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1470.235105,15831,256,69.257,59107.361,1.101,3879.544,63057.262,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.tiff,10804144
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1533.292569,11410,256,52.053,42238.708,0.782,1705.195,43996.737,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.tiff,7117318
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1577.289464,16165,256,65.987,60069.513,1.131,2861.029,62997.661,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.tiff,10523096
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1640.287300,15013,256,65.406,56259.311,1.014,2270.221,58595.951,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,9454400
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,1698.883426,5719,256,29.795,21090.916,0.585,1506.402,22627.698,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.tiff,4781100
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,1721.511283,11469,256,46.876,42227.678,0.786,1623.207,43898.546,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.tiff,6476489
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,1765.410224,8753,256,37.777,32092.663,0.570,1149.266,33280.276,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.tiff,5244478
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,1798.690655,10425,256,43.755,39196.097,0.706,1839.039,41079.597,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.tiff,6504299
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,1839.770431,6251,256,28.138,23786.406,0.624,1029.311,24844.479,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.tiff,4122679
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,1864.615052,19501,256,78.458,73755.180,1.396,2305.981,76141.015,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.tiff,10867511
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,1940.756233,16460,256,65.694,61251.667,1.128,2165.694,63484.183,kvikio,virchow2,cold,true,tiff5x,/mnt/weka/heatmaps/7.1/7.1.c-kvikio-virchow2-cold/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.tiff,10132061
