worker_id,time_since_start_s,file_idx_in_corpus,file_size_bytes,load_latency_ms,pattern,dtype_inferred
0,300.525559,5514,52430573,54.027,random,float32
0,301.072525,5846,52430573,53.525,random,float32
0,301.622750,9385,52430573,55.023,random,float32
0,302.175867,8129,52430573,55.323,random,float32
0,302.722013,7317,52430573,53.499,random,float32
0,303.275965,788,52430573,57.020,random,float32
0,303.846971,6149,52430573,57.154,random,float32
0,304.401937,328,52430573,55.166,random,float32
0,304.953433,8962,52430573,53.406,random,float32
0,305.514515,2573,52430573,55.412,random,float32
0,306.091773,4612,52430573,55.032,random,float32
0,306.636309,893,52430573,55.248,random,float32
0,307.213637,421,52430573,61.494,random,float32
0,307.791937,8013,52430573,55.212,random,float32
0,308.357705,7303,52430573,55.785,random,float32
0,308.932407,2476,52430573,64.625,random,float32
0,309.498780,6342,52430573,56.290,random,float32
0,310.075746,6468,52430573,68.067,random,float32
0,310.665263,2738,52430573,55.297,random,float32
0,311.233517,9749,52430573,56.179,random,float32
0,311.799969,4525,52430573,54.998,random,float32
0,312.357213,2428,52430573,54.119,random,float32
0,312.911824,5633,52430573,54.473,random,float32
0,313.464962,4512,52430573,56.219,random,float32
0,314.019006,7785,52430573,57.182,random,float32
0,314.565857,3734,52430573,55.547,random,float32
0,315.123518,7237,52430573,56.281,random,float32
0,315.686096,5097,52430573,56.705,random,float32
0,316.245107,944,52430573,54.856,random,float32
0,316.799286,8275,52430573,55.676,random,float32
0,317.352183,7775,52430573,56.511,random,float32
0,317.899895,6333,52430573,54.591,random,float32
0,318.446194,8409,52430573,52.174,random,float32
0,318.985209,9967,52430573,52.853,random,float32
0,319.543476,4950,52430573,58.602,random,float32
0,320.102608,9978,52430573,54.682,random,float32
0,320.656956,4278,52430573,55.172,random,float32
0,321.213192,2292,52430573,56.024,random,float32
0,321.773644,9372,52430573,54.535,random,float32
0,322.335547,9146,52430573,56.347,random,float32
0,322.889862,1463,52430573,55.519,random,float32
0,323.453683,4817,52430573,55.201,random,float32
0,324.012142,8199,52430573,56.503,random,float32
0,324.560851,5614,52430573,56.167,random,float32
0,325.128258,2897,52430573,55.643,random,float32
0,325.676512,8021,52430573,53.943,random,float32
0,326.241173,618,52430573,59.680,random,float32
0,326.816613,4076,52430573,54.449,random,float32
0,327.367567,2736,52430573,55.821,random,float32
0,327.914700,7105,52430573,55.074,random,float32
0,328.473302,3675,52430573,55.218,random,float32
0,329.038612,6147,52430573,57.042,random,float32
0,329.593219,6828,52430573,54.051,random,float32
0,330.143517,4933,52430573,52.187,random,float32
0,330.690667,1928,52430573,54.713,random,float32
0,331.226415,3304,52430573,55.150,random,float32
0,331.784157,5416,52430573,56.660,random,float32
0,332.337901,8383,52430573,55.736,random,float32
0,332.897776,1635,52430573,54.546,random,float32
0,333.456013,158,52430573,55.470,random,float32
0,334.006725,2996,52430573,56.385,random,float32
0,334.558492,1852,52430573,56.255,random,float32
0,335.112979,2969,52430573,54.802,random,float32
0,335.667357,753,52430573,55.148,random,float32
0,336.248970,8504,52430573,54.571,random,float32
0,336.830234,894,52430573,68.482,random,float32
0,337.397679,3946,52430573,57.218,random,float32
0,337.952573,1291,52430573,55.178,random,float32
0,338.541486,8148,52430573,54.370,random,float32
0,339.107974,9899,52430573,56.946,random,float32
0,339.679069,7445,52430573,56.108,random,float32
0,340.226641,35,52430573,54.585,random,float32
0,340.774408,8067,52430573,55.041,random,float32
0,341.323261,7488,52430573,54.426,random,float32
0,341.889986,9655,52430573,66.055,random,float32
0,342.452613,7912,52430573,55.573,random,float32
0,343.020185,5273,52430573,58.919,random,float32
0,343.618936,7419,52430573,68.486,random,float32
0,344.176369,3560,52430573,56.093,random,float32
0,344.727406,1890,52430573,55.883,random,float32
0,345.300629,209,52430573,55.129,random,float32
0,345.860096,2636,52430573,56.682,random,float32
0,346.416218,7415,52430573,54.229,random,float32
0,346.988758,6251,52430573,67.246,random,float32
0,347.546219,3695,52430573,55.157,random,float32
0,348.105565,1220,52430573,57.356,random,float32
0,348.657503,4329,52430573,54.835,random,float32
0,349.201531,2518,52430573,55.078,random,float32
0,349.751723,5207,52430573,54.400,random,float32
0,350.292686,8798,52430573,54.019,random,float32
0,350.839344,3579,52430573,53.714,random,float32
0,351.381994,653,52430573,52.774,random,float32
0,351.932581,6143,52430573,54.585,random,float32
0,352.494126,1349,52430573,55.977,random,float32
0,353.044352,1702,52430573,54.465,random,float32
0,353.592244,1433,52430573,54.535,random,float32
0,354.145551,6678,52430573,54.768,random,float32
0,354.696740,96,52430573,55.000,random,float32
0,355.248278,9937,52430573,53.797,random,float32
0,355.804938,3602,52430573,56.239,random,float32
0,356.364091,9094,52430573,56.680,random,float32
0,356.924555,1394,52430573,55.712,random,float32
0,357.488294,3617,52430573,55.155,random,float32
0,358.035573,1198,52430573,54.700,random,float32
0,358.579750,2100,52430573,54.198,random,float32
0,359.134127,5008,52430573,56.711,random,float32
0,359.691019,5131,52430573,55.072,random,float32
0,360.241444,7296,52430573,55.282,random,float32
0,360.791878,2293,52430573,55.693,random,float32
0,361.356771,9484,52430573,53.539,random,float32
0,361.912563,2435,52430573,54.367,random,float32
0,362.454893,1483,52430573,55.026,random,float32
0,362.994666,2608,52430573,54.473,random,float32
0,363.549015,3796,52430573,55.211,random,float32
0,364.099308,7695,52430573,53.567,random,float32
0,364.641418,8918,52430573,54.455,random,float32
0,365.197464,6165,52430573,57.085,random,float32
0,365.779363,8222,52430573,56.613,random,float32
0,366.325179,3062,52430573,53.585,random,float32
0,366.871034,7844,52430573,54.740,random,float32
0,367.424386,9396,52430573,56.212,random,float32
0,367.990832,4231,52430573,56.025,random,float32
0,368.553404,7359,52430573,55.241,random,float32
0,369.105188,2979,52430573,55.501,random,float32
0,369.667851,6196,52430573,56.609,random,float32
0,370.228967,9920,52430573,55.522,random,float32
0,370.789999,7901,52430573,54.618,random,float32
0,371.350586,8680,52430573,55.562,random,float32
0,371.909971,2193,52430573,57.124,random,float32
0,372.481348,3096,52430573,56.801,random,float32
0,373.049048,5175,52430573,57.814,random,float32
0,373.609862,6939,52430573,55.647,random,float32
0,374.173952,2928,52430573,67.168,random,float32
0,374.728259,2262,52430573,56.362,random,float32
0,375.293004,9020,52430573,56.246,random,float32
0,375.840216,1444,52430573,54.297,random,float32
0,376.385129,8536,52430573,56.129,random,float32
0,376.943071,4685,52430573,55.804,random,float32
0,377.498785,3919,52430573,56.490,random,float32
0,378.064714,3281,52430573,56.333,random,float32
0,378.623069,5693,52430573,55.672,random,float32
0,379.172404,2867,52430573,54.978,random,float32
0,379.719699,8409,52430573,55.977,random,float32
0,380.280946,7517,52430573,55.717,random,float32
0,380.832165,3767,52430573,54.939,random,float32
0,381.391405,1523,52430573,57.124,random,float32
0,381.945267,9399,52430573,56.150,random,float32
0,382.501120,3755,52430573,56.241,random,float32
0,383.055126,8871,52430573,53.671,random,float32
0,383.603365,8374,52430573,56.083,random,float32
0,384.166878,8859,52430573,55.682,random,float32
0,384.728548,5171,52430573,55.780,random,float32
0,385.284329,3066,52430573,54.276,random,float32
0,385.826501,6945,52430573,52.729,random,float32
0,386.366801,2148,52430573,54.124,random,float32
0,386.926598,2389,52430573,56.354,random,float32
0,387.485904,5172,52430573,55.387,random,float32
0,388.036939,983,52430573,53.305,random,float32
0,388.592634,9180,52430573,53.525,random,float32
0,389.131748,9451,52430573,53.469,random,float32
0,389.678193,1284,52430573,55.418,random,float32
0,390.224661,1168,52430573,54.285,random,float32
0,390.768700,6479,52430573,53.732,random,float32
0,391.307627,378,52430573,53.958,random,float32
0,391.852760,1045,52430573,55.319,random,float32
0,392.394052,2544,52430573,57.404,random,float32
0,392.943387,8630,52430573,53.808,random,float32
0,393.492253,8987,52430573,54.415,random,float32
0,394.045931,8576,52430573,54.622,random,float32
0,394.610598,5992,52430573,56.351,random,float32
0,395.174237,4698,52430573,55.935,random,float32
0,395.730014,9781,52430573,53.903,random,float32
0,396.277102,4094,52430573,53.657,random,float32
0,396.831898,4454,52430573,56.185,random,float32
0,397.383684,1808,52430573,53.889,random,float32
0,397.947547,8764,52430573,55.604,random,float32
0,398.503897,1477,52430573,55.543,random,float32
0,399.055293,7597,52430573,54.459,random,float32
0,399.597199,7702,52430573,54.832,random,float32
0,400.140442,4049,52430573,53.586,random,float32
0,400.689666,5293,52430573,56.369,random,float32
0,401.246534,5905,52430573,56.118,random,float32
0,401.801253,9579,52430573,54.890,random,float32
0,402.349220,6084,52430573,53.356,random,float32
0,402.898193,2521,52430573,52.412,random,float32
0,403.431154,3161,52430573,52.593,random,float32
0,403.960247,4828,52430573,53.212,random,float32
0,404.496063,4510,52430573,51.923,random,float32
0,405.038100,8873,52430573,53.599,random,float32
0,405.568535,5254,52430573,51.792,random,float32
0,406.108205,5285,52430573,53.435,random,float32
0,406.643766,512,52430573,52.207,random,float32
0,407.183746,8615,52430573,52.869,random,float32
0,407.709910,8051,52430573,51.430,random,float32
0,408.245553,8667,52430573,53.673,random,float32
0,408.779925,8710,52430573,53.059,random,float32
0,409.326986,6802,52430573,56.159,random,float32
0,409.873434,6579,52430573,55.012,random,float32
0,410.413305,5319,52430573,54.045,random,float32
0,410.952262,6145,52430573,52.333,random,float32
0,411.482776,9760,52430573,53.040,random,float32
0,412.020855,355,52430573,52.767,random,float32
0,412.560882,7542,52430573,53.347,random,float32
0,413.098688,4920,52430573,55.421,random,float32
0,413.638319,7999,52430573,53.777,random,float32
0,414.180256,5478,52430573,54.687,random,float32
0,414.721864,4993,52430573,54.948,random,float32
0,415.265037,2509,52430573,53.906,random,float32
0,415.800376,4747,52430573,53.031,random,float32
0,416.349961,6540,52430573,55.176,random,float32
0,416.887531,3245,52430573,53.187,random,float32
0,417.419900,4362,52430573,53.463,random,float32
0,417.959434,3120,52430573,53.418,random,float32
0,418.499741,7216,52430573,54.731,random,float32
0,419.036848,2419,52430573,54.501,random,float32
0,419.578595,3424,52430573,53.483,random,float32
0,420.114079,301,52430573,53.497,random,float32
0,420.644334,4444,52430573,53.263,random,float32
0,421.191285,4792,52430573,55.112,random,float32
0,421.739214,1442,52430573,54.941,random,float32
0,422.294779,4995,52430573,55.352,random,float32
0,422.855694,3869,52430573,55.810,random,float32
0,423.397180,2485,52430573,54.194,random,float32
0,423.942858,9386,52430573,54.134,random,float32
0,424.486280,2270,52430573,54.318,random,float32
0,425.022724,9254,52430573,51.232,random,float32
0,425.562726,483,52430573,54.800,random,float32
0,426.107195,2155,52430573,54.476,random,float32
0,426.663685,5886,52430573,55.982,random,float32
0,427.215534,8051,52430573,52.507,random,float32
0,427.768328,6767,52430573,55.557,random,float32
0,428.320917,4043,52430573,55.356,random,float32
0,428.865458,8784,52430573,53.140,random,float32
0,429.403751,8812,52430573,52.576,random,float32
0,429.942221,6521,52430573,52.412,random,float32
0,430.475728,7595,52430573,54.840,random,float32
0,431.021163,6775,52430573,52.920,random,float32
0,431.583667,4097,52430573,57.902,random,float32
0,432.138476,6292,52430573,54.032,random,float32
0,432.676641,2459,52430573,53.283,random,float32
0,433.218859,2960,52430573,55.033,random,float32
0,433.770398,8904,52430573,55.910,random,float32
0,434.326039,7239,52430573,57.074,random,float32
0,434.885703,801,52430573,57.543,random,float32
0,435.440919,4889,52430573,54.522,random,float32
0,435.987231,9376,52430573,54.915,random,float32
0,436.565556,6038,52430573,57.333,random,float32
0,437.136836,4496,52430573,57.966,random,float32
0,437.703314,8666,52430573,54.887,random,float32
0,438.259853,9423,52430573,56.942,random,float32
0,438.805106,3812,52430573,54.807,random,float32
0,439.354905,6783,52430573,54.937,random,float32
0,439.898075,1111,52430573,55.931,random,float32
0,440.448887,6488,52430573,54.687,random,float32
0,440.992315,2224,52430573,56.740,random,float32
0,441.553879,4904,52430573,55.331,random,float32
0,442.111597,1084,52430573,55.211,random,float32
0,442.666056,6382,52430573,54.673,random,float32
0,443.205661,8143,52430573,53.988,random,float32
0,443.745955,6131,52430573,54.935,random,float32
0,444.300442,3116,52430573,54.910,random,float32
0,444.838544,3361,52430573,53.773,random,float32
0,445.379001,1426,52430573,53.974,random,float32
0,445.915141,3438,52430573,53.044,random,float32
0,446.449106,4467,52430573,52.137,random,float32
0,446.991213,8888,52430573,53.832,random,float32
0,447.532641,1167,52430573,54.610,random,float32
