step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
155,ramp,6.787674,6.789986,2.312,1.818,0.179,0.170,0.319,1,4,0.732422,3631
156,ramp,6.939826,6.953487,13.661,159.978,1.689,1.235,0.529,1,4,0.666504,22432
157,ramp,6.953745,6.956141,2.396,1.733,0.177,0.166,0.495,1,4,0.781250,3447
158,ramp,6.956389,6.962219,5.830,4.482,0.650,0.466,0.404,1,4,0.624512,9478
159,ramp,7.005330,7.016514,11.184,51.433,1.423,0.985,0.383,1,4,0.630371,18548
160,ramp,7.016799,7.019685,2.886,0.810,0.772,1.070,0.449,1,4,0.748535,1343
161,ramp,7.069568,7.086209,16.642,58.519,1.466,1.045,5.386,1,4,0.727051,19296
162,ramp,7.086624,7.088598,1.975,0.884,0.126,0.820,0.466,1,4,0.568359,1373
163,ramp,7.088854,7.091084,2.231,1.730,0.178,0.170,0.341,1,4,0.750977,3422
164,ramp,7.110653,7.117378,6.725,23.835,0.655,0.481,1.251,1,4,0.618164,9667
165,ramp,7.117640,7.119696,2.057,0.778,0.103,0.897,0.462,1,4,0.777832,1322
166,ramp,7.119938,7.122360,2.422,1.914,0.159,0.176,0.344,1,4,0.661621,3841
167,ramp,7.343494,7.359321,15.827,231.985,1.882,1.338,1.678,1,4,0.667969,24320
168,ramp,7.359606,7.368270,8.664,6.669,1.031,0.751,0.410,1,4,0.520508,14220
169,ramp,7.368534,7.370794,2.260,1.082,0.116,0.653,0.596,1,4,0.757324,1992
170,ramp,7.371095,7.373993,2.898,2.301,0.224,0.195,0.404,1,4,0.507324,4587
171,ramp,7.374278,7.377728,3.449,2.748,0.259,0.233,0.417,1,4,0.805664,5599
172,ramp,7.377969,7.382478,4.509,3.495,0.451,0.318,0.410,1,4,0.868164,7329
173,ramp,7.382726,7.384813,2.086,1.184,0.125,0.434,0.520,1,4,0.739746,2230
174,ramp,7.385066,7.392797,7.731,5.932,0.919,0.667,0.386,1,4,0.568359,12646
175,ramp,7.616757,7.628523,11.765,232.594,1.487,1.050,0.517,1,4,0.649902,19399
176,ramp,7.628811,7.638130,9.319,7.154,1.134,0.814,0.415,1,4,0.785645,15282
177,ramp,7.678468,7.689822,11.354,48.790,1.431,0.993,0.398,1,4,0.712402,18750
178,ramp,7.690071,7.693325,3.254,2.572,0.243,0.226,0.389,1,4,0.756836,5270
179,ramp,7.693591,7.695645,2.054,1.508,0.155,0.158,0.428,1,4,0.759766,3103
180,ramp,7.795564,7.811740,16.176,110.235,1.698,1.273,2.770,1,4,0.702148,22889
181,ramp,7.812261,7.823187,10.926,8.409,1.342,0.949,0.633,1,4,0.641602,17953
182,ramp,7.823440,7.850177,26.737,4.069,0.518,0.397,21.912,1,4,0.621094,8558
183,ramp,7.850552,7.858646,8.094,6.313,0.974,0.696,0.395,1,4,0.555664,13417
184,ramp,7.858913,7.862287,3.373,2.739,0.230,0.234,0.362,1,4,0.807129,5634
185,ramp,7.879649,7.885999,6.350,21.999,0.710,0.522,0.373,1,4,0.772461,10561
186,ramp,7.988939,8.017836,28.897,111.785,1.499,1.081,17.396,1,4,0.590820,19743
187,ramp,8.018131,8.025365,7.235,5.622,0.826,0.620,0.383,1,4,0.674316,11874
188,ramp,8.085080,8.094556,9.476,66.702,1.174,0.834,0.396,1,4,0.678223,15700
189,ramp,8.094808,8.124579,29.770,5.003,0.724,0.527,23.682,1,4,0.648926,10735
190,ramp,8.125066,8.133611,8.546,6.797,1.038,0.742,0.366,1,4,0.744629,14210
191,ramp,8.133899,8.136055,2.156,1.698,0.169,0.165,0.342,1,4,0.715820,3276
192,ramp,8.239909,8.252025,12.116,112.851,1.508,1.089,0.453,1,4,0.669434,19895
193,ramp,8.252304,8.280384,28.081,6.020,0.923,0.670,20.626,1,4,0.617188,12773
194,ramp,8.280798,8.288088,7.290,5.740,0.867,0.629,0.353,1,4,0.651855,12125
195,ramp,8.300558,8.303137,2.579,12.333,1.238,0.950,0.458,1,4,0.620605,12768
196,ramp,8.303392,8.305216,1.824,1.179,0.123,0.250,0.459,1,4,0.828613,2199
197,ramp,8.305482,8.315436,9.954,3.591,4.859,1.110,0.590,1,4,0.679199,7472
198,ramp,8.333255,8.337589,4.333,20.990,0.437,0.315,0.337,1,4,0.522461,7157
199,ramp,8.337834,8.340436,2.601,2.077,0.186,0.184,0.332,1,4,0.454834,4184
200,ramp,8.414502,8.421694,7.192,79.367,0.824,0.618,0.381,1,4,0.783203,11922
201,ramp,8.451946,8.459410,7.464,35.402,0.884,0.639,0.353,1,4,0.514648,12284
202,ramp,8.481864,8.488498,6.634,27.336,0.750,0.557,0.377,1,4,0.687500,10997
203,ramp,8.556568,8.570493,13.924,73.365,0.876,0.630,7.003,1,4,0.747559,12149
204,ramp,8.570934,8.575201,4.268,3.470,0.427,0.312,0.359,1,4,0.606445,7100
205,ramp,8.583079,8.585932,2.854,7.769,1.338,0.950,0.603,1,4,0.656738,6355
206,ramp,8.586181,8.589139,2.958,2.354,0.223,0.205,0.354,1,4,0.689453,4797
207,ramp,8.615298,8.621910,6.612,30.943,0.735,0.535,0.471,1,4,0.770020,10820
208,ramp,8.645522,8.652055,6.533,28.329,0.737,0.545,0.445,1,4,0.642090,10854
209,ramp,8.652307,8.655104,2.798,2.154,0.221,0.188,0.406,1,4,0.654297,4375
210,ramp,8.670775,8.676393,5.618,19.760,0.620,0.449,0.385,1,4,0.688477,9172
211,ramp,8.905872,8.920072,14.200,240.093,1.767,1.320,0.421,1,4,0.625000,23561
212,ramp,8.920329,8.944106,23.777,6.761,1.065,15.715,0.413,1,4,0.615723,14447
213,ramp,8.944369,8.950261,5.892,4.577,0.655,0.478,0.371,1,4,0.658691,9650
214,ramp,8.950500,8.959293,8.793,6.769,1.068,0.752,0.372,1,4,0.940918,14497
215,ramp,8.959553,8.967792,8.239,6.364,0.987,0.708,0.371,1,4,0.580078,13558
216,ramp,8.968043,8.970242,2.199,1.608,0.168,0.161,0.442,1,4,0.699219,3162
217,ramp,8.970483,8.978040,7.557,5.757,0.893,0.637,0.434,1,4,0.585938,12271
218,ramp,8.978497,8.980437,1.940,1.043,0.104,0.702,0.451,1,4,0.601562,1578
219,ramp,9.008189,9.012661,4.472,30.975,0.451,0.320,0.407,1,4,0.709473,7320
220,ramp,9.181148,9.194045,12.897,175.953,1.226,0.886,3.174,1,4,0.777344,16689
221,ramp,9.194471,9.203009,8.538,6.637,1.021,0.722,0.464,1,4,0.625000,13919
222,ramp,9.354037,9.387946,33.909,164.145,2.217,1.643,16.802,1,4,0.672363,29007
223,ramp,9.388424,9.407445,19.021,7.592,10.260,1.172,0.378,1,4,0.668457,16035
224,ramp,9.407680,9.416004,8.324,3.555,0.465,3.983,0.481,1,4,0.500000,7466
225,ramp,9.416251,9.419085,2.834,2.252,0.193,0.196,0.369,1,4,0.807617,4583
226,ramp,9.419327,9.427169,7.842,6.011,0.924,0.670,0.412,1,4,0.802246,12810
227,ramp,9.427397,9.429399,2.002,1.396,0.134,0.148,0.476,1,4,0.598633,2744
228,ramp,9.429643,9.431714,2.072,0.682,0.294,0.800,0.449,1,4,0.433594,1185
229,ramp,9.431950,9.435121,3.171,2.530,0.231,0.226,0.350,1,4,0.685547,5202
230,ramp,9.435362,9.437945,2.583,2.034,0.200,0.181,0.332,1,4,0.917969,4117
231,ramp,9.549042,9.555383,6.342,115.627,0.699,0.503,0.531,1,4,0.805176,10248
232,ramp,9.555678,9.573743,18.065,3.943,0.552,0.379,13.313,1,4,0.767090,8225
233,ramp,9.616953,9.625736,8.783,49.639,1.070,0.744,0.414,1,4,0.822754,14423
234,ramp,9.707954,9.719137,11.183,90.495,1.409,0.990,0.429,1,4,0.538574,18358
235,ramp,9.719388,9.745987,26.598,6.857,1.097,0.764,18.048,1,4,0.583984,14677
236,ramp,9.746296,9.751161,4.865,3.837,0.518,0.357,0.368,1,4,0.589844,7989
237,ramp,9.812848,9.822439,9.591,68.810,1.179,0.838,0.378,1,4,0.626953,15945
238,ramp,9.822726,9.855660,32.935,5.572,0.806,0.604,26.138,1,4,0.461426,11759
239,ramp,9.856281,9.861376,5.095,1.279,0.115,0.784,3.269,1,4,0.662598,1998
240,ramp,9.861780,9.884260,22.480,7.013,1.086,0.774,13.869,1,4,0.583496,14714
241,ramp,9.939040,9.951248,12.208,63.878,1.534,1.094,0.395,1,4,0.613770,20267
242,ramp,9.951528,9.975261,23.732,0.922,21.349,1.128,0.537,1,4,0.691406,1622
243,ramp,9.975591,9.985787,10.196,6.042,0.923,0.670,2.812,1,4,0.517090,12741
244,ramp,9.986107,9.990983,4.876,3.831,0.525,0.361,0.381,1,4,0.910645,7989
245,ramp,10.029633,10.038313,8.680,45.062,1.070,0.753,0.374,1,4,0.567383,14454
246,ramp,10.038556,10.041118,2.562,2.018,0.193,0.183,0.341,1,4,0.975586,4069
247,ramp,10.112478,10.128165,15.686,79.377,1.339,0.955,5.305,1,4,0.989746,17894
248,ramp,10.128442,10.136748,8.306,6.421,0.994,0.714,0.378,1,4,0.756348,13676
249,ramp,10.160275,10.170320,10.045,28.207,0.718,0.526,4.007,1,4,0.780273,10634
250,ramp,10.170728,10.173137,2.409,0.747,0.524,0.896,0.537,1,4,0.921875,1114
251,ramp,10.182521,10.188116,5.595,10.997,0.206,0.183,3.425,1,4,0.608398,4071
252,ramp,10.188365,10.191710,3.344,2.674,0.261,0.226,0.358,1,4,0.885254,5505
253,ramp,10.229526,10.238175,8.649,44.145,1.037,0.750,0.460,1,4,0.549316,14243
254,ramp,10.238462,10.240609,2.148,1.651,0.169,0.162,0.358,1,4,0.567871,3221
255,ramp,10.240855,10.242890,2.035,0.955,0.106,0.638,0.500,1,4,0.604004,1710
256,ramp,10.394146,10.405420,11.275,159.608,1.419,0.978,0.447,1,4,0.842773,18540
257,ramp,10.405713,10.412530,6.817,5.303,0.781,0.578,0.371,1,4,0.546387,11392
258,ramp,10.412822,10.441005,28.183,4.020,0.566,0.394,23.389,1,4,0.483154,8430
259,ramp,10.441289,10.454358,13.069,6.799,1.067,0.753,4.582,1,4,0.944824,14442
260,ramp,10.454821,10.459071,4.250,1.317,0.139,2.568,0.528,1,4,0.602539,2511
261,ramp,10.459319,10.461736,2.417,1.756,0.170,0.171,0.499,1,4,0.827637,3486
262,ramp,10.461966,10.465952,3.986,3.121,0.386,0.272,0.333,1,4,0.636230,6507
263,ramp,10.472820,10.481329,8.509,2.561,3.254,2.528,0.550,1,4,0.489258,4811
264,ramp,10.481595,10.486421,4.826,2.042,0.197,2.230,0.544,1,4,0.426270,4104
265,ramp,10.632751,10.647886,15.135,153.131,1.132,0.810,6.297,1,4,0.545898,15332
266,ramp,10.648141,10.650185,2.043,0.764,0.103,0.878,0.474,1,4,0.825684,1317
267,ramp,10.650443,10.656960,6.516,5.058,0.744,0.544,0.357,1,4,0.496582,10874
268,ramp,10.657188,10.659612,2.424,0.579,0.325,1.175,0.503,1,4,0.556152,950
269,ramp,10.659893,10.662374,2.481,1.979,0.187,0.176,0.347,1,4,0.801758,3913
270,ramp,10.662628,10.664809,2.181,0.876,0.104,0.839,0.545,1,4,0.576172,1536
271,ramp,10.793700,10.818866,25.166,136.598,1.295,0.922,15.138,1,4,0.918945,17295
272,ramp,10.819211,10.831052,11.841,9.099,1.481,1.049,0.435,1,4,0.498047,19501
273,ramp,10.890081,10.898684,8.603,65.336,1.055,0.752,0.414,1,4,0.584473,14273
274,ramp,10.898954,10.905780,6.827,5.311,0.759,0.567,0.384,1,4,0.377686,11232
275,ramp,10.934640,10.942786,8.146,34.854,0.975,0.696,0.408,1,4,0.948242,13359
276,ramp,10.943038,10.959737,16.699,4.405,0.623,11.255,0.592,1,4,0.567383,9278
277,ramp,10.960006,10.962144,2.138,1.111,0.129,0.612,0.468,1,4,0.458984,2056
278,ramp,11.007054,11.015029,7.975,50.787,0.951,0.685,0.383,1,4,0.778320,13158
279,ramp,11.015254,11.020309,5.055,3.913,0.548,0.389,0.361,1,4,0.522461,8366
280,ramp,11.048746,11.055663,6.917,33.546,0.788,0.587,0.362,1,4,0.838379,11520
281,ramp,11.072066,11.083677,11.611,20.163,0.566,0.403,6.798,1,4,0.650879,8474
282,ramp,11.112900,11.119334,6.434,33.874,0.714,0.522,0.419,1,4,0.533203,10550
283,ramp,11.173542,11.180590,7.048,59.412,0.798,0.594,0.377,1,4,0.518066,11634
284,ramp,11.180849,11.196567,15.718,5.102,0.740,0.537,9.516,1,4,0.553711,10827
285,ramp,11.196812,11.199220,2.408,1.892,0.187,0.172,0.332,1,4,0.508301,3789
286,ramp,11.238391,11.249801,11.410,43.084,0.590,0.419,6.322,1,4,0.523438,8753
