step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.137349,1.673677,1536.328,16.964,1519.249,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
1,ramp,1.686486,2.759056,1072.570,1.764,1070.720,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
2,ramp,2.772203,3.845649,1073.446,1.756,1071.620,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
3,ramp,3.858520,4.932543,1074.024,1.754,1072.206,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
4,ramp,4.945025,6.019278,1074.253,1.758,1072.435,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
5,ramp,6.030914,7.107611,1076.697,1.753,1074.883,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
6,ramp,7.119219,8.198752,1079.532,1.756,1077.717,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
7,ramp,8.210456,9.291017,1080.561,1.744,1078.758,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
8,ramp,9.303244,10.384959,1081.715,1.749,1079.906,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
9,ramp,10.396467,11.477063,1080.595,1.754,1078.784,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
10,steady,11.488505,12.567048,1078.543,1.750,1076.735,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
11,steady,12.579257,13.659029,1079.772,1.750,1077.964,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
12,steady,13.670686,14.750826,1080.140,1.755,1078.325,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
13,steady,14.762149,15.843056,1080.908,1.746,1079.101,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
14,steady,15.854565,16.938274,1083.709,1.753,1081.896,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
15,steady,16.950455,18.034350,1083.895,1.758,1082.079,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
16,steady,18.045954,19.131049,1085.095,1.756,1083.279,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
17,steady,19.142540,20.228253,1085.714,1.754,1083.901,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
18,steady,20.239926,21.326916,1086.990,1.752,1085.179,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
19,steady,21.338337,22.428980,1090.643,1.750,1088.836,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
20,steady,22.440413,23.529564,1089.151,1.748,1087.345,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
21,steady,23.541305,24.632622,1091.317,1.750,1089.508,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
22,steady,24.644426,25.738851,1094.425,1.748,1092.615,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
23,steady,25.750338,26.843288,1092.950,1.743,1091.151,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
24,steady,26.854644,27.950573,1095.930,1.750,1094.121,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
25,steady,27.962700,29.057901,1095.200,1.757,1093.384,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
26,steady,29.069535,30.167721,1098.186,1.748,1096.379,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
27,steady,30.179222,31.276965,1097.742,1.746,1095.938,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
28,steady,31.288354,32.387246,1098.891,1.753,1097.082,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
29,steady,32.399044,33.501357,1102.313,1.755,1100.498,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
30,steady,33.513098,34.616810,1103.713,1.746,1101.907,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
31,steady,34.628416,35.730650,1102.233,1.756,1100.420,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
32,steady,35.742049,36.847567,1105.518,1.749,1103.710,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
33,steady,36.859029,37.963319,1104.290,1.745,1102.488,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
34,steady,37.974744,39.078057,1103.313,1.754,1101.504,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
35,steady,39.089415,40.198167,1108.752,1.750,1106.944,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
36,steady,40.205852,40.997724,791.872,1.052,790.770,157,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
37,steady,41.165303,42.275273,1109.971,1.791,1108.097,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
38,steady,42.287049,43.402022,1114.972,1.749,1113.165,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
39,steady,43.413509,44.530410,1116.901,1.757,1115.086,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
40,steady,44.542505,45.663168,1120.664,1.751,1118.854,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
41,steady,45.674843,46.794703,1119.860,1.746,1118.056,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
42,steady,46.806107,47.926152,1120.045,1.745,1118.241,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
43,steady,47.937820,49.057979,1120.159,1.748,1118.354,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
44,steady,49.069699,50.188571,1118.872,1.759,1117.052,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
45,steady,50.200311,51.317560,1117.249,1.753,1115.435,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
46,steady,51.329592,52.444357,1114.765,1.759,1112.944,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
47,steady,52.456520,53.569317,1112.797,1.745,1110.991,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
48,steady,53.581035,54.692071,1111.036,1.742,1109.236,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
49,steady,54.703545,55.813833,1110.288,1.751,1108.480,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
50,steady,55.825472,56.936005,1110.533,1.756,1108.718,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
51,steady,56.947715,58.053614,1105.900,1.753,1104.083,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
52,steady,58.065259,59.172704,1107.446,1.751,1105.634,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
53,steady,59.184137,60.289460,1105.322,1.757,1103.506,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
54,steady,60.301119,61.404249,1103.130,1.749,1101.321,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
55,steady,61.415501,62.517783,1102.282,1.777,1100.416,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
56,steady,62.530036,63.630939,1100.902,1.753,1099.083,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
57,steady,63.643306,64.743848,1100.542,1.768,1098.705,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
58,steady,64.755978,65.856618,1100.640,1.746,1098.833,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
59,steady,65.868343,66.966909,1098.566,1.753,1096.749,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
60,steady,66.978759,68.076694,1097.935,1.753,1096.119,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
61,steady,68.088475,69.184540,1096.066,1.750,1094.247,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
62,steady,69.196153,70.291777,1095.625,1.755,1093.796,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
63,steady,70.303339,71.398516,1095.177,1.749,1093.364,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
64,steady,71.410268,72.503341,1093.073,1.747,1091.260,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
65,steady,72.515326,73.608481,1093.155,1.747,1091.337,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
66,steady,73.620587,74.714102,1093.515,1.762,1091.679,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
67,steady,74.726053,75.817841,1091.787,1.758,1089.961,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
68,steady,75.829874,76.920885,1091.012,1.761,1089.184,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
69,steady,76.932901,78.024606,1091.705,1.748,1089.891,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
70,steady,78.036444,79.126465,1090.022,1.751,1088.205,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
71,steady,79.137885,80.228371,1090.485,1.755,1088.664,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
72,steady,80.240008,81.329604,1089.597,1.760,1087.769,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
73,steady,81.341184,82.428537,1087.352,1.760,1085.508,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
74,steady,82.440454,83.527638,1087.184,1.781,1085.314,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
75,steady,83.539462,84.626437,1086.976,1.750,1085.157,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
76,steady,84.638011,85.725464,1087.453,1.747,1085.641,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
77,steady,85.737124,86.823813,1086.689,1.758,1084.865,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
78,steady,86.835294,87.920813,1085.519,1.748,1083.706,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
