slide_id,rank_handled,world_size,n_tiles,t_start_s,t_end_s,wallclock_s,tiles_per_sec_slide,embedding_dim
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,4,9373,0.074920,40.997924,40.923,229.0,1536
TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,1,4,11520,0.097874,51.940921,51.843,222.2,1536
TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2,4,7989,0.070956,35.134043,35.063,227.8,1536
TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,3,4,26624,0.187254,114.057863,113.871,233.8,1536
TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,0,4,11161,41.144012,89.792356,48.648,229.4,1536
TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,1,4,19432,52.156258,137.287335,85.131,228.3,1536
TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,2,4,4797,35.236423,56.504815,21.268,225.5,1536
TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,3,4,6253,114.315202,141.026313,26.711,234.1,1536
TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,0,4,6044,89.912897,116.068245,26.155,231.1,1536
TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,1,4,2177,137.472868,147.103784,9.631,226.0,1536
TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,2,4,3413,56.568421,71.486191,14.918,228.8,1536
TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,3,4,4311,141.112161,159.661363,18.549,232.4,1536
TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,0,4,2205,116.139280,125.570976,9.432,233.8,1536
TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,1,4,1988,147.140066,156.000374,8.860,224.4,1536
TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,2,4,3734,71.538052,88.125665,16.588,225.1,1536
TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,3,4,1606,159.714141,166.644892,6.931,231.7,1536
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,0,4,2024,125.603541,134.449838,8.846,228.8,1536
TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,1,4,4478,156.039855,175.761935,19.722,227.1,1536
TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,2,4,10735,88.212576,135.702426,47.490,226.0,1536
TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,3,4,6236,166.688163,193.664973,26.977,231.2,1536
TCGA-AQ-A54O-01Z-00-DX1.85AB0AC4-47BB-4CD8-B7FB-5928108864AC,0,4,18572,134.568096,215.494547,80.926,229.5,1536
TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,1,4,8980,175.840074,216.432446,40.592,221.2,1536
TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,2,4,9856,135.829481,179.061496,43.232,228.0,1536
TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,3,4,14876,193.780945,258.899752,65.119,228.4,1536
TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9,0,4,5213,215.671016,238.748517,23.078,225.9,1536
TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,1,4,13502,216.568421,278.199533,61.631,219.1,1536
TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,2,4,10086,179.189727,224.068317,44.879,224.7,1536
TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,3,4,22889,259.128906,358.928271,99.799,229.4,1536
TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,4,25271,238.914611,350.001959,111.087,227.5,1536
TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,1,4,14377,278.372477,343.329571,64.957,221.3,1536
TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,2,4,5319,224.190327,248.062553,23.872,222.8,1536
TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,3,4,7912,359.144575,393.668966,34.524,229.2,1536
TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,4,12548,350.246824,405.311325,55.065,227.9,1536
TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,1,4,13459,343.513648,403.868589,60.355,223.0,1536
TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,2,4,9195,248.155444,289.377903,41.222,223.1,1536
TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,3,4,12354,393.798920,448.194200,54.395,227.1,1536
TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,4,5410,405.448314,429.391262,23.943,226.0,1536
TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,1,4,8616,404.025964,443.574421,39.548,217.9,1536
TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,2,4,11874,289.513543,342.587939,53.074,223.7,1536
TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,3,4,15831,448.368228,517.697016,69.329,228.3,1536
TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,4,11410,429.478608,479.993937,50.515,225.9,1536
TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,1,4,16165,443.724724,517.612893,73.888,218.8,1536
TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,2,4,15013,342.764908,409.738980,66.974,224.2,1536
TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,3,4,5719,517.858484,542.692942,24.834,230.3,1536
TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,4,11469,480.135641,530.583656,50.448,227.3,1536
TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,1,4,8753,517.784310,556.843711,39.059,224.1,1536
TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,2,4,10425,409.917073,456.704250,46.787,222.8,1536
TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,3,4,6251,542.783827,570.054330,27.271,229.2,1536
TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,4,19501,530.764227,616.412949,85.649,227.7,1536
TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,1,4,16460,556.994125,631.133583,74.139,222.0,1536
