step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
69,ramp,3.842233,3.849667,7.434,5.770,0.879,0.617,0.354,1,16,0.730469,12271
70,ramp,3.849904,3.852736,2.832,2.249,0.191,0.198,0.367,1,16,0.546875,4587
71,ramp,3.853018,3.858403,5.385,4.261,0.592,0.421,0.329,1,16,0.861328,8861
72,ramp,3.858659,3.867642,8.983,6.939,1.096,0.777,0.361,1,16,0.639160,14816
73,ramp,3.867879,3.871283,3.404,2.732,0.213,0.233,0.395,1,16,0.765625,5644
74,ramp,3.871512,3.882836,11.324,2.413,0.228,0.213,8.604,1,16,0.805664,4968
75,ramp,3.932433,3.941009,8.576,55.699,1.022,0.723,0.588,1,16,0.701660,14030
76,ramp,3.941341,3.946192,4.851,3.779,0.489,0.342,0.475,1,16,0.630859,7790
77,ramp,3.972013,3.979819,7.806,31.394,0.885,0.631,0.620,1,16,0.745605,12451
78,ramp,4.045708,4.071965,26.257,76.055,1.689,1.226,13.019,1,16,0.700195,22521
79,ramp,4.072383,4.075478,3.095,1.824,0.175,0.791,0.613,1,16,0.623535,3463
80,ramp,4.121626,4.150347,28.720,54.589,1.425,0.998,17.762,1,16,0.786621,18764
81,ramp,4.150869,4.156413,5.544,4.477,0.583,0.449,0.438,1,16,0.582520,8980
82,ramp,4.156700,4.163181,6.481,4.997,0.710,0.518,0.463,1,16,0.569824,10525
83,ramp,4.187336,4.195593,8.256,30.229,0.982,0.688,0.431,1,16,0.632324,13539
84,ramp,4.195870,4.198278,2.408,0.831,0.134,1.062,0.579,1,16,0.642578,1399
85,ramp,4.363630,4.403151,39.521,176.892,1.965,1.444,24.469,1,16,0.618652,25697
86,ramp,4.403568,4.416402,12.834,9.851,1.596,1.156,0.496,1,16,0.551270,21095
87,ramp,4.416702,4.423162,6.459,4.977,0.703,0.515,0.482,1,16,0.640137,10449
88,ramp,4.423422,4.431197,7.776,5.939,0.906,0.645,0.465,1,16,0.821777,12641
89,ramp,4.431490,4.470088,38.599,6.927,29.785,1.466,0.633,1,16,0.609863,14743
90,ramp,4.470411,4.482878,12.468,9.592,1.559,1.117,0.445,1,16,0.597656,20775
91,ramp,4.512706,4.522599,9.893,37.140,1.205,0.855,0.443,1,16,0.845703,16239
92,ramp,4.522877,4.525107,2.230,1.170,0.120,0.599,0.542,1,16,0.757812,2146
93,ramp,4.555910,4.565168,9.258,37.639,1.127,0.800,0.420,1,16,0.592773,15198
94,ramp,4.565402,4.574441,9.039,1.138,0.133,7.091,0.834,1,16,0.581055,2172
95,ramp,4.681672,4.708772,27.100,114.654,1.223,0.875,0.636,1,16,0.692383,16615
96,ramp,4.709282,4.712262,2.980,1.779,0.169,0.757,0.635,1,16,0.656738,3235
97,ramp,4.712574,4.716483,3.909,3.067,0.356,0.265,0.448,1,16,0.604004,6250
98,ramp,4.716760,4.719318,2.558,1.050,0.116,0.799,0.787,1,16,0.749512,1894
99,ramp,4.719624,4.747464,27.841,4.490,0.627,0.455,22.467,1,16,0.677734,9377
100,ramp,4.747883,4.752258,4.375,3.426,0.412,0.302,0.494,1,16,0.801270,6981
101,ramp,4.796404,4.825661,29.258,51.566,1.222,0.884,19.336,1,16,0.635742,16689
102,ramp,4.826111,4.829492,3.381,2.772,0.255,0.224,0.455,1,16,0.647461,5472
103,ramp,4.910358,4.923126,12.768,89.311,1.432,1.011,1.759,1,16,0.434570,18883
104,ramp,4.974190,4.986400,12.210,60.042,1.500,1.094,0.525,1,16,0.490234,20007
105,ramp,5.026029,5.038332,12.304,48.756,1.515,1.099,0.470,1,16,0.634277,20267
106,ramp,5.038644,5.063587,24.942,5.411,0.798,18.169,0.790,1,16,0.579102,11634
107,ramp,5.063985,5.071005,7.020,5.419,0.771,0.578,0.519,1,16,0.549805,11325
108,ramp,5.071276,5.084949,13.674,4.614,0.644,0.480,8.110,1,16,0.586914,9719
109,ramp,5.085416,5.093664,8.248,6.489,1.007,0.710,0.420,1,16,0.820801,13705
110,ramp,5.093951,5.110881,16.930,2.076,13.526,0.955,0.578,1,16,0.843750,4184
111,ramp,5.111190,5.113679,2.489,0.816,0.326,0.903,0.656,1,16,0.777344,1350
112,ramp,5.152319,5.160838,8.519,44.813,1.015,0.702,0.549,1,16,0.579102,13739
113,ramp,5.211600,5.226960,15.360,60.092,1.548,1.116,3.273,1,16,0.791504,20708
114,ramp,5.227378,5.230707,3.328,2.751,0.258,0.230,0.421,1,16,0.719238,5441
115,ramp,5.230995,5.235579,4.584,3.624,0.457,0.329,0.382,1,16,0.489746,7514
116,ramp,5.235840,5.238038,2.198,0.937,0.109,0.805,0.536,1,16,0.638672,1663
117,ramp,5.260108,5.266711,6.603,26.946,0.736,0.536,0.385,1,16,0.573242,10880
118,ramp,5.266951,5.269057,2.106,1.412,0.141,0.211,0.508,1,16,0.611328,2748
119,ramp,5.286025,5.290933,4.908,20.527,0.536,0.365,0.377,1,16,0.734375,8225
120,ramp,5.291208,5.293244,2.036,1.199,0.136,0.427,0.476,1,16,0.734375,2220
121,ramp,5.698289,5.732279,33.990,420.771,2.707,14.828,0.645,1,16,0.823242,34887
122,ramp,5.732683,5.748421,15.738,8.787,1.390,1.005,4.783,1,16,0.774414,18668
123,ramp,5.748909,5.754036,5.127,3.480,0.410,0.768,0.838,1,16,0.900391,7059
124,ramp,5.754404,5.767536,13.132,10.117,1.622,1.194,0.451,1,16,0.750977,21614
125,ramp,5.767796,5.796657,28.861,6.919,1.092,20.221,0.809,1,16,0.914551,14798
126,ramp,5.796955,5.809896,12.942,9.930,1.615,1.178,0.429,1,16,0.541992,21362
127,ramp,5.810170,5.845517,35.347,4.799,0.683,0.503,29.549,1,16,0.523438,10115
128,ramp,5.846000,5.850400,4.401,3.152,0.311,0.264,1.038,1,16,0.658203,6167
129,ramp,5.850824,5.866172,15.348,6.037,0.907,0.643,8.054,1,16,0.540527,12588
130,ramp,5.866762,5.871235,4.473,3.701,0.447,0.324,0.466,1,16,0.951172,7329
131,ramp,5.871544,5.884392,12.848,3.230,8.300,1.007,0.521,1,16,0.830566,6655
132,ramp,5.884692,5.889241,4.549,3.541,0.434,0.318,0.476,1,16,0.892578,7296
133,ramp,5.889529,5.893414,3.885,3.002,0.345,0.260,0.485,1,16,0.528809,6150
134,ramp,5.893715,5.921028,27.313,6.869,1.075,0.759,18.765,1,16,0.809082,14605
135,ramp,5.921536,5.931746,10.210,8.066,1.235,0.891,0.434,1,16,0.834961,16880
136,ramp,5.932008,5.934453,2.445,0.884,0.115,1.083,0.549,1,16,0.646973,1559
137,ramp,5.969189,5.977187,7.997,40.539,0.952,0.663,0.499,1,16,0.726074,13071
138,ramp,6.049131,6.064358,15.227,79.844,1.296,0.920,4.973,1,16,0.731934,17590
139,ramp,6.064789,6.070496,5.707,4.551,0.615,0.456,0.418,1,16,0.520020,9373
140,ramp,6.070742,6.074567,3.824,3.033,0.332,0.266,0.367,1,16,0.692383,6296
141,ramp,6.108017,6.126491,18.474,39.842,1.056,0.743,10.175,1,16,0.687988,14400
142,ramp,6.126960,6.132113,5.153,4.177,0.572,0.398,0.362,1,16,0.647461,8558
143,ramp,6.132365,6.146425,14.060,2.308,10.270,1.146,0.518,1,16,0.737793,4696
144,ramp,6.188404,6.197471,9.068,48.686,1.099,0.779,0.410,1,16,0.626465,14910
145,ramp,6.197760,6.201192,3.432,2.822,0.236,0.247,0.345,1,16,0.720215,5956
146,ramp,6.201447,6.231429,29.982,2.689,0.257,0.225,26.986,1,16,0.620605,5505
147,ramp,6.231809,6.240827,9.018,7.051,1.102,0.778,0.386,1,16,0.631348,14911
148,ramp,6.241080,6.243431,2.350,1.833,0.175,0.169,0.359,1,16,0.703125,3647
149,ramp,6.424341,6.450604,26.262,194.083,2.239,1.614,9.143,1,16,0.982910,29176
150,ramp,6.450982,6.465176,14.193,6.443,1.003,0.701,6.256,1,16,0.664551,13701
151,ramp,6.465871,6.477787,11.916,6.411,0.990,0.689,4.053,1,16,0.729004,13541
152,ramp,6.478185,6.488668,10.483,7.437,1.162,0.838,1.248,1,16,0.759277,15862
153,ramp,6.489091,6.494936,5.845,4.670,0.645,0.484,0.374,1,16,0.648926,9770
154,ramp,6.575236,6.585401,10.165,87.862,1.239,0.891,0.401,1,16,0.665039,16873
155,ramp,6.585707,6.602975,17.268,7.034,1.107,0.782,8.500,1,16,0.713379,14981
156,ramp,6.677736,6.696632,18.897,82.852,1.334,0.962,8.393,1,16,0.811035,18072
157,ramp,6.697179,6.700046,2.867,2.481,0.237,0.211,0.371,1,16,0.695801,4738
158,ramp,6.700323,6.702829,2.506,1.958,0.162,0.175,0.415,1,16,0.648926,3881
159,ramp,6.916100,6.930294,14.194,223.836,1.765,1.286,0.489,1,16,0.815918,23561
160,ramp,6.952947,6.959088,6.141,27.088,0.679,0.503,0.440,1,16,0.634277,10078
161,ramp,6.968041,6.971626,3.585,9.435,1.498,1.079,0.446,1,16,0.930176,20092
162,ramp,6.971909,6.986359,14.450,6.154,0.940,0.666,6.842,1,16,0.640137,13064
163,ramp,6.986767,6.996966,10.199,7.972,1.245,0.896,0.406,1,16,0.671875,17012
164,ramp,6.997209,7.017853,20.645,5.930,13.275,1.132,0.477,1,16,0.489258,12646
165,ramp,7.018101,7.026401,8.300,1.657,0.167,0.165,6.426,1,16,0.747070,3276
166,ramp,7.026748,7.031471,4.723,3.138,0.368,0.747,0.725,1,16,0.630859,6336
167,ramp,7.031815,7.035924,4.109,3.317,0.403,0.272,0.376,1,16,0.610840,6749
168,ramp,7.036160,7.038346,2.186,1.376,0.133,0.368,0.474,1,16,0.680176,2683
169,ramp,7.038596,7.070202,31.606,6.443,1.005,0.706,23.505,1,16,0.593262,13758
170,ramp,7.071087,7.077369,6.282,5.066,0.649,0.481,0.809,1,16,0.636719,9856
171,ramp,7.166157,7.178789,12.632,98.131,1.566,1.123,0.506,1,16,0.541016,20840
172,ramp,7.179070,7.208046,28.977,2.507,0.242,0.216,26.108,1,16,0.678223,5093
173,ramp,7.208500,7.216221,7.721,6.076,0.918,0.645,0.429,1,16,0.863281,12673
174,ramp,7.216463,7.226631,10.168,5.444,0.799,0.586,3.464,1,16,0.496338,11595
175,ramp,7.227044,7.229670,2.625,2.131,0.185,0.179,0.464,1,16,0.544434,4043
176,ramp,7.229917,7.240035,10.118,1.676,0.177,0.335,8.073,1,16,0.752441,3310
177,ramp,7.447705,7.472212,24.507,225.357,3.071,2.272,1.348,1,16,0.479736,39052
178,ramp,7.472625,7.481629,9.004,7.087,1.099,0.774,0.370,1,16,0.776855,14865
179,ramp,7.481891,7.511310,29.419,14.641,2.478,1.828,10.628,1,16,0.840820,31891
180,ramp,7.511735,7.514097,2.362,0.816,0.372,0.997,0.460,1,16,0.685547,1249
181,ramp,7.592795,7.632408,39.614,92.603,2.405,1.713,21.507,1,16,0.510742,30713
182,ramp,7.632800,7.635592,2.792,1.189,0.124,1.205,0.570,1,16,0.672852,2024
183,ramp,7.635921,7.638387,2.466,1.825,0.154,0.242,0.477,1,16,0.678711,3551
184,ramp,7.638603,7.641131,2.528,1.970,0.179,0.180,0.345,1,16,0.483887,4027
185,ramp,7.641389,7.647490,6.101,4.744,0.670,0.496,0.383,1,16,0.582031,10008
186,ramp,7.647718,7.652088,4.370,3.376,0.375,0.307,0.464,1,16,0.765137,7071
187,ramp,7.652372,7.693295,40.924,6.805,31.850,1.724,0.722,1,16,1.086914,14497
188,ramp,7.693615,7.713170,19.555,9.069,1.462,1.046,8.191,1,16,0.718262,19406
189,ramp,7.713563,7.715929,2.366,1.107,0.115,0.933,0.511,1,16,0.515137,1915
190,ramp,7.716179,7.725760,9.581,7.249,1.139,0.825,0.541,1,16,0.762207,15542
191,ramp,7.726047,7.730294,4.247,3.365,0.365,0.296,0.423,1,16,0.692383,6970
192,ramp,7.817108,7.825853,8.746,93.148,1.037,0.735,0.554,1,16,0.647949,14281
193,ramp,7.826188,7.829990,3.801,3.027,0.332,0.259,0.425,1,16,0.697266,6131
194,ramp,7.830262,7.858207,27.945,1.763,0.164,25.276,0.936,1,16,0.622559,3462
195,ramp,7.858513,7.866373,7.860,6.102,0.929,0.655,0.404,1,16,0.658691,12873
196,ramp,8.023041,8.034500,11.459,165.163,1.428,1.023,0.424,1,16,0.760254,19011
197,ramp,8.079341,8.096204,16.862,55.023,1.682,1.256,3.620,1,16,0.807129,22564
198,ramp,8.096576,8.099085,2.509,1.045,0.196,1.034,0.516,1,16,0.689453,1881
199,ramp,8.099369,8.105821,6.452,4.955,0.702,0.512,0.492,1,16,0.694336,10425
200,ramp,8.106065,8.129338,23.273,6.679,1.056,0.734,14.835,1,16,0.548340,14293
201,ramp,8.129877,8.132537,2.660,1.056,0.225,1.142,0.541,1,16,0.651367,1730
202,ramp,8.132789,8.152034,19.245,6.108,0.942,0.664,11.670,1,16,0.622070,13020
203,ramp,8.152634,8.159365,6.731,5.448,0.739,0.553,0.467,1,16,0.642578,10970
204,ramp,8.159693,8.162357,2.664,1.712,0.165,0.527,0.510,1,16,0.635742,3208
205,ramp,8.162626,8.186040,23.414,3.030,18.447,1.361,0.746,1,16,0.448242,6236
206,ramp,8.186496,8.191087,4.591,3.633,0.452,0.323,0.492,1,16,0.675781,7329
207,ramp,8.241525,8.253030,11.505,58.838,1.420,1.000,0.598,1,16,0.689453,18809
208,ramp,8.253326,8.258487,5.161,4.016,0.539,0.376,0.434,1,16,0.611328,8345
209,ramp,8.258790,8.282209,23.419,1.365,0.151,20.816,1.307,1,16,0.658691,2524
210,ramp,8.313922,8.321730,7.808,36.751,0.804,0.584,1.257,1,16,0.917969,11600
211,ramp,8.322275,8.328158,5.883,4.756,0.648,0.483,0.369,1,16,0.673340,9754
212,ramp,8.362216,8.372973,10.756,40.736,1.104,0.782,2.085,1,16,0.746582,14942
213,ramp,8.496056,8.506125,10.069,130.562,1.219,0.884,0.401,1,16,0.666992,16734
214,ramp,8.506380,8.531075,24.695,5.362,0.777,0.583,18.157,1,16,0.758789,11386
215,ramp,8.531320,8.536653,5.334,4.155,0.587,0.419,0.349,1,16,0.570801,8746
216,ramp,8.536903,8.543875,6.972,5.371,0.788,0.580,0.414,1,16,0.828613,11410
217,ramp,8.544187,8.552288,8.101,6.296,0.966,0.679,0.402,1,16,0.616699,13336
218,ramp,8.552526,8.555043,2.517,1.124,0.118,0.678,0.760,1,16,0.676758,2118
219,ramp,8.555398,8.557641,2.243,1.812,0.173,0.165,0.359,1,16,0.663574,3447
220,ramp,8.658268,8.669820,11.552,109.035,1.430,1.006,0.634,1,16,0.637695,18750
221,ramp,8.822881,8.837354,14.473,163.685,1.758,1.279,0.700,1,16,0.647461,23668
222,ramp,8.837710,8.852519,14.809,8.340,1.324,4.877,0.520,1,16,0.927246,18001
223,ramp,8.854984,8.864473,9.489,9.458,1.140,0.820,0.453,1,16,0.871582,15503
224,ramp,8.864724,8.896157,31.434,5.017,0.717,0.525,25.322,1,16,0.654297,10634
225,ramp,8.896805,8.905030,8.225,6.617,0.985,0.680,0.474,1,16,0.687500,13459
226,ramp,8.905329,8.927526,22.197,1.412,0.128,0.527,20.245,1,16,0.694336,2651
227,ramp,8.928046,8.931446,3.400,2.912,0.258,0.233,0.420,1,16,0.718750,5672
228,ramp,8.931708,8.962516,30.809,7.091,1.125,0.792,21.919,1,16,0.768555,15156
229,ramp,8.963083,8.970504,7.422,5.571,0.800,0.587,0.784,1,16,0.643555,11625
230,ramp,8.970881,8.973744,2.863,1.483,0.133,0.842,0.629,1,16,0.661621,2718
231,ramp,8.992368,8.998494,6.126,4.841,0.671,0.487,0.447,1,16,0.630859,9945
232,ramp,8.998721,9.003226,4.506,3.480,0.408,0.321,0.448,1,16,0.771484,7320
233,ramp,9.118995,9.128788,9.792,122.947,1.184,0.852,0.499,1,16,0.650879,16082
234,ramp,9.129052,9.156125,27.073,5.055,0.710,0.530,20.855,1,16,0.578613,10714
235,ramp,9.156510,9.161828,5.318,4.205,0.580,0.403,0.424,1,16,0.924316,8647
236,ramp,9.162098,9.182073,19.975,6.655,1.042,0.733,11.640,1,16,0.631348,14190
237,ramp,9.182470,9.189900,7.430,5.778,0.871,0.611,0.449,1,16,0.533203,12149
238,ramp,9.190188,9.192464,2.276,0.770,0.205,0.988,0.524,1,16,0.747559,1255
239,ramp,9.209724,9.215435,5.710,21.342,0.612,0.449,0.487,1,16,0.661621,9172
240,ramp,9.215734,9.227636,11.902,4.582,5.950,1.074,0.505,1,16,0.907227,9616
241,ramp,9.227924,9.230527,2.603,2.081,0.164,0.185,0.387,1,16,0.667969,4116
242,ramp,9.299741,9.318341,18.600,78.107,1.499,1.070,6.990,1,16,0.748535,19832
243,ramp,9.318762,9.322242,3.480,2.679,0.249,0.227,0.607,1,16,0.647949,5270
244,ramp,9.322516,9.325113,2.597,2.039,0.179,0.180,0.389,1,16,0.728516,4071
245,ramp,9.325383,9.342276,16.892,1.130,0.133,14.709,1.062,1,16,0.678223,2058
246,ramp,9.416628,9.441706,25.078,81.716,1.210,0.878,15.494,1,16,0.765625,16528
247,ramp,9.442069,9.446877,4.808,3.895,0.452,0.351,0.376,1,16,0.654297,8049
248,ramp,9.447108,9.450401,3.293,2.373,0.224,0.209,0.634,1,16,0.854004,4880
249,ramp,9.510370,9.535464,25.094,71.753,1.996,1.464,9.731,1,16,0.843262,26155
250,ramp,9.535965,9.541934,5.970,4.782,0.648,0.484,0.389,1,16,0.610840,9791
251,ramp,9.542331,9.544656,2.324,0.394,0.636,1.039,0.487,1,16,0.657227,642
252,ramp,9.544951,9.564050,19.099,4.209,0.588,13.336,1.150,1,16,0.613281,8803
253,ramp,9.564430,9.568849,4.419,3.552,0.439,0.316,0.359,1,16,0.970703,7280
254,ramp,9.569138,9.571264,2.126,0.714,0.244,0.913,0.475,1,16,0.705566,1114
255,ramp,9.662701,9.672266,9.565,98.545,1.163,0.837,0.388,1,16,0.807617,15864
256,ramp,9.672580,9.691113,18.534,4.641,12.640,1.006,0.485,1,16,0.769043,9691
257,ramp,9.691384,9.705180,13.796,4.847,0.685,0.506,7.908,1,16,0.697754,10214
258,ramp,9.750141,9.760493,10.352,52.642,1.247,0.900,0.416,1,16,0.451172,17089
259,ramp,9.760735,9.765587,4.852,3.823,0.479,0.350,0.371,1,16,0.584961,8029
260,ramp,9.765864,9.798038,32.174,4.809,0.671,0.503,26.322,1,16,0.789551,10115
261,ramp,9.803078,9.812752,9.674,12.099,1.184,0.835,0.437,1,16,0.606934,15945
262,ramp,9.853664,9.864867,11.203,49.244,1.400,0.983,0.411,1,16,0.671875,18475
263,ramp,9.865143,9.878302,13.159,2.800,0.256,0.239,10.013,1,16,0.773438,5719
264,ramp,9.878721,9.881159,2.438,2.045,0.171,0.182,0.358,1,16,0.636719,3926
265,ramp,9.881433,9.883603,2.170,0.620,0.307,0.949,0.496,1,16,0.497803,950
266,ramp,9.971515,9.980876,9.361,94.851,1.143,0.820,0.384,1,16,0.512207,15538
267,ramp,9.981137,10.010536,29.399,6.019,0.913,0.657,21.947,1,16,0.551270,12810
268,ramp,10.010981,10.013258,2.277,0.913,0.320,0.946,0.460,1,16,0.605469,1317
269,ramp,10.013522,10.017281,3.759,3.006,0.337,0.264,0.347,1,16,0.589844,6196
270,ramp,10.029895,10.032391,2.496,12.539,1.065,0.936,0.499,1,16,0.734375,2205
271,ramp,10.032714,10.041362,8.647,6.718,1.039,0.736,0.401,1,16,0.573242,14220
272,ramp,10.041659,10.046501,4.842,3.853,0.496,0.346,0.370,1,16,0.778809,7989
273,ramp,10.121272,10.133171,11.899,83.613,1.493,1.061,0.427,1,16,0.839355,19668
274,ramp,10.163780,10.173377,9.597,37.709,1.158,0.845,0.417,1,16,0.583008,15829
275,ramp,10.173653,10.202553,28.900,4.715,0.660,0.486,23.228,1,16,0.674316,9927
276,ramp,10.203014,10.209573,6.558,3.274,0.345,0.269,2.916,1,16,0.712402,6627
277,ramp,10.210056,10.219481,9.425,6.851,1.048,0.739,1.089,1,16,0.726562,14361
278,ramp,10.219943,10.222333,2.390,1.363,0.147,0.751,0.506,1,16,0.767090,2475
279,ramp,10.281963,10.290222,8.258,64.506,0.748,0.555,1.965,1,16,0.558105,10962
280,ramp,10.290680,10.304151,13.471,5.111,0.702,0.519,7.453,1,16,0.978027,10508
281,ramp,10.332265,10.338843,6.578,32.900,0.722,0.535,0.438,1,16,0.699219,10769
282,ramp,10.356080,10.366311,10.231,21.171,0.597,0.421,5.176,1,16,0.745117,8856
283,ramp,10.366709,10.369292,2.582,1.490,0.143,0.653,0.575,1,16,0.806641,2742
284,ramp,10.369539,10.371819,2.280,0.984,0.106,0.783,0.575,1,16,0.775879,1800
285,ramp,10.372091,10.374749,2.658,2.009,0.197,0.182,0.464,1,16,0.631836,4117
286,ramp,10.375022,10.395955,20.933,1.226,0.138,0.519,19.159,1,16,0.651367,2285
