step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.138880,1.464053,1325.173,16.894,1308.165,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
1,ramp,1.479478,2.357178,877.700,1.769,875.848,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
2,ramp,2.370176,3.248644,878.468,1.782,876.600,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
3,ramp,3.260771,4.139969,879.199,1.750,877.381,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
4,ramp,4.152303,5.031573,879.270,1.755,877.433,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
5,ramp,5.043873,5.923500,879.627,1.771,877.755,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
6,ramp,5.935462,6.815983,880.521,1.770,878.663,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
7,ramp,6.828200,7.709431,881.231,1.781,879.365,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
8,ramp,7.721393,8.602260,880.868,1.755,879.017,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
9,ramp,8.614206,9.496440,882.233,1.779,880.369,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
10,steady,9.508138,10.390209,882.071,1.748,880.267,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
11,steady,10.402125,11.284808,882.683,1.755,880.873,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
12,steady,11.296605,12.179110,882.505,1.748,880.708,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
13,steady,12.191637,13.074915,883.277,1.755,881.470,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
14,steady,13.087064,13.971564,884.500,1.754,882.689,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
15,steady,13.984710,14.868903,884.194,1.754,882.388,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
16,steady,14.882938,15.768446,885.508,1.753,883.704,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
17,steady,15.785347,16.670518,885.171,1.755,883.362,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
18,steady,16.684287,17.569574,885.287,1.747,883.490,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
19,steady,17.582492,18.468823,886.331,1.748,884.536,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
20,steady,18.481804,19.368149,886.345,1.750,884.528,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
21,steady,19.381295,20.267828,886.533,1.765,884.716,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
22,steady,20.280129,21.167408,887.279,1.749,885.482,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
23,steady,21.179323,22.066545,887.222,1.751,885.421,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
24,steady,22.079068,22.966667,887.599,1.748,885.802,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
25,steady,22.978340,23.866765,888.425,1.753,886.623,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
26,steady,23.878300,24.766932,888.632,1.751,886.830,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
27,steady,24.778272,25.667653,889.380,1.751,887.580,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
28,steady,25.678850,26.569249,890.398,1.750,888.598,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
29,steady,26.580676,27.470736,890.060,1.747,888.266,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
30,steady,27.482321,28.373366,891.045,1.748,889.248,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
31,steady,28.384777,29.276082,891.306,1.747,889.508,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
32,steady,29.287683,30.179074,891.391,1.747,889.597,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
33,steady,30.190528,31.082729,892.201,1.757,890.396,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
34,steady,31.093981,31.986705,892.724,1.752,890.919,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
35,steady,31.998022,32.891197,893.176,1.754,891.368,256,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
36,steady,32.898581,33.539723,641.142,1.059,640.035,157,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,4
37,steady,33.702211,34.599852,897.640,1.797,895.766,256,TCGA-A2-A0SW-01Z-00-DX1.E1EA0407-B831-4D75-826E-80B82B821797,4
