step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.554610,1.862185,1307.576,8.806,1298.681,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
1,ramp,1.874502,2.749949,875.447,1.756,873.622,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
2,ramp,2.761832,3.638100,876.268,1.755,874.459,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
3,ramp,3.649768,4.526876,877.107,1.749,875.307,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
4,ramp,4.538832,5.416446,877.614,1.762,875.801,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
5,ramp,5.428235,6.307022,878.787,1.750,876.987,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
6,ramp,6.318491,7.196841,878.350,1.761,876.539,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
7,ramp,7.209689,8.088786,879.097,1.748,877.298,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
8,ramp,8.101357,8.980819,879.461,1.752,877.658,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
9,ramp,8.992928,9.872695,879.766,1.752,877.964,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
10,steady,9.884198,10.764640,880.442,1.753,878.640,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
11,steady,10.776757,11.658646,881.889,1.751,880.086,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
12,steady,11.670859,12.552217,881.358,1.754,879.554,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
13,steady,12.563923,13.446328,882.405,1.743,880.613,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
14,steady,13.458008,14.340424,882.416,1.748,880.616,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
15,steady,14.353794,15.237278,883.484,1.805,881.562,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
16,steady,15.249157,16.132328,883.171,1.785,881.286,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
17,steady,16.144225,17.028818,884.592,1.774,882.727,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
18,steady,17.040985,17.925260,884.275,1.781,882.401,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
19,steady,17.937449,18.823476,886.026,1.781,884.113,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
20,steady,18.837123,19.722894,885.771,1.779,883.898,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
