step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.393091,1.705444,1312.354,15.681,1296.560,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
1,ramp,1.717668,2.598189,880.521,1.754,878.695,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
2,ramp,2.609986,3.490963,880.978,1.751,879.170,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
3,ramp,3.502604,4.383924,881.319,1.758,879.512,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
4,ramp,4.395929,5.278029,882.100,1.751,880.301,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
5,ramp,5.289663,6.172501,882.838,1.768,881.020,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
6,ramp,6.184176,7.067617,883.442,1.762,881.631,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
7,ramp,7.079040,7.963346,884.306,1.761,882.498,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
8,ramp,7.977204,8.861072,883.868,1.754,882.064,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
9,ramp,8.872623,9.756984,884.362,1.757,882.558,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
10,steady,9.769454,10.654429,884.975,1.754,883.174,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
11,steady,10.665922,11.550870,884.948,1.763,883.107,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
12,steady,11.562603,12.448672,886.069,1.778,884.201,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
13,steady,12.460429,13.347442,887.014,1.779,885.151,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
14,steady,13.359489,14.246427,886.939,1.774,885.068,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
15,steady,14.258487,15.145378,886.891,1.793,885.001,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
16,steady,15.157241,16.044170,886.929,1.776,885.053,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
17,steady,16.056247,16.943613,887.366,1.793,885.471,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
18,steady,16.955614,17.843763,888.149,1.783,886.272,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
19,steady,17.855526,18.745060,889.534,1.783,887.669,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
20,steady,18.756481,19.645290,888.808,1.770,886.944,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
21,steady,19.657215,20.546370,889.155,1.788,887.269,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
