step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.795456,2.096330,1300.875,8.706,1292.060,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
1,ramp,2.108825,2.984708,875.883,1.768,874.017,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
2,ramp,2.998039,3.874624,876.585,1.845,874.602,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
3,ramp,3.886502,4.763717,877.215,1.756,875.385,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
4,ramp,4.775023,5.652820,877.796,1.766,875.955,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
5,ramp,5.664447,6.542808,878.362,1.757,876.528,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
6,ramp,6.554464,7.433230,878.766,1.763,876.923,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
7,ramp,7.444945,8.324050,879.105,1.771,877.253,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
8,ramp,8.335699,9.214294,878.595,1.763,876.750,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
9,ramp,9.225797,10.105743,879.946,1.763,878.108,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
10,steady,10.117286,10.997667,880.381,1.762,878.545,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
11,steady,11.010485,11.891806,881.321,1.763,879.484,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
12,steady,11.905320,12.787410,882.090,1.766,880.228,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
13,steady,12.799104,13.681436,882.332,1.784,880.460,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
14,steady,13.692967,14.575302,882.335,1.760,880.499,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
15,steady,14.586695,15.469051,882.356,1.760,880.519,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
16,steady,15.480501,16.364118,883.617,1.763,881.779,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
17,steady,16.375535,17.259506,883.971,1.763,882.121,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
18,steady,17.271534,18.155466,883.932,1.769,882.076,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
19,steady,18.169328,19.054640,885.311,1.759,883.477,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
20,steady,19.066409,19.951502,885.094,1.760,883.252,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
21,steady,19.963331,20.849601,886.271,1.765,884.425,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
22,steady,20.861501,21.748159,886.658,1.772,884.803,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
23,steady,21.759756,22.646672,886.916,1.752,885.081,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
24,steady,22.658488,23.544704,886.217,1.769,884.373,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
25,steady,23.556502,24.444322,887.819,1.758,885.988,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
26,steady,24.455790,25.343323,887.534,1.763,885.698,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
27,steady,25.354920,26.243256,888.336,1.762,886.501,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
28,steady,26.255406,27.144444,889.039,1.765,887.199,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
29,steady,27.156717,28.046014,889.296,1.757,887.465,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
30,steady,28.058194,28.947742,889.547,1.765,887.710,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
31,steady,28.959802,29.850772,890.970,1.750,889.148,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
32,steady,29.862689,30.753523,890.834,1.767,888.993,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
33,steady,30.765317,31.656266,890.949,1.755,889.114,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
34,steady,31.667984,32.560375,892.390,1.778,890.531,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
35,steady,32.572079,33.464430,892.351,1.772,890.498,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
36,steady,33.475906,34.368150,892.245,1.765,890.403,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
37,steady,34.379914,35.273966,894.051,1.763,892.211,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
38,steady,35.285687,36.179093,893.406,1.766,891.554,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
39,steady,36.192218,37.085769,893.551,1.759,891.716,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
40,steady,37.097424,37.992471,895.047,1.764,893.201,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
41,steady,38.004451,38.900735,896.284,1.760,894.438,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
42,steady,38.912501,39.808627,896.127,1.767,894.274,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
43,steady,39.820371,40.717420,897.049,1.767,895.200,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
44,steady,40.729162,41.627055,897.893,1.768,896.044,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
45,steady,41.638718,42.537105,898.387,1.760,896.539,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
46,steady,42.548928,43.447411,898.483,1.788,896.603,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
47,steady,43.459148,44.358384,899.236,1.759,897.393,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
48,steady,44.370142,45.269581,899.439,1.777,897.577,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
49,steady,45.281314,46.181412,900.098,1.761,898.255,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
50,steady,46.193546,47.094927,901.382,1.768,899.533,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
51,steady,47.106687,48.008170,901.483,1.759,899.648,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
52,steady,48.019792,48.915761,895.969,1.764,894.128,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
53,steady,48.928526,49.824417,895.891,1.760,894.053,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
54,steady,49.837472,50.734122,896.650,1.773,894.795,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
55,steady,50.746788,51.644502,897.715,1.779,895.842,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
56,steady,51.656222,52.553337,897.114,1.765,895.268,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
57,steady,52.565113,53.464039,898.926,1.758,897.093,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
58,steady,53.475551,54.374073,898.523,1.758,896.691,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
59,steady,54.385867,55.284631,898.764,1.763,896.921,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
60,steady,55.296648,56.196282,899.635,1.766,897.783,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
61,steady,56.207968,57.108788,900.821,1.769,898.964,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
62,steady,57.120512,58.022008,901.496,1.763,899.647,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
63,steady,58.033950,58.936936,902.986,1.768,901.129,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
64,steady,58.948939,59.851375,902.436,1.769,900.578,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
65,steady,59.862975,60.766472,903.497,1.766,901.645,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
66,steady,60.778074,61.680975,902.901,1.764,901.047,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
67,steady,61.692520,62.597064,904.544,1.778,902.672,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
68,steady,62.609288,63.513674,904.386,1.764,902.529,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
69,steady,63.525271,64.430496,905.225,1.758,903.390,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
70,steady,64.441824,65.341835,900.011,1.759,898.192,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
71,steady,65.356742,66.256394,899.652,1.752,897.840,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
72,steady,66.267936,67.166541,898.605,1.759,896.783,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
73,steady,67.178073,68.078201,900.128,1.756,898.312,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
74,steady,68.089626,68.989996,900.370,1.764,898.537,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
75,steady,69.001268,69.902398,901.130,1.757,899.300,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
76,steady,69.913818,70.816118,902.300,1.758,900.485,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
77,steady,70.828694,71.731378,902.685,1.753,900.874,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
78,steady,71.743019,72.645066,902.048,1.762,900.226,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
79,steady,72.656774,73.560540,903.767,1.749,901.961,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
80,steady,73.572240,74.476204,903.965,1.753,902.153,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
81,steady,74.487602,75.392441,904.839,1.756,903.027,256,TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B,4
