step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.136861,1.657222,1520.361,15.609,1504.651,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
1,ramp,1.668717,2.740289,1071.572,1.769,1069.722,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
2,ramp,2.751504,3.823967,1072.463,1.759,1070.624,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
3,ramp,3.835620,4.906918,1071.298,1.765,1069.451,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
4,ramp,4.918186,5.993098,1074.913,1.776,1073.057,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
5,ramp,6.006918,7.080045,1073.126,1.760,1071.284,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
6,ramp,7.091422,8.166464,1075.042,1.762,1073.198,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
7,ramp,8.178104,9.253447,1075.343,1.760,1073.499,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
8,ramp,9.265290,10.340187,1074.897,1.768,1073.047,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
9,ramp,10.351639,11.428019,1076.381,1.764,1074.537,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
10,steady,11.439505,12.516035,1076.530,1.777,1074.667,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
11,steady,12.527471,13.608678,1081.207,1.772,1079.346,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
12,steady,13.620114,14.700394,1080.280,1.786,1078.403,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
13,steady,14.711930,15.794379,1082.449,1.766,1080.584,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
14,steady,15.807229,16.890890,1083.661,1.775,1081.795,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
15,steady,16.902201,17.985764,1083.562,1.779,1081.689,256,TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1,4
