step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.182915,1.683539,1500.624,9.795,1490.739,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
1,ramp,1.695331,2.748871,1053.539,1.767,1051.701,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
2,ramp,2.761904,3.817649,1055.745,1.754,1053.932,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
3,ramp,3.829182,4.885755,1056.573,1.738,1054.778,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
4,ramp,4.897374,5.955284,1057.910,1.757,1056.098,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
5,ramp,5.966727,7.026463,1059.735,1.749,1057.930,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
6,ramp,7.037808,8.097922,1060.114,1.762,1058.297,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
7,ramp,8.109580,9.170214,1060.634,1.745,1058.831,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
8,ramp,9.181818,10.242350,1060.531,1.757,1058.721,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
9,ramp,10.253814,11.315069,1061.255,1.746,1059.457,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
10,steady,11.327985,12.390246,1062.260,1.756,1060.448,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
11,steady,12.402150,13.464546,1062.396,1.753,1060.589,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
12,steady,13.477764,14.540716,1062.952,1.752,1061.148,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
13,steady,14.552255,15.616618,1064.364,1.748,1062.561,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
14,steady,15.629023,16.693444,1064.421,1.755,1062.612,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
15,steady,16.705202,17.769988,1064.786,1.746,1062.984,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
16,steady,17.782002,18.847052,1065.050,1.755,1063.239,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
17,steady,18.858663,19.923345,1064.682,1.748,1062.882,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
18,steady,19.935738,21.000482,1064.745,1.758,1062.923,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
19,steady,21.012390,22.077589,1065.200,1.765,1063.365,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
20,steady,22.089031,23.156274,1067.243,1.758,1065.432,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
21,steady,23.167957,24.234912,1066.955,1.760,1065.138,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
22,steady,24.246501,25.313797,1067.296,1.754,1065.490,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
23,steady,25.325765,26.397048,1071.283,1.746,1069.483,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
24,steady,26.409069,27.476037,1066.968,1.752,1065.164,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
25,steady,27.487978,28.555497,1067.519,1.752,1065.713,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
26,steady,28.567204,29.635155,1067.951,1.753,1066.147,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
27,steady,29.647108,30.715373,1068.264,1.746,1066.462,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
28,steady,30.727059,31.795646,1068.587,1.756,1066.775,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
29,steady,31.807148,32.875451,1068.303,1.749,1066.500,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
30,steady,32.886932,33.954698,1067.766,1.756,1065.952,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
31,steady,33.966526,35.034580,1068.054,1.740,1066.255,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
32,steady,35.046340,36.114258,1067.918,1.754,1066.099,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
33,steady,36.125687,37.193840,1068.153,1.753,1066.342,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
34,steady,37.205694,38.275254,1069.560,1.779,1067.682,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
35,steady,38.287856,39.361040,1073.184,1.775,1071.316,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
36,steady,39.372882,40.445563,1072.681,1.769,1070.819,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
37,steady,40.457570,41.526400,1068.831,1.760,1066.978,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
38,steady,41.540973,42.612831,1071.857,1.768,1069.996,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
39,steady,42.625214,43.699489,1074.276,1.764,1072.419,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
40,steady,43.711150,44.783699,1072.548,1.768,1070.685,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
41,steady,44.795600,45.864812,1069.212,1.767,1067.354,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
42,steady,45.876607,46.948119,1071.511,1.766,1069.653,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
43,steady,46.959615,48.031502,1071.887,1.769,1070.027,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
44,steady,48.043175,49.118797,1075.622,1.764,1073.766,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
45,steady,49.130449,50.204446,1073.998,1.768,1072.140,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
46,steady,50.215896,51.290921,1075.026,1.774,1073.150,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
47,steady,51.302625,52.377163,1074.538,1.767,1072.677,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
48,steady,52.389194,53.463397,1074.204,1.767,1072.324,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
49,steady,53.479980,54.550662,1070.682,1.787,1068.787,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
50,steady,54.562469,55.636501,1074.032,1.769,1072.169,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
51,steady,55.648519,56.722585,1074.066,1.770,1072.206,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
52,steady,56.734121,57.808793,1074.672,1.767,1072.818,256,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,4
