step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.152545,1.661183,1508.638,18.512,1490.022,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
1,ramp,1.674577,2.730699,1056.122,1.768,1054.271,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
2,ramp,2.743237,3.801686,1058.450,1.765,1056.607,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
3,ramp,3.813293,4.872181,1058.888,1.765,1057.061,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
4,ramp,4.883917,5.943964,1060.047,1.762,1058.217,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
5,ramp,5.955301,7.015244,1059.943,1.755,1058.125,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
6,ramp,7.027009,8.088237,1061.228,1.764,1059.398,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
7,ramp,8.099734,9.161805,1062.071,1.767,1060.226,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
8,ramp,9.173322,10.235288,1061.966,1.750,1060.152,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
9,ramp,10.246941,11.310437,1063.496,1.759,1061.674,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
10,steady,11.321956,12.386193,1064.237,1.756,1062.413,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
11,steady,12.398890,13.463261,1064.371,1.752,1062.552,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
12,steady,13.475650,14.541975,1066.325,1.757,1064.501,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
13,steady,14.553535,15.619283,1065.749,1.765,1063.910,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
14,steady,15.630952,16.697322,1066.370,1.757,1064.542,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
15,steady,16.708981,17.778717,1069.736,1.766,1067.894,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
16,steady,17.790566,18.859950,1069.385,1.768,1067.542,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
17,steady,18.871840,19.940145,1068.305,1.773,1066.453,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
18,steady,19.952176,21.020119,1067.942,1.762,1066.103,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
19,steady,21.031549,22.099730,1068.182,1.761,1066.343,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
20,steady,22.111114,23.179751,1068.637,1.763,1066.799,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
21,steady,23.191450,24.262182,1070.733,1.766,1068.889,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
22,steady,24.273838,25.346249,1072.411,1.760,1070.577,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
23,steady,25.357669,26.432802,1075.133,1.760,1073.299,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
24,steady,26.444244,27.519461,1075.217,1.768,1073.370,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
25,steady,27.531119,28.606506,1075.387,1.770,1073.535,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
26,steady,28.618250,29.692170,1073.920,1.776,1072.068,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
27,steady,29.703832,30.778812,1074.980,1.762,1073.142,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
28,steady,30.790417,31.865069,1074.653,1.770,1072.810,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
29,steady,31.877080,32.951865,1074.785,1.760,1072.949,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
30,steady,32.963687,34.040700,1077.013,1.766,1075.171,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
31,steady,34.052267,35.132803,1080.536,1.760,1078.703,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
32,steady,35.144302,36.223796,1079.494,1.773,1077.646,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
33,steady,36.235486,37.316609,1081.123,1.772,1079.275,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
34,steady,37.328036,38.402065,1074.029,1.769,1072.170,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
35,steady,38.413594,39.488833,1075.239,1.767,1073.391,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
36,steady,39.500051,40.575221,1075.170,1.766,1073.330,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
37,steady,40.586641,41.661650,1075.009,1.762,1073.175,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
38,steady,41.672900,42.747870,1074.970,1.761,1073.140,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
39,steady,42.759116,43.834795,1075.680,1.760,1073.850,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
40,steady,43.847748,44.921173,1073.425,1.770,1071.585,256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,4
