step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.105100,1.642758,1537.659,24.728,1512.820,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
1,ramp,1.655327,2.727673,1072.346,1.767,1070.500,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
2,ramp,2.739554,3.808693,1069.139,1.776,1067.290,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
3,ramp,3.820325,4.895070,1074.745,1.758,1072.928,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
4,ramp,4.906518,5.981916,1075.398,1.754,1073.583,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
5,ramp,5.994030,7.068602,1074.573,1.757,1072.750,256,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
6,ramp,7.073261,7.524022,450.762,0.364,450.350,89,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,4
7,ramp,7.582697,8.654067,1071.370,1.798,1069.478,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
8,ramp,8.665522,9.740912,1075.390,1.760,1073.567,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
9,ramp,9.752282,10.828087,1075.805,1.751,1073.994,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
10,steady,10.839936,11.915460,1075.524,1.760,1073.705,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
11,steady,11.926861,13.003902,1077.041,1.758,1075.223,256,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,4
